,peak_X0,peak_Y0
event_646,104.0,78.0
event_647,103.0,45.6
event_648,103.0,30.0
event_649,104.0,94.8
event_650,104.0,75.59999999999998
event_651,104.0,127.19999999999996
event_652,103.0,74.39999999999999
event_653,105.0,136.79999999999998
event_654,104.0,88.79999999999998
event_655,104.0,115.2
event_656,103.0,28.8
event_657,103.0,74.39999999999999
event_658,104.0,62.4
event_659,104.0,144.0
event_660,104.0,55.19999999999999
event_661,104.0,47.99999999999999
event_662,104.0,137.99999999999997
event_663,104.0,96.0
event_664,104.0,150.0
event_665,104.0,94.8
event_666,104.0,80.4
event_667,104.0,102.0
event_668,104.0,100.79999999999998
event_669,104.0,50.39999999999999
event_670,103.0,56.39999999999999
event_671,103.0,32.4
event_672,104.0,93.6
event_673,103.0,34.8
event_674,105.0,222.0
event_675,104.0,109.2
event_676,104.0,74.39999999999999
event_677,104.0,69.6
event_678,103.0,49.2
event_679,104.0,68.39999999999999
event_680,104.0,86.39999999999999
event_681,104.0,53.99999999999999
event_682,104.0,122.4
event_683,104.0,55.19999999999999
event_684,105.0,127.19999999999996
event_685,104.0,62.4
event_686,104.0,130.8
event_687,104.0,81.6
event_688,104.0,46.8
event_689,104.0,62.4
event_690,103.0,62.4
event_691,104.0,79.19999999999999
event_692,105.0,83.99999999999999
event_693,104.0,40.8
event_694,104.0,57.6
event_695,104.0,78.0
event_696,104.0,102.0
event_697,104.0,91.2
event_698,104.0,99.6
event_699,104.0,164.39999999999998
event_700,104.0,108.0
event_701,104.0,99.6
event_702,104.0,142.79999999999998
event_703,104.0,160.8
event_704,104.0,111.6
event_705,104.0,87.6
event_706,104.0,112.79999999999998
event_707,105.0,177.59999999999997
event_708,102.0,27.599999999999994
event_709,104.0,57.6
event_710,104.0,44.39999999999999
event_711,104.0,128.39999999999998
event_712,104.0,97.2
event_713,103.0,40.8
event_714,104.0,135.6
event_715,103.0,45.6
event_716,103.0,31.2
event_717,103.0,87.6
event_718,104.0,53.99999999999999
event_719,104.0,94.8
event_720,104.0,122.4
event_721,105.0,127.19999999999996
event_722,104.0,154.79999999999998
event_723,104.0,61.2
event_724,105.0,91.2
event_725,104.0,118.79999999999998
event_726,104.0,133.2
event_727,104.0,63.59999999999999
event_728,104.0,136.79999999999998
event_729,104.0,73.19999999999999
event_730,104.0,105.59999999999998
event_731,104.0,106.8
event_732,104.0,91.2
event_733,103.0,55.19999999999999
event_734,103.0,44.39999999999999
event_735,104.0,103.2
event_736,104.0,115.2
event_737,104.0,183.6
event_738,104.0,51.6
event_739,104.0,62.4
event_740,104.0,56.39999999999999
event_741,104.0,78.0
event_742,103.0,32.4
event_743,104.0,67.2
event_744,104.0,81.6
event_745,105.0,103.2
event_746,104.0,86.39999999999999
event_747,103.0,45.6
event_748,103.0,45.6
event_749,103.0,52.79999999999999
event_750,104.0,83.99999999999999
event_751,104.0,53.99999999999999
event_752,104.0,49.2
event_753,103.0,31.2
event_754,104.0,38.4
event_755,104.0,88.79999999999998
event_756,105.0,87.6
event_757,104.0,36.0
event_758,104.0,72.0
event_759,104.0,50.39999999999999
event_760,103.0,34.8
event_761,104.0,99.6
event_762,103.0,28.8
event_763,104.0,99.6
event_764,102.0,27.599999999999994
event_765,103.0,33.6
event_766,104.0,49.2
event_767,104.0,81.6
event_768,104.0,68.39999999999999
event_769,104.0,135.6
event_770,104.0,57.6
event_771,104.0,103.2
event_772,104.0,49.2
event_773,104.0,51.6
event_774,103.0,34.8
event_775,104.0,111.6
event_776,104.0,111.6
event_777,104.0,115.2
event_778,104.0,94.8
event_779,103.0,62.4
event_780,104.0,104.4
event_781,104.0,109.2
event_782,103.0,30.0
event_783,104.0,82.8
event_784,104.0,49.2
event_785,104.0,114.0
event_786,104.0,103.2
event_787,104.0,140.4
event_788,104.0,52.79999999999999
event_789,104.0,80.4
event_790,104.0,148.79999999999998
event_791,103.0,61.2
event_792,104.0,100.79999999999998
event_793,104.0,38.4
event_794,104.0,70.79999999999998
event_795,103.0,47.99999999999999
event_796,104.0,205.2
event_797,104.0,121.2
event_798,104.0,74.39999999999999
event_799,104.0,97.2
event_800,105.0,116.4
event_801,104.0,79.19999999999999
event_802,104.0,88.79999999999998
event_803,104.0,126.0
event_804,105.0,195.6
event_805,104.0,49.2
event_806,103.0,53.99999999999999
event_807,103.0,33.6
event_808,104.0,120.0
event_809,104.0,60.0
event_810,104.0,76.8
event_811,104.0,60.0
event_812,104.0,133.2
event_813,104.0,41.99999999999999
event_814,103.0,34.8
event_815,104.0,106.8
event_816,104.0,34.8
event_817,104.0,92.4
event_818,104.0,126.0
event_819,104.0,67.2
event_820,104.0,53.99999999999999
event_821,104.0,79.19999999999999
event_822,103.0,32.4
event_823,104.0,58.8
event_824,104.0,90.0
event_825,104.0,97.2
event_826,104.0,94.8
event_827,103.0,40.8
event_828,103.0,50.39999999999999
event_829,104.0,112.79999999999998
event_830,104.0,118.79999999999998
event_831,104.0,79.19999999999999
event_832,105.0,163.2
event_833,104.0,61.2
event_834,104.0,88.79999999999998
event_835,104.0,106.8
event_836,104.0,65.99999999999999
event_837,104.0,82.8
event_838,104.0,40.8
event_839,104.0,110.39999999999998
event_840,104.0,108.0
event_841,103.0,60.0
event_842,104.0,159.6
event_843,104.0,73.19999999999999
event_844,103.0,58.8
event_845,105.0,254.39999999999995
event_846,104.0,98.4
event_847,104.0,58.8
event_848,104.0,64.8
event_849,104.0,51.6
event_850,104.0,86.39999999999999
event_851,104.0,161.99999999999997
event_852,104.0,130.8
event_853,104.0,67.2
event_854,104.0,104.4
event_855,104.0,90.0
event_856,103.0,31.2
event_857,104.0,99.6
event_858,104.0,137.99999999999997
event_859,104.0,85.2
event_860,104.0,110.39999999999998
event_861,104.0,136.79999999999998
event_862,104.0,80.4
event_863,105.0,121.2
event_864,104.0,83.99999999999999
event_865,103.0,53.99999999999999
event_866,103.0,26.399999999999995
event_867,103.0,50.39999999999999
event_868,104.0,105.59999999999998
event_869,103.0,28.8
event_870,104.0,70.79999999999998
event_871,104.0,79.19999999999999
event_872,104.0,82.8
event_873,103.0,41.99999999999999
event_874,104.0,93.6
event_875,103.0,49.2
event_876,104.0,121.2
event_877,104.0,49.2
event_878,103.0,76.8
event_879,105.0,102.0
event_880,104.0,116.4
event_881,104.0,105.59999999999998
event_882,103.0,67.2
event_883,104.0,40.8
event_884,104.0,115.2
event_885,104.0,75.59999999999998
event_886,104.0,76.8
event_887,103.0,37.2
event_888,104.0,109.2
event_889,104.0,150.0
event_890,104.0,76.8
event_891,103.0,30.0
event_892,104.0,72.0
event_893,103.0,51.6
event_894,104.0,112.79999999999998
event_895,103.0,51.6
event_896,104.0,99.6
event_897,104.0,88.79999999999998
event_898,104.0,69.6
event_899,103.0,30.0
event_900,104.0,62.4
event_901,103.0,44.39999999999999
event_902,103.0,50.39999999999999
event_903,105.0,106.8
event_904,103.0,33.6
event_905,103.0,50.39999999999999
event_906,104.0,105.59999999999998
event_907,104.0,69.6
event_908,104.0,60.0
event_909,104.0,202.8
event_910,103.0,31.2
event_911,103.0,39.6
event_912,104.0,120.0
event_913,103.0,36.0
event_914,103.0,40.8
event_915,104.0,102.0
event_916,103.0,37.2
event_917,103.0,73.19999999999999
event_918,104.0,114.0
event_919,104.0,55.19999999999999
event_920,103.0,78.0
event_921,104.0,126.0
event_922,104.0,80.4
event_923,104.0,82.8
event_924,104.0,105.59999999999998
event_925,103.0,51.6
event_926,103.0,34.8
event_927,104.0,61.2
event_928,104.0,127.19999999999996
event_929,104.0,105.59999999999998
event_930,104.0,53.99999999999999
event_931,104.0,51.6
event_932,104.0,70.79999999999998
event_933,104.0,96.0
event_934,104.0,80.4
event_935,104.0,111.6
event_936,104.0,62.4
