,0
event_0,-84.66461538461539
event_1,-305.0646153846154
event_2,-336.26461538461524
event_3,-387.46461538461534
event_4,-160.66461538461536
event_5,-26.664615384615388
event_6,-274.26461538461535
event_7,-342.2646153846153
event_8,-310.26461538461535
event_9,-66.26461538461537
event_10,-119.4646153846154
event_11,-149.0646153846154
event_12,-165.46461538461543
event_13,-309.0646153846153
event_14,-253.06461538461537
event_15,-255.4646153846154
event_16,-47.464615384615385
event_17,-214.6646153846153
event_18,-239.46461538461537
event_19,-262.6646153846154
event_20,-93.86461538461538
event_21,-397.8646153846153
event_22,-307.46461538461534
event_23,-253.4646153846154
event_24,-182.26461538461538
event_25,-375.8646153846154
event_26,-191.46461538461537
event_27,-266.6646153846154
event_28,-324.66461538461533
event_29,-192.2646153846154
event_30,-169.06461538461542
event_31,-78.26461538461538
event_32,-53.06461538461538
event_33,-163.86461538461535
event_34,-147.8646153846154
event_35,-160.26461538461538
event_36,-48.66461538461538
event_37,-419.8646153846153
event_38,-275.8646153846153
event_39,-152.66461538461536
event_40,-366.6646153846155
event_41,-109.86461538461538
event_42,-95.46461538461537
event_43,-419.8646153846153
event_44,-52.26461538461538
event_45,-329.8646153846154
event_46,-90.26461538461538
event_47,-60.66461538461538
event_48,-310.26461538461535
event_49,-352.26461538461535
event_50,-170.66461538461533
event_51,-139.86461538461538
event_52,-257.06461538461537
event_53,-83.46461538461537
event_54,-297.46461538461534
event_55,-43.06461538461539
event_56,-303.0646153846154
event_57,-237.86461538461538
event_58,-378.66461538461533
event_59,-121.86461538461538
event_60,-53.464615384615385
event_61,-290.6646153846154
event_62,-268.26461538461535
event_63,-211.06461538461537
event_64,-417.06461538461525
event_65,-98.26461538461538
event_66,-387.06461538461537
event_67,-149.4646153846154
event_68,-393.06461538461537
event_69,-254.26461538461533
event_70,-312.6646153846154
event_71,-304.26461538461535
event_72,-196.26461538461535
event_73,-106.26461538461537
event_74,-57.064615384615365
event_75,-42.26461538461538
event_76,-247.06461538461537
event_77,-97.06461538461535
event_78,-177.06461538461537
event_79,-217.86461538461535
event_80,-419.8646153846154
event_81,-305.86461538461526
event_82,-84.26461538461537
event_83,-359.4646153846154
event_84,-259.0646153846154
event_85,-250.26461538461533
event_86,-345.46461538461534
event_87,-251.46461538461537
event_88,-37.86461538461539
event_89,-212.6646153846154
event_90,-362.66461538461533
event_91,-155.0646153846154
event_92,-145.86461538461538
event_93,-389.4646153846154
event_94,-310.2646153846154
event_95,-136.26461538461538
event_96,-270.66461538461533
event_97,-412.6646153846154
event_98,-221.46461538461534
event_99,-227.06461538461537
event_100,-397.46461538461534
event_101,-217.46461538461534
