,0
event_0,-203.6897676668853
event_1,-314.356434333552
event_2,-236.356434333552
event_3,-446.6897676668853
event_4,-505.0231010002187
event_5,-441.6897676668853
event_6,-209.68976766688536
event_7,-262.356434333552
event_8,-336.6897676668853
event_9,-195.68976766688533
event_10,-134.356434333552
event_11,-224.68976766688533
event_12,-383.356434333552
event_13,-219.356434333552
event_14,-211.356434333552
event_15,-323.6897676668853
event_16,-186.68976766688533
event_17,-253.356434333552
event_18,-296.6897676668853
event_19,-232.68976766688536
event_20,-180.356434333552
event_21,-461.35643433355193
event_22,-159.68976766688533
event_23,-467.02310100021856
event_24,-144.68976766688533
event_25,-192.356434333552
event_26,-142.02310100021862
event_27,-474.356434333552
event_28,-208.6897676668853
event_29,-249.68976766688533
event_30,-198.356434333552
event_31,-395.68976766688525
event_32,-261.6897676668853
event_33,-430.0231010002187
event_34,-258.6897676668853
event_35,-214.68976766688536
event_36,-230.356434333552
event_37,-157.02310100021865
event_38,-340.3564343335521
event_39,-214.02310100021865
event_40,-187.68976766688536
event_41,-206.68976766688533
event_42,-161.35643433355196
event_43,-352.68976766688525
event_44,-411.356434333552
event_45,-197.35643433355196
event_46,-298.68976766688525
event_47,-449.0231010002186
event_48,-259.356434333552
event_49,-169.02310100021862
event_50,-164.6897676668853
event_51,-202.68976766688533
event_52,-229.02310100021865
event_53,-230.02310100021865
event_54,-236.68976766688533
event_55,-182.35643433355202
event_56,-240.02310100021867
event_57,-318.356434333552
event_58,-209.02310100021867
event_59,-311.0231010002186
event_60,-371.0231010002186
event_61,-217.35643433355196
event_62,-171.356434333552
event_63,-209.356434333552
event_64,-212.02310100021865
event_65,-346.02310100021856
event_66,-302.0231010002186
event_67,-171.68976766688533
event_68,-553.0231010002187
event_69,-472.0231010002187
event_70,-312.356434333552
event_71,-214.6897676668854
event_72,-423.0231010002187
event_73,-285.3564343335519
event_74,-232.02310100021867
event_75,-231.356434333552
event_76,-290.356434333552
event_77,-249.02310100021865
event_78,-490.356434333552
event_79,-334.02310100021873
event_80,-275.35643433355193
event_81,-230.68976766688536
event_82,-352.6897676668853
event_83,-210.0231010002187
event_84,-441.356434333552
event_85,-420.6897676668853
event_86,-240.35643433355202
event_87,-597.3564343335521
event_88,-272.6897676668853
event_89,-223.68976766688536
