,0
event_0,-161.80170597862696
event_1,-186.80170597862696
event_2,-339.13503931196027
event_3,-360.80170597862696
event_4,-389.13503931196027
event_5,-250.13503931196027
event_6,-253.13503931196027
event_7,-244.80170597862693
event_8,-210.13503931196027
event_9,-214.46837264529364
event_10,-177.1350393119603
event_11,-253.46837264529364
event_12,-168.46837264529364
event_13,-224.1350393119603
event_14,-411.80170597862696
event_15,-357.4683726452936
event_16,-189.46837264529356
event_17,-312.1350393119603
event_18,-195.4683726452936
event_19,-362.4683726452936
event_20,-236.1350393119603
event_21,-177.4683726452936
event_22,-326.46837264529364
event_23,-394.8017059786269
event_24,-186.13503931196024
event_25,-339.8017059786269
event_26,-223.13503931196033
event_27,-267.80170597862696
event_28,-193.46837264529358
event_29,-375.1350393119603
event_30,-181.4683726452936
event_31,-280.1350393119602
event_32,-257.46837264529364
event_33,-366.80170597862707
event_34,-149.13503931196027
event_35,-183.4683726452936
event_36,-529.4683726452936
event_37,-237.80170597862698
event_38,-527.8017059786268
event_39,-345.4683726452936
event_40,-206.13503931196027
event_41,-330.1350393119604
event_42,-344.13503931196027
event_43,-281.13503931196027
event_44,-258.80170597862696
event_45,-265.4683726452936
event_46,-247.80170597862698
event_47,-213.1350393119603
event_48,-181.80170597862696
event_49,-265.4683726452937
event_50,-492.8017059786269
event_51,-382.8017059786269
event_52,-251.4683726452936
event_53,-222.80170597862698
event_54,-239.13503931196033
event_55,-245.80170597862696
event_56,-273.4683726452936
event_57,-218.80170597862693
event_58,-229.1350393119603
event_59,-309.13503931196027
event_60,-671.8017059786268
event_61,-312.13503931196027
event_62,-496.4683726452936
event_63,-263.80170597862696
event_64,-228.1350393119603
event_65,-260.1350393119603
event_66,-340.80170597862696
event_67,-594.8017059786268
event_68,-205.80170597862696
event_69,-339.1350393119603
event_70,-282.80170597862696
event_71,-312.13503931196027
event_72,-361.80170597862696
event_73,-233.4683726452936
event_74,-436.1350393119602
event_75,-230.4683726452936
event_76,-385.13503931196027
event_77,-276.13503931196027
event_78,-268.13503931196027
event_79,-306.80170597862696
event_80,-347.1350393119602
event_81,-282.46837264529364
event_82,-227.1350393119603
event_83,-207.80170597862693
event_84,-193.46837264529364
event_85,-266.46837264529364
event_86,-186.13503931196027
event_87,-176.4683726452936
event_88,-282.13503931196027
event_89,-504.46837264529364
event_90,-207.46837264529364
event_91,-603.1350393119603
event_92,-313.8017059786269
event_93,-186.13503931196027
event_94,-411.80170597862696
event_95,-433.8017059786269
event_96,-516.4683726452936
event_97,-220.13503931196033
event_98,-279.46837264529364
event_99,-597.8017059786268
event_100,-318.13503931196027
event_101,-379.1350393119603
event_102,-248.1350393119603
event_103,-252.13503931196027
event_104,-359.46837264529364
event_105,-315.1350393119603
event_106,-285.80170597862696
event_107,-418.4683726452937
event_108,-356.4683726452937
event_109,-441.8017059786269
event_110,-217.80170597862698
event_111,-274.80170597862696
event_112,-352.4683726452936
event_113,-240.13503931196027
event_114,-306.80170597862696
event_115,-606.8017059786268
event_116,-319.46837264529364
event_117,-294.801705978627
event_118,-312.801705978627
event_119,-506.1350393119602
event_120,-350.80170597862696
event_121,-410.13503931196027
event_122,-179.13503931196027
event_123,-209.13503931196024
event_124,-335.1350393119603
event_125,-447.4683726452936
event_126,-193.46837264529358
event_127,-265.13503931196027
event_128,-197.4683726452936
event_129,-288.46837264529364
event_130,-262.13503931196027
event_131,-363.80170597862696
event_132,-175.13503931196027
event_133,-186.4683726452936
event_134,-225.1350393119603
event_135,-481.4683726452936
event_136,-283.46837264529364
event_137,-291.80170597862696
event_138,-215.80170597862696
event_139,-202.46837264529364
event_140,-330.80170597862696
event_141,-304.801705978627
event_142,-643.1350393119602
event_143,-485.1350393119604
event_144,-160.4683726452936
event_145,-237.80170597862698
event_146,-276.801705978627
event_147,-469.13503931196027
event_148,-441.8017059786269
event_149,-224.13503931196033
event_150,-210.13503931196027
event_151,-175.80170597862698
event_152,-221.46837264529364
event_153,-230.80170597862698
event_154,-209.4683726452936
event_155,-406.80170597862684
event_156,-229.13503931196027
event_157,-300.46837264529364
event_158,-373.8017059786269
event_159,-437.1350393119602
event_160,-247.46837264529364
event_161,-159.80170597862698
event_162,-192.46837264529364
event_163,-203.80170597862696
event_164,-208.13503931196027
event_165,-185.80170597862696
event_166,-293.4683726452936
event_167,-295.1350393119603
event_168,-301.1350393119603
event_169,-337.13503931196027
event_170,-200.46837264529358
event_171,-266.13503931196027
event_172,-225.4683726452936
event_173,-364.801705978627
event_174,-328.1350393119603
event_175,-199.4683726452936
event_176,-311.46837264529364
event_177,-309.80170597862707
event_178,-363.46837264529364
event_179,-273.4683726452935
event_180,-356.1350393119603
event_181,-240.80170597862696
event_182,-178.1350393119603
event_183,-223.46837264529367
event_184,-191.80170597862696
event_185,-305.1350393119603
event_186,-258.1350393119603
event_187,-324.46837264529364
event_188,-303.4683726452937
event_189,-228.13503931196024
event_190,-395.80170597862696
event_191,-208.46837264529364
event_192,-495.80170597862707
event_193,-174.46837264529364
event_194,-310.801705978627
event_195,-324.13503931196027
event_196,-225.13503931196033
event_197,-305.801705978627
event_198,-189.13503931196027
event_199,-392.13503931196027
event_200,-172.80170597862696
event_201,-341.80170597862696
event_202,-459.8017059786269
event_203,-181.80170597862693
event_204,-248.4683726452936
event_205,-213.13503931196024
event_206,-366.1350393119603
event_207,-189.80170597862693
event_208,-402.4683726452936
event_209,-403.8017059786269
event_210,-287.1350393119604
event_211,-300.46837264529364
event_212,-202.13503931196024
event_213,-166.80170597862696
event_214,-278.13503931196027
event_215,-290.46837264529364
event_216,-401.80170597862696
event_217,-204.46837264529364
event_218,-245.4683726452936
event_219,-414.46837264529364
event_220,-241.1350393119603
event_221,-251.4683726452936
event_222,-346.1350393119603
event_223,-414.13503931196027
event_224,-262.13503931196027
event_225,-505.8017059786269
event_226,-243.1350393119603
event_227,-592.1350393119603
event_228,-242.80170597862693
event_229,-418.801705978627
event_230,-249.80170597862698
event_231,-382.13503931196027
event_232,-267.1350393119604
event_233,-262.801705978627
event_234,-181.80170597862693
event_235,-480.1350393119603
event_236,-214.13503931196027
event_237,-289.1350393119603
event_238,-237.4683726452936
event_239,-340.46837264529364
event_240,-803.801705978627
event_241,-743.1350393119601
event_242,-206.1350393119603
event_243,-337.1350393119603
event_244,-287.13503931196027
event_245,-209.13503931196027
event_246,-203.46837264529358
event_247,-227.80170597862696
event_248,-253.13503931196036
event_249,-250.13503931196027
event_250,-201.4683726452936
event_251,-242.13503931196033
event_252,-207.80170597862698
event_253,-281.4683726452936
event_254,-273.80170597862696
event_255,-166.1350393119603
event_256,-305.4683726452936
event_257,-344.801705978627
event_258,-402.4683726452935
event_259,-274.13503931196027
event_260,-230.80170597862698
event_261,-593.4683726452936
event_262,-200.13503931196024
event_263,-360.13503931196027
event_264,-219.1350393119603
event_265,-346.1350393119602
event_266,-256.80170597862696
event_267,-332.80170597862696
event_268,-258.801705978627
event_269,-212.46837264529364
event_270,-171.80170597862696
event_271,-184.1350393119603
event_272,-274.80170597862696
event_273,-171.1350393119603
event_274,-306.801705978627
event_275,-432.4683726452936
event_276,-212.1350393119603
event_277,-195.80170597862693
event_278,-202.80170597862698
event_279,-435.13503931196027
event_280,-201.46837264529358
event_281,-224.1350393119603
event_282,-237.1350393119603
event_283,-313.1350393119603
event_284,-231.4683726452936
event_285,-350.13503931196027
event_286,-212.4683726452936
event_287,-355.80170597862696
event_288,-310.1350393119604
event_289,-231.4683726452936
event_290,-190.13503931196024
event_291,-251.13503931196027
event_292,-207.4683726452936
event_293,-400.13503931196027
event_294,-224.4683726452936
event_295,-410.46837264529364
event_296,-337.80170597862696
event_297,-189.80170597862696
event_298,-291.46837264529364
event_299,-239.801705978627
event_300,-249.13503931196033
event_301,-239.80170597862696
event_302,-340.1350393119604
event_303,-215.13503931196027
event_304,-442.13503931196027
event_305,-297.13503931196027
event_306,-207.8017059786269
event_307,-316.4683726452936
event_308,-328.80170597862707
event_309,-298.1350393119603
event_310,-362.13503931196027
event_311,-354.1350393119602
event_312,-278.1350393119603
event_313,-304.4683726452936
event_314,-229.4683726452936
event_315,-301.46837264529364
event_316,-297.80170597862696
event_317,-431.4683726452937
event_318,-296.46837264529364
event_319,-520.4683726452937
event_320,-173.46837264529358
event_321,-184.80170597862698
event_322,-378.13503931196027
event_323,-802.1350393119602
event_324,-324.1350393119602
event_325,-243.80170597862696
event_326,-226.46837264529367
event_327,-243.46837264529364
event_328,-308.1350393119603
event_329,-617.8017059786268
event_330,-203.80170597862696
event_331,-245.46837264529367
event_332,-210.4683726452936
event_333,-338.80170597862696
event_334,-250.46837264529364
event_335,-193.1350393119603
event_336,-199.80170597862696
event_337,-314.80170597862696
event_338,-375.4683726452936
event_339,-332.80170597862696
event_340,-192.1350393119603
event_341,-278.46837264529364
event_342,-312.4683726452937
event_343,-472.8017059786269
event_344,-195.46837264529358
event_345,-176.13503931196027
event_346,-272.8017059786269
event_347,-251.80170597862696
event_348,-278.1350393119603
event_349,-366.46837264529364
event_350,-299.801705978627
event_351,-308.80170597862684
event_352,-207.4683726452936
event_353,-421.4683726452935
event_354,-227.4683726452936
event_355,-198.80170597862693
