,peak_X0,peak_Y0
event_231,104.0,-130.0
event_232,103.0,-89.0
event_233,104.0,-85.0
event_234,102.0,-60.0
event_235,104.0,-151.0
event_236,104.0,-66.0
event_237,104.0,-95.0
event_238,103.0,-77.0
event_239,104.0,-115.0
event_240,105.0,-177.0
event_241,104.0,-177.0
event_242,103.0,-67.0
event_243,104.0,-118.0
event_244,104.0,-94.0
event_245,103.0,-65.0
event_246,103.0,-63.0
event_247,104.0,-71.00000000000001
event_248,103.0,-82.0
event_249,104.0,-80.0
event_250,103.0,-62.0
event_251,104.0,-70.0
event_252,103.0,-72.00000000000001
event_253,104.0,-92.0
event_254,103.0,-86.0
event_255,102.0,-54.0
event_256,103.0,-101.0
event_257,103.0,-121.0
event_258,104.0,-134.0
event_259,104.0,-94.0
event_260,103.0,-82.0
event_261,104.0,-177.0
event_262,103.0,-70.0
event_263,104.0,-121.0
event_264,103.0,-78.0
event_265,104.0,-121.0
event_266,103.0,-77.0
event_267,104.0,-116.0
event_268,103.0,-88.0
event_269,103.0,-65.0
event_270,102.0,-56.0
event_271,103.0,-63.0
event_272,103.0,-92.0
event_273,103.0,-59.00000000000001
event_274,103.0,-108.0
event_275,104.0,-148.0
event_276,103.0,-66.0
event_277,103.0,-55.0
event_278,103.0,-65.0
event_279,104.0,-141.0
event_280,103.0,-63.0
event_281,103.0,-71.00000000000001
event_282,104.0,-80.0
event_283,104.0,-100.0
event_284,103.0,-88.0
event_285,103.0,-105.0
event_286,104.0,-63.0
event_287,103.0,-100.0
event_288,104.0,-112.0
event_289,103.0,-80.0
event_290,104.0,-57.0
event_291,103.0,-78.0
event_292,103.0,-64.0
event_293,104.0,-126.0
event_294,104.0,-67.0
event_295,104.0,-135.0
event_296,104.0,-117.0
event_297,103.0,-59.00000000000001
event_298,104.0,-98.0
event_299,104.0,-73.0
event_300,104.0,-82.0
event_301,104.0,-76.0
event_302,104.0,-116.0
event_303,104.0,-68.0
event_304,104.0,-146.0
event_305,104.0,-92.0
event_306,103.0,-69.0
event_307,103.0,-97.0
event_308,104.0,-104.0
event_309,104.0,-99.0
event_310,104.0,-124.0
event_311,104.0,-111.0
event_312,104.0,-98.0
event_313,104.0,-103.0
event_314,103.0,-70.0
event_315,104.0,-93.0
event_316,104.0,-101.0
event_317,104.0,-142.00000000000003
event_318,103.0,-95.0
event_319,104.0,-177.0
event_320,103.0,-56.0
event_321,103.0,-59.00000000000001
event_322,104.0,-141.0
event_323,104.0,-177.0
event_324,104.0,-110.0
event_325,103.0,-81.0
event_326,103.0,-66.0
event_327,103.0,-85.0
event_328,104.0,-93.0
event_329,104.0,-177.0
event_330,103.0,-69.0
event_331,104.0,-77.0
event_332,103.0,-63.0
event_333,104.0,-110.0
event_334,103.0,-87.00000000000001
event_335,103.0,-53.0
event_336,103.0,-68.0
event_337,103.0,-102.0
event_338,104.0,-121.0
event_339,103.0,-105.0
event_340,103.0,-61.0
event_341,103.0,-88.0
event_342,104.0,-103.0
event_343,104.0,-154.0
event_344,103.0,-68.0
event_345,102.0,-56.0
event_346,103.0,-91.0
event_347,103.0,-95.0
event_348,103.0,-98.0
event_349,104.0,-111.0
event_350,104.0,-93.0
event_351,103.0,-98.0
event_352,103.0,-72.00000000000001
event_353,104.0,-132.0
event_354,103.0,-73.0
event_355,103.0,-62.0
event_356,104.0,-79.0
event_357,103.0,-73.0
event_358,104.0,-107.0
event_359,104.0,-100.0
event_360,104.0,-132.0
event_361,103.0,-76.0
event_362,103.0,-83.0
event_363,103.0,-108.0
event_364,104.0,-80.0
event_365,103.0,-62.0
event_366,104.0,-82.0
event_367,103.0,-67.0
event_368,104.0,-96.0
event_369,104.0,-177.0
event_370,104.0,-96.0
event_371,104.0,-120.0
event_372,104.0,-128.0
event_373,103.0,-102.0
event_374,103.0,-123.0
event_375,104.0,-71.00000000000001
event_376,104.0,-77.0
event_377,104.0,-114.0
event_378,103.0,-73.0
event_379,104.0,-70.0
event_380,104.0,-73.0
event_381,103.0,-64.0
event_382,103.0,-72.00000000000001
event_383,104.0,-98.0
event_384,104.0,-84.0
event_385,103.0,-124.0
event_386,103.0,-65.0
event_387,103.0,-64.0
event_388,103.0,-83.0
event_389,103.0,-66.0
event_390,103.0,-62.0
event_391,103.0,-99.0
event_392,104.0,-88.0
event_393,103.0,-69.0
event_394,103.0,-77.0
event_395,104.0,-95.0
event_396,103.0,-68.0
event_397,104.0,-156.0
event_398,104.0,-137.0
event_399,103.0,-93.0
event_400,104.0,-98.0
event_401,104.0,-107.0
event_402,104.0,-96.0
event_403,104.0,-142.00000000000003
event_404,103.0,-54.0
event_405,104.0,-160.0
event_406,104.0,-87.00000000000001
event_407,103.0,-91.0
event_408,104.0,-109.0
event_409,104.0,-177.0
event_410,104.0,-122.0
event_411,104.0,-107.0
event_412,104.0,-108.0
event_413,103.0,-66.0
event_414,103.0,-114.0
event_415,103.0,-60.0
event_416,104.0,-113.0
event_417,103.0,-61.0
event_418,102.0,-53.0
event_419,104.0,-101.0
event_420,103.0,-65.0
event_421,104.0,-91.0
event_422,104.0,-95.0
event_423,103.0,-84.0
event_424,103.0,-55.0
event_425,103.0,-67.0
event_426,104.0,-111.0
event_427,104.0,-106.0
event_428,104.0,-146.0
event_429,102.0,-57.0
event_430,103.0,-69.0
event_431,104.0,-113.0
event_432,104.0,-61.0
event_433,104.0,-66.0
event_434,103.0,-61.0
event_435,103.0,-82.0
event_436,104.0,-128.0
event_437,104.0,-108.0
event_438,104.0,-81.0
event_439,102.0,-55.0
event_440,104.0,-99.0
event_441,104.0,-117.0
event_442,104.0,-105.0
event_443,104.0,-65.0
event_444,104.0,-119.0
event_445,104.0,-113.0
event_446,104.0,-91.0
event_447,103.0,-64.0
event_448,103.0,-106.0
event_449,104.0,-134.0
event_450,103.0,-78.0
event_451,104.0,-132.0
event_452,104.0,-162.0
event_453,103.0,-68.0
event_454,103.0,-73.0
event_455,104.0,-80.0
event_456,103.0,-143.00000000000003
event_457,104.0,-109.0
event_458,103.0,-54.0
event_459,103.0,-61.0
event_460,103.0,-92.0
event_461,104.0,-177.0
event_462,104.0,-101.0
event_463,103.0,-61.0
event_464,104.0,-94.0
event_465,103.0,-89.0
event_466,103.0,-80.0
event_467,104.0,-141.0
event_468,103.0,-63.0
event_469,103.0,-91.0
event_470,104.0,-177.0
event_471,103.0,-107.0
event_472,104.0,-92.0
event_473,103.0,-77.0
event_474,103.0,-72.00000000000001
event_475,104.0,-139.0
event_476,103.0,-118.0
event_477,102.0,-54.0
event_478,103.0,-107.0
event_479,103.0,-58.0
event_480,103.0,-81.0
event_481,104.0,-99.0
event_482,103.0,-71.00000000000001
event_483,103.0,-97.0
event_484,104.0,-116.0
event_485,104.0,-68.0
event_486,103.0,-126.0
event_487,103.0,-79.0
event_488,104.0,-112.0
event_489,104.0,-132.0
event_490,103.0,-61.0
event_491,104.0,-97.0
event_492,104.0,-132.0
event_493,103.0,-78.0
event_494,103.0,-70.0
event_495,104.0,-124.0
event_496,104.0,-95.0
event_497,103.0,-92.0
event_498,104.0,-86.0
event_499,103.0,-58.0
event_500,104.0,-109.0
event_501,103.0,-108.0
event_502,104.0,-177.0
event_503,104.0,-79.0
event_504,104.0,-177.0
event_505,103.0,-58.0
event_506,103.0,-69.0
event_507,104.0,-73.0
event_508,103.0,-59.00000000000001
event_509,104.0,-177.0
event_510,104.0,-80.0
event_511,103.0,-84.0
event_512,104.0,-73.0
event_513,103.0,-58.0
event_514,103.0,-118.0
event_515,103.0,-61.0
event_516,104.0,-74.0
event_517,103.0,-69.0
event_518,104.0,-59.00000000000001
event_519,103.0,-63.0
event_520,104.0,-127.0
event_521,104.0,-100.0
event_522,104.0,-82.0
event_523,104.0,-125.0
event_524,104.0,-110.0
event_525,103.0,-64.0
event_526,104.0,-98.0
event_527,104.0,-103.0
event_528,103.0,-63.0
event_529,103.0,-58.0
event_530,104.0,-177.0
event_531,103.0,-75.0
event_532,103.0,-84.0
event_533,103.0,-85.0
event_534,104.0,-103.0
event_535,103.0,-80.0
event_536,104.0,-164.0
event_537,104.0,-143.00000000000003
event_538,104.0,-68.0
event_539,104.0,-110.0
event_540,104.0,-100.0
event_541,103.0,-60.0
event_542,104.0,-98.0
event_543,103.0,-86.0
event_544,104.0,-126.0
event_545,104.0,-138.0
event_546,103.0,-64.0
event_547,103.0,-65.0
event_548,103.0,-109.0
event_549,104.0,-112.0
event_550,104.0,-160.0
event_551,104.0,-78.0
event_552,104.0,-132.0
event_553,104.0,-99.0
event_554,103.0,-63.0
event_555,104.0,-101.0
event_556,104.0,-105.0
event_557,103.0,-65.0
event_558,103.0,-64.0
event_559,104.0,-153.0
event_560,104.0,-112.0
event_561,104.0,-109.0
event_562,104.0,-155.0
event_563,103.0,-109.0
event_564,104.0,-109.0
event_565,104.0,-177.0
event_566,103.0,-89.0
event_567,104.0,-105.0
event_568,104.0,-177.0
event_569,103.0,-71.00000000000001
event_570,104.0,-59.00000000000001
event_571,104.0,-130.0
event_572,103.0,-69.0
event_573,103.0,-75.0
event_574,103.0,-62.0
event_575,103.0,-57.0
event_576,104.0,-67.0
event_577,103.0,-57.0
event_578,104.0,-135.0
event_579,103.0,-116.0
event_580,104.0,-158.0
event_581,104.0,-78.0
event_582,104.0,-148.0
event_583,104.0,-67.0
event_584,104.0,-92.0
event_585,102.0,-56.0
event_586,104.0,-125.0
event_587,104.0,-139.0
event_588,104.0,-135.0
event_589,104.0,-92.0
event_590,103.0,-79.0
event_591,104.0,-161.0
event_592,104.0,-112.0
event_593,104.0,-109.0
event_594,103.0,-88.0
event_595,104.0,-99.0
event_596,104.0,-104.0
event_597,104.0,-111.0
event_598,103.0,-83.0
event_599,104.0,-120.0
event_600,104.0,-117.0
event_601,104.0,-129.0
event_602,103.0,-105.0
event_603,103.0,-77.0
event_604,103.0,-76.0
event_605,104.0,-125.0
event_606,103.0,-66.0
event_607,104.0,-117.0
event_608,103.0,-60.0
event_609,103.0,-72.00000000000001
event_610,104.0,-110.0
event_611,104.0,-89.0
event_612,103.0,-91.0
event_613,103.0,-66.0
event_614,103.0,-96.0
event_615,104.0,-177.0
event_616,104.0,-118.0
event_617,104.0,-165.0
event_618,104.0,-117.0
event_619,104.0,-104.0
event_620,103.0,-59.00000000000001
event_621,104.0,-73.0
event_622,104.0,-177.0
event_623,104.0,-132.0
event_624,104.0,-70.0
event_625,104.0,-107.0
event_626,103.0,-69.0
event_627,103.0,-86.0
event_628,103.0,-88.0
event_629,103.0,-66.0
event_630,103.0,-84.0
event_631,103.0,-69.0
event_632,103.0,-91.0
event_633,104.0,-156.0
event_634,104.0,-73.0
event_635,104.0,-125.0
event_636,104.0,-128.0
event_637,104.0,-82.0
event_638,103.0,-64.0
event_639,104.0,-122.0
event_640,104.0,-71.00000000000001
event_641,103.0,-134.0
event_642,104.0,-104.0
event_643,103.0,-94.0
event_644,103.0,-60.0
event_645,103.0,-67.0
event_646,105.0,-177.0
event_647,103.0,-63.0
event_648,104.0,-98.0
event_649,102.0,-52.00000000000001
event_650,104.0,-111.0
event_651,104.0,-68.0
event_652,104.0,-108.0
event_653,104.0,-103.0
event_654,104.0,-105.0
event_655,104.0,-153.0
event_656,104.0,-100.0
event_657,104.0,-177.0
event_658,103.0,-90.0
event_659,103.0,-71.00000000000001
event_660,104.0,-144.00000000000003
event_661,103.0,-97.0
event_662,103.0,-69.0
event_663,104.0,-177.0
event_664,104.0,-89.0
event_665,104.0,-88.0
event_666,103.0,-61.0
event_667,104.0,-110.0
event_668,103.0,-57.0
event_669,104.0,-78.0
event_670,104.0,-177.0
event_671,104.0,-69.0
event_672,104.0,-155.0
event_673,104.0,-122.0
event_674,103.0,-54.0
event_675,104.0,-105.0
event_676,104.0,-177.0
event_677,103.0,-78.0
event_678,104.0,-88.0
event_679,104.0,-104.0
event_680,103.0,-68.0
event_681,104.0,-108.0
event_682,103.0,-60.0
event_683,103.0,-77.0
event_684,104.0,-136.0
event_685,104.0,-84.0
event_686,104.0,-107.0
event_687,104.0,-155.0
event_688,104.0,-177.0
event_689,104.0,-86.0
event_690,104.0,-129.0
event_691,104.0,-62.0
event_692,104.0,-86.0
event_693,104.0,-58.0
event_694,103.0,-85.0
event_695,103.0,-77.0
event_696,103.0,-91.0
event_697,103.0,-62.0
event_698,104.0,-109.0
event_699,104.0,-112.0
event_700,104.0,-145.0
event_701,103.0,-59.00000000000001
event_702,103.0,-77.0
event_703,103.0,-55.0
event_704,104.0,-177.0
event_705,104.0,-101.0
event_706,103.0,-66.0
event_707,104.0,-88.0
event_708,103.0,-94.0
event_709,104.0,-80.0
event_710,104.0,-137.0
event_711,104.0,-112.0
event_712,104.0,-75.0
event_713,104.0,-147.0
event_714,104.0,-94.0
event_715,103.0,-80.0
event_716,104.0,-109.0
event_717,104.0,-71.00000000000001
event_718,104.0,-166.0
event_719,103.0,-59.00000000000001
event_720,103.0,-67.0
event_721,103.0,-62.0
event_722,104.0,-97.0
event_723,104.0,-111.0
event_724,104.0,-95.0
event_725,104.0,-150.0
event_726,104.0,-112.0
event_727,103.0,-82.0
event_728,103.0,-62.0
event_729,103.0,-73.0
event_730,104.0,-76.0
event_731,104.0,-98.0
event_732,104.0,-118.0
event_733,104.0,-90.0
event_734,103.0,-52.00000000000001
event_735,104.0,-97.0
event_736,104.0,-105.0
event_737,103.0,-76.0
event_738,103.0,-132.0
event_739,103.0,-106.0
event_740,104.0,-95.0
event_741,103.0,-80.0
event_742,103.0,-87.00000000000001
event_743,103.0,-70.0
event_744,103.0,-64.0
event_745,103.0,-104.0
event_746,103.0,-66.0
event_747,105.0,-177.0
event_748,104.0,-122.0
event_749,104.0,-82.0
event_750,103.0,-77.0
event_751,103.0,-67.0
event_752,104.0,-125.0
event_753,104.0,-112.0
event_754,104.0,-104.0
event_755,103.0,-93.0
event_756,104.0,-81.0
event_757,104.0,-96.0
event_758,104.0,-106.0
event_759,104.0,-149.0
event_760,103.0,-70.0
event_761,103.0,-60.0
event_762,103.0,-118.0
event_763,104.0,-111.0
event_764,104.0,-105.0
event_765,104.0,-107.0
event_766,103.0,-80.0
event_767,103.0,-81.0
event_768,103.0,-96.0
event_769,104.0,-83.0
event_770,103.0,-65.0
event_771,104.0,-159.0
event_772,104.0,-113.0
event_773,103.0,-55.0
event_774,104.0,-68.0
event_775,103.0,-84.0
event_776,103.0,-127.0
event_777,104.0,-127.0
event_778,103.0,-62.0
event_779,104.0,-177.0
event_780,103.0,-101.0
event_781,103.0,-78.0
event_782,103.0,-59.00000000000001
event_783,104.0,-78.0
event_784,104.0,-107.0
event_785,103.0,-85.0
event_786,104.0,-113.0
event_787,103.0,-80.0
event_788,104.0,-124.0
event_789,104.0,-61.0
event_790,104.0,-138.0
event_791,103.0,-97.0
event_792,104.0,-177.0
event_793,104.0,-68.0
event_794,103.0,-79.0
event_795,103.0,-66.0
event_796,104.0,-150.0
event_797,104.0,-100.0
event_798,104.0,-148.0
event_799,104.0,-118.0
event_800,104.0,-84.0
event_801,104.0,-76.0
event_802,103.0,-92.0
event_803,104.0,-153.0
event_804,103.0,-58.0
event_805,104.0,-177.0
event_806,105.0,-168.0
event_807,104.0,-144.00000000000003
event_808,103.0,-68.0
event_809,103.0,-98.0
event_810,104.0,-99.0
event_811,104.0,-105.0
event_812,103.0,-91.0
event_813,102.0,-54.0
event_814,104.0,-144.00000000000003
event_815,104.0,-90.0
event_816,104.0,-72.00000000000001
event_817,103.0,-83.0
event_818,104.0,-99.0
event_819,103.0,-84.0
event_820,104.0,-75.0
event_821,104.0,-141.0
event_822,103.0,-96.0
event_823,104.0,-65.0
event_824,103.0,-105.0
event_825,104.0,-114.0
event_826,103.0,-59.00000000000001
event_827,104.0,-76.0
event_828,103.0,-56.0
event_829,103.0,-76.0
event_830,103.0,-140.0
event_831,103.0,-66.0
event_832,104.0,-109.0
event_833,103.0,-84.0
event_834,104.0,-125.0
event_835,103.0,-67.0
event_836,104.0,-82.0
event_837,104.0,-93.0
event_838,103.0,-60.0
event_839,103.0,-96.0
event_840,103.0,-57.0
event_841,104.0,-123.0
event_842,103.0,-88.0
event_843,104.0,-144.00000000000003
event_844,103.0,-75.0
event_845,102.0,-54.0
event_846,104.0,-79.0
event_847,103.0,-63.0
event_848,104.0,-117.0
event_849,103.0,-107.0
event_850,104.0,-177.0
event_851,104.0,-85.0
event_852,103.0,-57.0
event_853,104.0,-60.0
event_854,104.0,-155.0
event_855,104.0,-87.00000000000001
event_856,103.0,-99.0
event_857,103.0,-55.0
event_858,104.0,-132.0
event_859,103.0,-60.0
event_860,104.0,-94.0
event_861,104.0,-91.0
event_862,103.0,-55.0
event_863,104.0,-110.0
event_864,102.0,-57.0
event_865,104.0,-177.0
event_866,104.0,-142.00000000000003
event_867,104.0,-82.0
event_868,104.0,-67.0
event_869,103.0,-93.0
event_870,104.0,-71.00000000000001
event_871,103.0,-65.0
event_872,104.0,-75.0
event_873,104.0,-141.0
event_874,103.0,-84.0
event_875,103.0,-105.0
event_876,104.0,-126.0
event_877,104.0,-101.0
event_878,103.0,-72.00000000000001
event_879,104.0,-119.0
event_880,103.0,-69.0
event_881,104.0,-118.0
event_882,104.0,-129.0
event_883,103.0,-73.0
event_884,104.0,-115.0
event_885,104.0,-110.0
event_886,102.0,-55.0
event_887,103.0,-62.0
event_888,103.0,-55.0
event_889,104.0,-82.0
event_890,103.0,-62.0
event_891,104.0,-114.0
event_892,103.0,-62.0
event_893,104.0,-140.0
event_894,104.0,-121.0
event_895,104.0,-55.0
event_896,103.0,-99.0
event_897,104.0,-125.0
event_898,104.0,-92.0
event_899,104.0,-109.0
event_900,104.0,-114.0
event_901,103.0,-72.00000000000001
event_902,104.0,-73.0
event_903,103.0,-113.0
event_904,104.0,-96.0
event_905,102.0,-57.0
event_906,104.0,-90.0
event_907,103.0,-76.0
event_908,103.0,-65.0
event_909,104.0,-152.0
event_910,103.0,-58.0
event_911,103.0,-104.0
event_912,103.0,-77.0
event_913,104.0,-103.0
event_914,103.0,-63.0
event_915,104.0,-135.0
event_916,104.0,-155.0
event_917,103.0,-83.0
event_918,103.0,-60.0
event_919,104.0,-143.00000000000003
event_920,104.0,-177.0
event_921,103.0,-66.0
event_922,104.0,-78.0
event_923,103.0,-91.0
event_924,104.0,-102.0
event_925,103.0,-92.0
event_926,103.0,-55.0
event_927,103.0,-57.0
event_928,104.0,-125.0
event_929,104.0,-116.0
event_930,103.0,-99.0
event_931,103.0,-64.0
event_932,103.0,-105.0
event_933,104.0,-125.0
event_934,104.0,-109.0
event_935,104.0,-177.0
event_936,103.0,-84.0
event_937,103.0,-60.0
event_938,104.0,-177.0
event_939,104.0,-72.00000000000001
event_940,103.0,-93.0
event_941,104.0,-177.0
event_942,103.0,-58.0
event_943,102.0,-58.0
event_944,103.0,-76.0
event_945,104.0,-91.0
event_946,103.0,-90.0
event_947,104.0,-74.0
event_948,103.0,-69.0
event_949,104.0,-130.0
event_950,104.0,-77.0
event_951,104.0,-177.0
event_952,104.0,-98.0
event_953,103.0,-87.00000000000001
event_954,103.0,-59.00000000000001
event_955,103.0,-113.0
event_956,104.0,-136.0
event_957,103.0,-58.0
event_958,104.0,-108.0
event_959,104.0,-126.0
event_960,104.0,-115.0
event_961,104.0,-80.0
event_962,104.0,-99.0
event_963,104.0,-112.0
event_964,103.0,-92.0
event_965,104.0,-101.0
event_966,104.0,-170.0
event_967,104.0,-161.0
event_968,104.0,-96.0
event_969,104.0,-92.0
event_970,104.0,-109.0
event_971,104.0,-72.00000000000001
event_972,103.0,-59.00000000000001
event_973,104.0,-166.0
event_974,104.0,-101.0
event_975,104.0,-97.0
event_976,103.0,-96.0
event_977,103.0,-79.0
event_978,102.0,-52.00000000000001
event_979,103.0,-80.0
event_980,102.0,-53.0
event_981,104.0,-94.0
event_982,104.0,-76.0
event_983,104.0,-103.0
event_984,103.0,-75.0
event_985,103.0,-52.00000000000001
event_986,103.0,-67.0
event_987,103.0,-58.0
event_988,104.0,-108.0
event_989,103.0,-69.0
event_990,104.0,-90.0
event_991,104.0,-150.0
event_992,104.0,-177.0
event_993,104.0,-177.0
event_994,103.0,-84.0
event_995,103.0,-94.0
event_996,103.0,-60.0
event_997,104.0,-76.0
event_998,103.0,-83.0
event_999,103.0,-70.0
event_1000,104.0,-87.00000000000001
event_1001,104.0,-79.0
event_1002,103.0,-95.0
event_1003,103.0,-109.0
event_1004,104.0,-119.0
event_1005,104.0,-100.0
event_1006,104.0,-154.0
event_1007,104.0,-74.0
event_1008,103.0,-85.0
event_1009,104.0,-143.00000000000003
event_1010,103.0,-105.0
event_1011,104.0,-117.0
event_1012,104.0,-102.0
event_1013,105.0,-165.0
event_1014,104.0,-99.0
event_1015,103.0,-67.0
event_1016,103.0,-88.0
event_1017,104.0,-123.0
event_1018,104.0,-100.0
event_1019,103.0,-66.0
event_1020,104.0,-168.0
event_1021,104.0,-72.00000000000001
event_1022,103.0,-83.0
event_1023,104.0,-112.0
event_1024,104.0,-70.0
event_1025,103.0,-72.00000000000001
event_1026,103.0,-117.0
event_1027,104.0,-175.00000000000003
event_1028,104.0,-116.0
event_1029,103.0,-74.0
event_1030,103.0,-100.0
event_1031,104.0,-116.0
event_1032,102.0,-59.00000000000001
event_1033,102.0,-54.0
event_1034,104.0,-158.0
event_1035,103.0,-67.0
event_1036,104.0,-130.0
event_1037,104.0,-137.0
event_1038,104.0,-113.0
event_1039,104.0,-104.0
event_1040,104.0,-89.0
event_1041,103.0,-66.0
event_1042,103.0,-92.0
event_1043,103.0,-81.0
event_1044,104.0,-83.0
event_1045,104.0,-126.0
event_1046,103.0,-62.0
event_1047,104.0,-118.0
event_1048,104.0,-105.0
