,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49
489,52.0,54.0,55.0,54.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,50.0,54.0,50.0,52.0,53.0,54.0,53.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,53.0,51.0,49.0,50.0,54.0,54.0,53.0,51.0,54.0,52.0,52.0,52.0,51.0,54.0,50.0,52.0,52.0,53.0,53.0,52.0,53.0
490,52.0,52.0,53.0,54.0,53.0,53.0,53.0,51.0,53.0,52.0,51.0,54.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,51.0,51.0,52.0,52.0,54.0,54.0,53.0,52.0,51.0,53.0,50.0,53.0
491,53.0,52.0,51.0,53.0,55.0,53.0,53.0,54.0,51.0,54.0,51.0,54.0,53.0,53.0,52.0,52.0,52.0,50.0,53.0,51.0,53.0,51.0,51.0,53.0,50.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,55.0,52.0,52.0,53.0,53.0,52.0,51.0,52.0,52.0,54.0,52.0,53.0,54.0,53.0,52.0,52.0,53.0
492,52.0,51.0,53.0,54.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0,53.0,50.0,54.0,51.0,54.0,53.0,53.0,54.0,55.0,54.0,50.0,52.0,51.0,53.0,54.0,51.0,51.0,51.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,51.0,54.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0
493,51.0,52.0,53.0,54.0,53.0,53.0,52.0,50.0,51.0,51.0,53.0,53.0,52.0,54.0,55.0,53.0,55.0,53.0,54.0,53.0,51.0,51.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,48.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,54.0,50.0,53.0
494,53.0,54.0,53.0,52.0,52.0,54.0,52.0,52.0,51.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,52.0,51.0,52.0,51.0,51.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,51.0,51.0,52.0,52.0,53.0,52.0,54.0,54.0,52.0,53.0,51.0,53.0,52.0,53.0,53.0,53.0,50.0,52.0,51.0,54.0,49.0
495,52.0,52.0,52.0,52.0,52.0,55.0,52.0,54.0,52.0,52.0,51.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,53.0,53.0,54.0,52.0,50.0,54.0,54.0,53.0,55.0,53.0,52.0,51.0,50.0,53.0,53.0,54.0,53.0,54.0,54.0,51.0,53.0,54.0,50.0,53.0,52.0,54.0,52.0
496,51.0,52.0,54.0,52.0,54.0,53.0,53.0,51.0,51.0,55.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,51.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0,54.0,51.0,52.0,54.0,52.0,53.0,52.0,55.0,52.0,52.0,54.0,54.0,53.0,53.0,53.0,52.0,51.0,52.0,55.0
497,52.0,50.0,53.0,51.0,53.0,54.0,51.0,52.0,53.0,51.0,54.0,51.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,52.0,54.0,54.0,53.0,51.0,54.0,50.0,52.0,54.0,52.0,52.0,52.0,53.0,52.0,51.0,53.0,52.0,54.0,52.0,52.0,53.0,52.0,54.0,54.0,53.0,53.0,53.0,52.0,51.0
498,51.0,53.0,52.0,54.0,54.0,55.0,52.0,52.0,52.0,53.0,50.0,52.0,53.0,52.0,54.0,52.0,52.0,53.0,54.0,50.0,50.0,52.0,52.0,51.0,51.0,53.0,52.0,52.0,53.0,55.0,52.0,52.0,52.0,51.0,51.0,50.0,52.0,52.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,55.0,53.0
499,54.0,52.0,54.0,51.0,53.0,52.0,52.0,54.0,52.0,53.0,51.0,53.0,52.0,53.0,54.0,52.0,52.0,52.0,53.0,54.0,49.0,52.0,53.0,53.0,53.0,51.0,52.0,51.0,52.0,49.0,53.0,51.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,51.0,52.0,52.0,54.0,53.0,53.0,51.0,51.0,53.0,52.0,52.0
500,51.0,52.0,53.0,52.0,52.0,52.0,50.0,54.0,52.0,52.0,51.0,51.0,52.0,53.0,52.0,54.0,52.0,54.0,53.0,53.0,52.0,52.0,55.0,55.0,53.0,52.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,54.0,55.0,51.0,54.0,53.0,51.0,55.0,53.0,53.0,52.0,52.0,51.0,50.0
501,56.0,53.0,51.0,52.0,53.0,54.0,53.0,51.0,53.0,52.0,51.0,51.0,52.0,52.0,52.0,51.0,54.0,54.0,52.0,52.0,51.0,51.0,53.0,53.0,51.0,55.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0,52.0,53.0,54.0,51.0,52.0,52.0,52.0,53.0,51.0
502,55.0,51.0,53.0,51.0,55.0,56.0,54.0,53.0,53.0,49.0,51.0,52.0,53.0,52.0,53.0,52.0,53.0,51.0,52.0,55.0,52.0,52.0,54.0,53.0,53.0,51.0,51.0,52.0,54.0,52.0,54.0,51.0,53.0,53.0,51.0,53.0,53.0,53.0,49.0,51.0,53.0,50.0,52.0,52.0,50.0,52.0,51.0,53.0,54.0,52.0
503,51.0,52.0,55.0,55.0,54.0,52.0,51.0,51.0,51.0,51.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,52.0,55.0,52.0,53.0,51.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,50.0,53.0,49.0,52.0,53.0,52.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0,52.0,53.0,53.0,53.0
504,56.0,53.0,54.0,54.0,52.0,53.0,53.0,52.0,55.0,53.0,52.0,52.0,53.0,54.0,51.0,52.0,54.0,53.0,51.0,51.0,53.0,52.0,49.0,52.0,53.0,55.0,52.0,52.0,51.0,54.0,53.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,52.0,51.0,52.0,54.0,53.0,52.0,51.0,51.0,53.0,54.0,52.0,53.0
505,55.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0,51.0,51.0,53.0,54.0,52.0,52.0,51.0,53.0,52.0,53.0,54.0,52.0,52.0,51.0,52.0,51.0,53.0,53.0,50.0,53.0,54.0,51.0,53.0,53.0,52.0,49.0,53.0,52.0,53.0,52.0,51.0,53.0,53.0,51.0,52.0,51.0,53.0,53.0,54.0,55.0,52.0
506,50.0,52.0,52.0,54.0,55.0,54.0,52.0,54.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,54.0,54.0,51.0,52.0,52.0,51.0,54.0,51.0,54.0,54.0,52.0,51.0,50.0,52.0,52.0,53.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0,53.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0
507,50.0,52.0,54.0,52.0,53.0,52.0,51.0,54.0,53.0,51.0,51.0,52.0,51.0,52.0,52.0,52.0,53.0,54.0,52.0,51.0,52.0,53.0,51.0,53.0,52.0,51.0,51.0,52.0,52.0,53.0,53.0,52.0,52.0,51.0,51.0,52.0,53.0,52.0,52.0,53.0,51.0,54.0,52.0,51.0,51.0,52.0,54.0,53.0,52.0,52.0
508,51.0,54.0,52.0,52.0,55.0,53.0,53.0,53.0,50.0,53.0,51.0,51.0,52.0,51.0,54.0,52.0,54.0,52.0,54.0,53.0,52.0,52.0,51.0,51.0,54.0,54.0,52.0,53.0,53.0,55.0,53.0,52.0,54.0,52.0,51.0,53.0,51.0,52.0,51.0,54.0,52.0,54.0,53.0,53.0,54.0,54.0,53.0,54.0,51.0,53.0
509,53.0,53.0,52.0,54.0,53.0,53.0,54.0,53.0,55.0,54.0,51.0,52.0,52.0,53.0,55.0,51.0,50.0,52.0,52.0,54.0,50.0,53.0,53.0,52.0,55.0,54.0,51.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,56.0,55.0,52.0,51.0,52.0,52.0,55.0,52.0,52.0,51.0,53.0,55.0,52.0,53.0
510,49.0,52.0,53.0,54.0,53.0,52.0,50.0,53.0,52.0,52.0,50.0,53.0,53.0,51.0,53.0,52.0,48.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,54.0,53.0,53.0,52.0,51.0,53.0,53.0,54.0,52.0,51.0,50.0,50.0,52.0,55.0,53.0,53.0,53.0,54.0,51.0,54.0,52.0,52.0,51.0,53.0,51.0,51.0
511,54.0,52.0,52.0,55.0,56.0,51.0,53.0,52.0,52.0,54.0,51.0,52.0,52.0,52.0,54.0,50.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,55.0,53.0,54.0,52.0,54.0,53.0,52.0,52.0,54.0,52.0,53.0,51.0,54.0,52.0,53.0,51.0,51.0,51.0,53.0,53.0,52.0,53.0,52.0,51.0,54.0
512,51.0,54.0,52.0,53.0,53.0,51.0,52.0,53.0,54.0,53.0,50.0,52.0,53.0,52.0,54.0,51.0,50.0,53.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0,51.0,54.0,52.0,53.0,55.0,53.0,53.0,51.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,52.0,53.0,52.0
513,51.0,53.0,49.0,52.0,54.0,52.0,49.0,53.0,51.0,52.0,52.0,53.0,52.0,52.0,54.0,51.0,50.0,51.0,53.0,52.0,52.0,53.0,51.0,53.0,51.0,55.0,53.0,51.0,52.0,53.0,50.0,51.0,53.0,53.0,50.0,53.0,52.0,52.0,52.0,52.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,51.0,49.0,52.0
514,50.0,54.0,53.0,50.0,53.0,52.0,53.0,53.0,51.0,52.0,50.0,54.0,53.0,53.0,52.0,48.0,52.0,54.0,54.0,53.0,50.0,53.0,52.0,53.0,54.0,53.0,51.0,52.0,53.0,51.0,54.0,51.0,52.0,53.0,51.0,54.0,53.0,54.0,51.0,49.0,53.0,52.0,53.0,53.0,53.0,50.0,52.0,55.0,50.0,54.0
515,55.0,54.0,54.0,53.0,53.0,52.0,52.0,53.0,51.0,50.0,51.0,52.0,54.0,52.0,51.0,51.0,51.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,54.0,51.0,52.0,52.0,54.0,55.0,51.0,50.0,53.0,51.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,51.0,51.0,52.0,53.0,52.0,54.0,52.0,53.0,50.0
516,52.0,54.0,51.0,53.0,54.0,52.0,53.0,52.0,51.0,53.0,52.0,54.0,52.0,53.0,53.0,51.0,51.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,51.0,51.0,53.0,52.0,50.0,52.0,53.0,54.0,52.0,52.0,52.0,51.0,50.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0
517,51.0,49.0,53.0,51.0,53.0,51.0,53.0,53.0,53.0,51.0,50.0,54.0,53.0,53.0,53.0,50.0,51.0,55.0,52.0,55.0,52.0,54.0,52.0,52.0,53.0,52.0,52.0,54.0,54.0,53.0,51.0,51.0,52.0,53.0,51.0,55.0,53.0,51.0,51.0,51.0,52.0,53.0,52.0,53.0,51.0,53.0,54.0,52.0,53.0,54.0
518,53.0,51.0,53.0,53.0,54.0,52.0,52.0,52.0,50.0,52.0,50.0,55.0,52.0,54.0,53.0,52.0,54.0,54.0,55.0,52.0,52.0,52.0,51.0,50.0,53.0,52.0,52.0,53.0,55.0,53.0,51.0,53.0,53.0,52.0,51.0,51.0,52.0,51.0,52.0,53.0,54.0,53.0,54.0,52.0,52.0,53.0,52.0,51.0,51.0,52.0
519,52.0,53.0,53.0,52.0,54.0,52.0,52.0,54.0,50.0,53.0,52.0,51.0,52.0,52.0,53.0,52.0,53.0,55.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,55.0,52.0,52.0,54.0,53.0,51.0,52.0,51.0,54.0,52.0,51.0,54.0,53.0,53.0,55.0,51.0,55.0,51.0,52.0,53.0,52.0,52.0,53.0
520,52.0,50.0,53.0,54.0,52.0,52.0,53.0,55.0,52.0,52.0,51.0,53.0,54.0,53.0,54.0,53.0,51.0,51.0,53.0,53.0,50.0,52.0,54.0,52.0,54.0,53.0,54.0,55.0,53.0,52.0,51.0,52.0,51.0,50.0,52.0,54.0,53.0,53.0,53.0,51.0,50.0,53.0,54.0,52.0,51.0,54.0,52.0,52.0,52.0,50.0
521,54.0,50.0,52.0,53.0,52.0,53.0,51.0,55.0,53.0,52.0,50.0,52.0,53.0,52.0,55.0,50.0,52.0,52.0,52.0,52.0,51.0,53.0,52.0,55.0,53.0,54.0,53.0,52.0,53.0,53.0,53.0,50.0,54.0,53.0,54.0,51.0,55.0,52.0,53.0,52.0,51.0,53.0,53.0,51.0,53.0,52.0,52.0,54.0,52.0,50.0
522,52.0,53.0,53.0,55.0,52.0,51.0,52.0,51.0,55.0,51.0,51.0,51.0,54.0,52.0,52.0,52.0,55.0,54.0,53.0,54.0,51.0,51.0,52.0,55.0,54.0,53.0,54.0,52.0,53.0,54.0,52.0,51.0,52.0,52.0,51.0,53.0,55.0,54.0,54.0,51.0,53.0,52.0,52.0,54.0,50.0,51.0,51.0,52.0,52.0,52.0
523,54.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0,53.0,51.0,52.0,53.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,55.0,54.0,52.0,53.0,52.0,54.0,52.0,54.0,53.0,52.0,52.0,51.0,51.0,52.0,53.0,52.0,54.0,50.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,50.0,52.0,53.0
524,52.0,53.0,52.0,52.0,53.0,51.0,53.0,54.0,51.0,52.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,52.0,54.0,53.0,54.0,53.0,53.0,51.0,52.0,51.0,51.0,55.0,51.0,51.0,54.0,52.0,51.0,54.0,52.0,51.0,51.0,54.0,50.0,54.0,54.0,50.0,52.0,52.0,52.0,55.0,50.0
525,52.0,53.0,51.0,54.0,51.0,52.0,51.0,53.0,52.0,51.0,51.0,53.0,50.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,54.0,54.0,54.0,51.0,53.0,54.0,50.0,51.0,54.0,53.0,52.0,52.0,52.0,52.0,51.0,50.0,53.0,52.0,54.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0
526,53.0,53.0,52.0,53.0,53.0,52.0,54.0,50.0,52.0,53.0,50.0,53.0,51.0,55.0,55.0,52.0,52.0,51.0,52.0,53.0,55.0,52.0,54.0,54.0,53.0,53.0,51.0,52.0,51.0,53.0,50.0,52.0,52.0,55.0,51.0,51.0,52.0,50.0,52.0,52.0,52.0,53.0,51.0,53.0,52.0,51.0,52.0,50.0,52.0,54.0
527,53.0,51.0,51.0,52.0,53.0,51.0,50.0,52.0,53.0,52.0,51.0,52.0,55.0,53.0,55.0,55.0,53.0,53.0,52.0,55.0,52.0,51.0,53.0,54.0,52.0,53.0,50.0,52.0,54.0,54.0,53.0,51.0,51.0,51.0,51.0,52.0,52.0,51.0,52.0,54.0,50.0,52.0,55.0,54.0,49.0,53.0,51.0,51.0,53.0,50.0
528,52.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,51.0,55.0,54.0,53.0,53.0,51.0,53.0,50.0,54.0,55.0,52.0,53.0,53.0,50.0,53.0,54.0,53.0,54.0,53.0,52.0,53.0,52.0,53.0,50.0,53.0,53.0,52.0,51.0,52.0,51.0,55.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,52.0,53.0
529,52.0,52.0,50.0,52.0,53.0,52.0,51.0,53.0,53.0,53.0,51.0,54.0,53.0,54.0,55.0,52.0,52.0,50.0,53.0,53.0,50.0,54.0,52.0,54.0,54.0,53.0,53.0,54.0,53.0,53.0,54.0,52.0,54.0,53.0,54.0,54.0,55.0,53.0,54.0,50.0,50.0,53.0,51.0,52.0,52.0,52.0,51.0,52.0,52.0,53.0
530,51.0,51.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0,53.0,51.0,50.0,53.0,53.0,53.0,52.0,52.0,53.0,50.0,52.0,52.0,52.0,52.0,51.0,54.0,52.0,51.0,53.0,52.0,53.0,54.0,50.0,53.0,52.0,54.0,52.0,53.0,50.0,51.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,53.0,52.0,51.0,52.0
531,52.0,53.0,51.0,51.0,53.0,52.0,55.0,53.0,52.0,52.0,52.0,51.0,52.0,53.0,55.0,51.0,52.0,52.0,51.0,53.0,52.0,54.0,52.0,53.0,52.0,56.0,52.0,52.0,52.0,54.0,54.0,51.0,52.0,53.0,52.0,53.0,55.0,53.0,52.0,53.0,53.0,54.0,55.0,52.0,52.0,51.0,54.0,51.0,51.0,53.0
532,52.0,53.0,52.0,52.0,52.0,55.0,50.0,53.0,51.0,52.0,53.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0,52.0,53.0,55.0,51.0,54.0,55.0,51.0,54.0,52.0,54.0,53.0,52.0,53.0,50.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,54.0,52.0,51.0,52.0,52.0,53.0,54.0,54.0
533,53.0,52.0,54.0,53.0,53.0,52.0,54.0,52.0,50.0,52.0,51.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,50.0,52.0,51.0,53.0,53.0,53.0,50.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0,53.0,54.0,51.0,51.0,53.0,50.0,52.0,51.0,54.0,54.0,52.0,51.0,54.0,52.0,55.0,51.0,53.0,52.0
534,54.0,53.0,52.0,53.0,55.0,51.0,52.0,52.0,54.0,53.0,52.0,50.0,53.0,53.0,52.0,52.0,52.0,50.0,51.0,53.0,52.0,50.0,53.0,53.0,53.0,54.0,53.0,51.0,52.0,52.0,52.0,52.0,54.0,54.0,51.0,53.0,54.0,52.0,52.0,51.0,51.0,54.0,52.0,52.0,52.0,51.0,53.0,53.0,52.0,51.0
535,52.0,54.0,52.0,54.0,52.0,52.0,52.0,56.0,51.0,53.0,51.0,52.0,52.0,51.0,53.0,52.0,52.0,53.0,54.0,54.0,52.0,51.0,53.0,54.0,54.0,52.0,54.0,52.0,54.0,53.0,52.0,53.0,51.0,51.0,52.0,53.0,51.0,52.0,51.0,54.0,51.0,53.0,52.0,53.0,50.0,52.0,54.0,50.0,53.0,56.0
536,52.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,51.0,52.0,52.0,53.0,53.0,52.0,52.0,50.0,53.0,51.0,52.0,53.0,51.0,52.0,52.0,55.0,52.0,50.0,52.0,52.0,52.0,53.0,54.0,53.0,51.0,53.0,51.0,53.0,52.0,53.0,52.0,51.0,53.0,53.0,52.0,54.0,51.0,51.0,53.0,52.0,51.0,53.0
537,51.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,54.0,53.0,52.0,53.0,52.0,53.0,52.0,51.0,53.0,51.0,52.0,55.0,53.0,53.0,54.0,54.0,53.0,55.0,53.0,53.0,53.0,52.0,53.0,51.0,53.0,53.0,55.0,53.0,51.0,51.0,52.0,52.0,51.0,50.0,52.0,53.0,52.0,52.0,52.0
538,53.0,52.0,50.0,53.0,54.0,54.0,54.0,54.0,52.0,53.0,52.0,54.0,54.0,54.0,54.0,51.0,53.0,51.0,52.0,53.0,50.0,51.0,52.0,53.0,51.0,52.0,52.0,50.0,54.0,53.0,51.0,53.0,54.0,52.0,52.0,51.0,53.0,53.0,50.0,53.0,55.0,53.0,52.0,52.0,55.0,53.0,52.0,51.0,52.0,54.0
539,52.0,52.0,53.0,54.0,53.0,53.0,51.0,56.0,50.0,51.0,50.0,51.0,52.0,54.0,52.0,53.0,54.0,51.0,51.0,53.0,50.0,52.0,52.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0,53.0,51.0,51.0,51.0,52.0,52.0,53.0,54.0,50.0,52.0,52.0,51.0,54.0,52.0,50.0,53.0,51.0,50.0,54.0,51.0
540,52.0,51.0,52.0,52.0,54.0,52.0,52.0,50.0,50.0,52.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,51.0,54.0,53.0,51.0,52.0,52.0,53.0,53.0,51.0,51.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,51.0,51.0,54.0,52.0,51.0,51.0,52.0,50.0,54.0,53.0,51.0,53.0,52.0,52.0,53.0
541,54.0,53.0,53.0,51.0,55.0,52.0,53.0,54.0,52.0,52.0,52.0,51.0,52.0,54.0,51.0,53.0,54.0,53.0,52.0,53.0,52.0,55.0,53.0,51.0,52.0,54.0,53.0,52.0,51.0,52.0,54.0,52.0,53.0,54.0,53.0,52.0,52.0,52.0,51.0,49.0,54.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,54.0
542,51.0,53.0,53.0,53.0,55.0,52.0,53.0,53.0,53.0,51.0,52.0,52.0,51.0,52.0,51.0,54.0,52.0,52.0,51.0,54.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,55.0,53.0,53.0,51.0,53.0,52.0,54.0,52.0,52.0,52.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,50.0,50.0,51.0,52.0
543,51.0,53.0,53.0,54.0,53.0,52.0,54.0,51.0,52.0,53.0,50.0,53.0,52.0,50.0,52.0,50.0,52.0,51.0,53.0,53.0,54.0,53.0,53.0,53.0,52.0,54.0,53.0,52.0,53.0,52.0,51.0,51.0,52.0,52.0,52.0,54.0,53.0,53.0,54.0,51.0,52.0,53.0,53.0,52.0,50.0,53.0,51.0,51.0,51.0,52.0
544,53.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,54.0,52.0,51.0,53.0,52.0,52.0,53.0,52.0,54.0,52.0,52.0,51.0,53.0,52.0,53.0,54.0,52.0,53.0,51.0,51.0,54.0,52.0,52.0,51.0,52.0,54.0,51.0,53.0,54.0,55.0,54.0,51.0,52.0,53.0,55.0,53.0,50.0,52.0,51.0,54.0,54.0,51.0
545,51.0,52.0,52.0,54.0,52.0,52.0,52.0,51.0,50.0,51.0,53.0,52.0,52.0,54.0,53.0,53.0,52.0,52.0,53.0,54.0,53.0,53.0,52.0,52.0,51.0,54.0,50.0,53.0,52.0,52.0,53.0,53.0,54.0,53.0,53.0,54.0,52.0,51.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,51.0
546,53.0,52.0,52.0,54.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,53.0,54.0,54.0,50.0,56.0,54.0,54.0,50.0,52.0,52.0,52.0,53.0,51.0,53.0,51.0,50.0,54.0,52.0,53.0,54.0,50.0,50.0,52.0,52.0,51.0,53.0,52.0,53.0,54.0,51.0,51.0,54.0,52.0
547,51.0,54.0,51.0,53.0,51.0,51.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,56.0,52.0,53.0,50.0,53.0,52.0,54.0,55.0,53.0,54.0,52.0,52.0,52.0,51.0,51.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,51.0,53.0,53.0,51.0,53.0,52.0,52.0,53.0,52.0
548,51.0,52.0,52.0,55.0,54.0,53.0,53.0,50.0,51.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,55.0,54.0,54.0,54.0,53.0,52.0,53.0,52.0,50.0,53.0,52.0,52.0,54.0,53.0,52.0,52.0,53.0,53.0,55.0,52.0,53.0,53.0,52.0,54.0,52.0,52.0,53.0,53.0,50.0,52.0,52.0,53.0,52.0,54.0
549,51.0,53.0,54.0,52.0,54.0,53.0,51.0,54.0,51.0,52.0,53.0,53.0,51.0,54.0,53.0,52.0,53.0,53.0,51.0,53.0,52.0,54.0,55.0,50.0,52.0,53.0,50.0,52.0,53.0,52.0,54.0,51.0,51.0,54.0,53.0,54.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,53.0,51.0,53.0,50.0,54.0,52.0,55.0
550,52.0,52.0,50.0,52.0,50.0,53.0,52.0,54.0,51.0,53.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0,54.0,54.0,54.0,54.0,53.0,53.0,51.0,54.0,52.0,52.0,50.0,53.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,51.0,52.0,52.0,52.0,53.0,52.0,54.0,51.0,52.0,50.0,53.0,52.0,51.0,52.0
551,53.0,53.0,49.0,52.0,54.0,53.0,55.0,54.0,50.0,52.0,52.0,52.0,53.0,51.0,54.0,51.0,53.0,53.0,53.0,51.0,52.0,52.0,53.0,52.0,53.0,52.0,51.0,52.0,51.0,52.0,52.0,52.0,51.0,53.0,54.0,53.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0,52.0,52.0,53.0,54.0,52.0,53.0,55.0
552,53.0,51.0,53.0,54.0,53.0,52.0,52.0,53.0,52.0,51.0,54.0,53.0,53.0,52.0,52.0,51.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,55.0,52.0,52.0,53.0,51.0,52.0,52.0,50.0,53.0,53.0,53.0,53.0,52.0,52.0,50.0,53.0,54.0,53.0,52.0,52.0,52.0,52.0,54.0
553,52.0,53.0,51.0,53.0,53.0,53.0,51.0,53.0,52.0,50.0,53.0,52.0,50.0,54.0,52.0,53.0,53.0,52.0,54.0,52.0,52.0,52.0,51.0,55.0,50.0,52.0,54.0,56.0,52.0,51.0,53.0,53.0,54.0,53.0,54.0,53.0,51.0,54.0,52.0,51.0,53.0,53.0,52.0,52.0,51.0,52.0,54.0,51.0,53.0,53.0
554,52.0,53.0,54.0,53.0,53.0,53.0,50.0,55.0,52.0,52.0,53.0,51.0,52.0,53.0,55.0,54.0,51.0,52.0,52.0,55.0,54.0,52.0,52.0,51.0,53.0,51.0,53.0,52.0,55.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,50.0,53.0,50.0,53.0,51.0,52.0,52.0,53.0,51.0,52.0,55.0
555,52.0,51.0,54.0,53.0,53.0,54.0,51.0,54.0,52.0,51.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,55.0,52.0,53.0,51.0,52.0,51.0,52.0,53.0,53.0,54.0,52.0,53.0,52.0,51.0,52.0,55.0,51.0,51.0,51.0,52.0,51.0,54.0,52.0,54.0,53.0,51.0,53.0,52.0,54.0,52.0,53.0,53.0
556,54.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,52.0,51.0,52.0,54.0,52.0,52.0,53.0,52.0,52.0,53.0,54.0,54.0,52.0,53.0,53.0,52.0,51.0,53.0,50.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,54.0,53.0,52.0,51.0,50.0,54.0,54.0,53.0,52.0,51.0,53.0,54.0,53.0,52.0
