,0
event_0,-205.06841566736964
event_1,-325.06841566736955
event_2,-302.73508233403624
event_3,-125.73508233403625
event_4,-448.73508233403624
event_5,-267.0684156673696
event_6,-360.7350823340363
event_7,-133.40174900070292
event_8,-195.40174900070295
event_9,-236.06841566736964
event_10,-222.73508233403632
event_11,-186.40174900070292
event_12,-279.4017490007029
event_13,-263.7350823340362
event_14,-156.0684156673696
event_15,-162.40174900070298
event_16,-312.4017490007029
event_17,-169.40174900070292
event_18,-232.40174900070292
event_19,-87.40174900070295
event_20,-230.73508233403626
event_21,-90.0684156673696
event_22,-287.0684156673696
event_23,-97.73508233403626
event_24,-343.0684156673696
event_25,-181.06841566736964
event_26,-315.73508233403624
event_27,-143.06841566736964
event_28,-429.73508233403624
event_29,-156.0684156673696
event_30,-264.06841566736955
event_31,-533.4017490007029
event_32,-114.40174900070295
event_33,-188.06841566736964
event_34,-221.40174900070298
event_35,-230.40174900070298
event_36,-360.06841566736955
event_37,-451.06841566736955
event_38,-86.40174900070295
event_39,-241.06841566736964
event_40,-509.73508233403624
event_41,-194.06841566736964
event_42,-125.73508233403629
event_43,-258.4017490007029
event_44,-337.7350823340363
event_45,-187.73508233403626
event_46,-546.4017490007028
event_47,-175.40174900070295
event_48,-165.06841566736964
event_49,-201.73508233403624
event_50,-194.40174900070295
event_51,-118.06841566736962
event_52,-111.06841566736962
event_53,-368.7350823340363
event_54,-187.7350823340363
event_55,-280.40174900070286
event_56,-407.40174900070286
event_57,-578.7350823340362
event_58,-228.73508233403624
event_59,-194.0684156673696
event_60,-144.06841566736958
event_61,-428.401749000703
event_62,-195.06841566736966
event_63,-202.06841566736964
event_64,-226.73508233403632
event_65,-222.0684156673696
event_66,-392.4017490007028
event_67,-289.73508233403624
event_68,-573.4017490007029
event_69,-160.40174900070295
event_70,-283.73508233403635
event_71,-141.40174900070298
event_72,-113.73508233403628
event_73,-119.40174900070295
event_74,-105.40174900070295
event_75,-299.401749000703
event_76,-230.40174900070298
event_77,-480.73508233403624
event_78,-145.40174900070298
event_79,-164.7350823340363
event_80,-202.06841566736964
event_81,-327.7350823340363
event_82,-304.06841566736966
event_83,-122.73508233403629
event_84,-214.0684156673696
event_85,-186.06841566736966
event_86,-587.0684156673694
event_87,-136.40174900070295
event_88,-153.73508233403632
event_89,-110.73508233403626
event_90,-109.0684156673696
event_91,-236.40174900070295
event_92,-273.401749000703
event_93,-286.06841566736955
event_94,-485.0684156673695
event_95,-302.73508233403624
event_96,-194.40174900070295
event_97,-203.06841566736964
event_98,-245.06841566736958
event_99,-271.06841566736955
event_100,-281.401749000703
event_101,-200.7350823340363
event_102,-393.4017490007028
event_103,-224.73508233403626
event_104,-352.7350823340362
event_105,-447.0684156673696
event_106,-295.73508233403624
event_107,-291.4017490007029
event_108,-496.0684156673696
event_109,-327.7350823340362
event_110,-199.06841566736958
event_111,-207.40174900070295
event_112,-294.4017490007029
event_113,-238.40174900070292
event_114,-105.06841566736962
event_115,-419.40174900070286
event_116,-170.40174900070298
event_117,-234.4017490007029
event_118,-328.7350823340362
event_119,-134.73508233403632
event_120,-307.0684156673696
event_121,-437.7350823340363
event_122,-189.0684156673696
event_123,-187.40174900070295
event_124,-248.73508233403626
event_125,-190.7350823340363
event_126,-235.73508233403632
event_127,-254.40174900070292
event_128,-179.73508233403626
event_129,-325.401749000703
event_130,-349.4017490007029
event_131,-148.06841566736964
event_132,-232.40174900070298
event_133,-186.06841566736964
