,0
event_0,-72.88802950354612
event_1,-85.42136283687944
event_2,-72.88802950354611
event_3,-395.28802950354617
event_4,-249.1546961702128
event_5,-363.55469617021276
event_6,-74.4880295035461
event_7,-456.88802950354614
event_9,-247.82136283687944
event_10,-74.22136283687945
event_11,-151.82136283687947
event_13,-166.7546961702128
event_14,-324.3546961702128
event_16,-101.68802950354612
event_17,-375.2880295035461
event_18,-233.15469617021276
event_19,-333.1546961702128
event_20,-187.02136283687946
event_21,-141.95469617021277
event_23,-239.02136283687943
event_24,-125.42136283687947
event_26,-80.88802950354614
event_27,-324.62136283687937
event_28,-238.4880295035461
event_29,-83.02136283687945
event_30,-464.35469617021283
event_31,-327.2880295035461
event_33,-452.3546961702127
event_34,-451.02136283687946
event_35,-163.02136283687946
event_36,-125.42136283687944
event_37,-204.35469617021278
event_38,-464.35469617021266
event_40,-318.48802950354616
event_41,-56.35469617021277
event_42,-409.95469617021274
event_44,-519.8213628368794
event_45,-229.4213628368794
event_46,-296.08802950354607
event_47,-198.4880295035461
event_48,-247.02136283687946
event_49,-410.4880295035462
event_50,-386.7546961702127
event_51,-339.0213628368794
event_52,-135.02136283687943
event_54,-184.3546961702128
event_55,-193.9546961702128
event_56,-209.68802950354612
event_57,-373.42136283687944
event_58,-223.55469617021274
event_59,-116.35469617021279
event_60,-199.28802950354614
event_61,-71.28802950354611
event_62,-347.02136283687946
event_63,-556.3546961702128
event_64,-85.15469617021277
event_65,-170.4880295035461
event_66,-243.2880295035461
event_67,-439.0213628368794
event_68,-401.42136283687944
event_69,-77.95469617021278
event_71,-186.75469617021284
event_72,-199.02136283687946
event_73,-259.55469617021276
event_74,-184.3546961702128
event_75,-291.5546961702128
event_77,-281.6880295035461
event_78,-156.3546961702128
event_79,-425.95469617021274
event_80,-237.15469617021276
event_81,-267.55469617021276
event_82,-220.62136283687946
event_83,-53.95469617021277
event_85,-308.62136283687937
event_86,-259.8213628368795
event_88,-66.22136283687945
event_89,-178.75469617021275
event_91,-154.75469617021278
event_92,-473.68802950354603
event_93,-261.1546961702127
event_94,-267.28802950354617
event_95,-256.6213628368794
event_96,-300.0880295035461
event_97,-313.1546961702128
event_98,-180.35469617021278
event_99,-274.75469617021275
event_100,-190.75469617021275
event_101,-300.6213628368794
event_102,-194.7546961702128
