,0
event_0,6.451764705882339
event_1,-69.94823529411765
event_2,-47.94823529411766
event_3,-71.54823529411767
event_4,-190.3482352941176
event_5,-432.3482352941176
event_6,-28.348235294117664
event_7,-229.9482352941176
event_8,-25.548235294117656
event_9,-46.74823529411766
event_10,-4.34823529411765
event_11,13.651764705882346
event_12,-113.14823529411764
event_13,-159.1482352941176
event_14,-19.94823529411766
event_15,-193.14823529411765
event_16,-31.14823529411764
event_17,-9.948235294117657
event_18,-31.14823529411765
event_19,-77.14823529411764
event_20,-223.14823529411763
event_21,-24.74823529411766
event_22,0.05176470588233739
event_23,-177.14823529411765
event_24,-91.14823529411765
event_25,-93.54823529411765
event_26,0.8517647058823492
event_27,-3.1482352941176597
event_28,28.451764705882347
event_29,13.25176470588234
event_30,-190.34823529411761
event_31,-190.7482352941176
event_32,-62.34823529411764
event_33,-25.548235294117656
event_34,-240.34823529411761
event_35,20.45176470588234
event_36,-139.14823529411765
event_37,-379.94823529411764
event_38,-23.948235294117662
event_39,-119.54823529411762
event_40,-229.9482352941176
event_41,-205.9482352941176
event_42,-13.54823529411766
event_43,-117.14823529411763
event_44,-22.74823529411766
event_45,-7.548235294117656
event_46,-120.34823529411763
event_47,-46.748235294117656
event_48,-29.948235294117648
event_49,-1.1482352941176415
event_50,-233.54823529411766
event_51,-89.14823529411767
event_52,-50.748235294117656
event_53,-45.94823529411766
event_54,-3.148235294117656
event_55,-211.14823529411763
event_56,33.25176470588235
event_57,-7.548235294117652
event_58,-100.74823529411763
event_59,-134.74823529411762
event_60,-37.14823529411766
event_61,-129.14823529411768
event_62,-10.348235294117664
event_63,-30.74823529411766
event_64,-63.54823529411767
event_65,1.2517647058823393
event_66,14.05176470588234
event_67,14.051764705882345
event_68,-161.54823529411766
event_69,-101.54823529411763
event_70,-167.9482352941176
event_71,-111.94823529411765
event_72,-13.548235294117656
event_73,-17.148235294117647
event_74,-242.74823529411765
event_75,-45.54823529411766
event_76,-87.14823529411765
event_77,-7.948235294117656
event_78,0.8517647058823448
event_79,-215.9482352941176
event_80,-34.74823529411766
event_81,-208.74823529411765
event_82,-99.14823529411761
event_83,-119.54823529411767
event_84,-5.948235294117662
event_85,-327.54823529411755
event_86,2.0517647058823476
event_87,-233.94823529411764
event_88,-20.348235294117657
event_89,-49.54823529411765
event_90,-207.54823529411763
event_91,-3.148235294117658
event_92,-305.5482352941175
event_93,-212.34823529411761
event_94,10.051764705882347
event_95,-4.748235294117655
event_96,-331.54823529411766
event_97,-281.94823529411764
event_98,-28.748235294117656
event_99,-53.548235294117646
event_100,-39.14823529411766
event_101,-275.94823529411764
