,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49
182,52.0,54.0,53.0,53.0,53.0,53.0,49.0,54.0,51.0,52.0,52.0,53.0,52.0,52.0,52.0,51.0,51.0,52.0,54.0,52.0,52.0,55.0,54.0,52.0,51.0,51.0,52.0,54.0,52.0,50.0,52.0,52.0,51.0,51.0,55.0,51.0,54.0,50.0,52.0,53.0,50.0,52.0,51.0,52.0,52.0,52.0,53.0,53.0,51.0,51.0
183,51.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,50.0,53.0,51.0,52.0,53.0,53.0,51.0,55.0,54.0,51.0,54.0,53.0,54.0,53.0,53.0,54.0,54.0,52.0,53.0,52.0,52.0,54.0,52.0,54.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,53.0,54.0,53.0,52.0,51.0,52.0,49.0,53.0,56.0,52.0,53.0
184,52.0,52.0,50.0,54.0,54.0,52.0,54.0,54.0,53.0,54.0,52.0,53.0,52.0,55.0,55.0,52.0,53.0,50.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,51.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,52.0,53.0,52.0,51.0,53.0,53.0,55.0
185,51.0,53.0,52.0,52.0,50.0,51.0,51.0,52.0,53.0,53.0,51.0,51.0,54.0,52.0,52.0,51.0,52.0,53.0,54.0,52.0,50.0,55.0,52.0,52.0,52.0,53.0,53.0,54.0,51.0,53.0,52.0,54.0,53.0,53.0,52.0,53.0,54.0,50.0,53.0,53.0,53.0,54.0,48.0,52.0,52.0,52.0,54.0,53.0,54.0,52.0
186,52.0,50.0,52.0,51.0,54.0,51.0,50.0,50.0,52.0,53.0,53.0,53.0,54.0,52.0,51.0,51.0,51.0,52.0,52.0,51.0,52.0,54.0,52.0,52.0,51.0,53.0,50.0,52.0,52.0,53.0,51.0,55.0,52.0,53.0,52.0,51.0,53.0,50.0,52.0,54.0,52.0,52.0,51.0,52.0,50.0,51.0,53.0,51.0,52.0,51.0
187,52.0,53.0,50.0,52.0,53.0,53.0,48.0,53.0,54.0,52.0,52.0,52.0,52.0,51.0,50.0,53.0,53.0,54.0,53.0,49.0,54.0,53.0,52.0,52.0,54.0,51.0,50.0,53.0,53.0,52.0,52.0,52.0,54.0,51.0,51.0,53.0,51.0,52.0,52.0,53.0,52.0,52.0,49.0,52.0,50.0,50.0,52.0,53.0,51.0,53.0
188,53.0,51.0,54.0,51.0,51.0,53.0,51.0,52.0,51.0,52.0,53.0,53.0,54.0,52.0,50.0,51.0,54.0,54.0,52.0,51.0,54.0,52.0,53.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,53.0,55.0,53.0,53.0,51.0,53.0,50.0,53.0,51.0,52.0,53.0,51.0,51.0,51.0,52.0,52.0,52.0,54.0,53.0,54.0
189,52.0,52.0,54.0,52.0,53.0,55.0,51.0,53.0,53.0,54.0,50.0,52.0,52.0,51.0,52.0,51.0,51.0,50.0,53.0,52.0,53.0,53.0,51.0,54.0,53.0,53.0,54.0,54.0,54.0,51.0,51.0,53.0,51.0,55.0,53.0,53.0,51.0,53.0,52.0,50.0,54.0,51.0,52.0,53.0,52.0,53.0,53.0,55.0,53.0,53.0
190,53.0,51.0,54.0,53.0,53.0,53.0,51.0,53.0,52.0,51.0,51.0,53.0,53.0,53.0,52.0,55.0,52.0,50.0,53.0,53.0,55.0,54.0,52.0,52.0,50.0,53.0,52.0,52.0,51.0,52.0,54.0,54.0,52.0,54.0,53.0,52.0,53.0,52.0,53.0,50.0,52.0,53.0,52.0,52.0,52.0,52.0,50.0,54.0,53.0,52.0
191,52.0,53.0,53.0,53.0,54.0,52.0,53.0,53.0,52.0,54.0,52.0,52.0,53.0,50.0,53.0,50.0,55.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0,50.0,53.0,53.0,54.0,53.0,52.0,53.0,54.0,53.0,51.0,53.0,55.0,52.0,52.0,51.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0
192,53.0,56.0,52.0,52.0,51.0,54.0,50.0,54.0,52.0,52.0,52.0,53.0,55.0,51.0,53.0,53.0,53.0,53.0,54.0,51.0,53.0,53.0,51.0,53.0,52.0,52.0,50.0,52.0,53.0,51.0,54.0,52.0,51.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,49.0,50.0,52.0,52.0,53.0,52.0,51.0,52.0
193,53.0,54.0,52.0,54.0,55.0,52.0,52.0,53.0,52.0,51.0,52.0,52.0,52.0,53.0,52.0,51.0,54.0,54.0,52.0,53.0,54.0,50.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,55.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,50.0,52.0,53.0,53.0,51.0,52.0,53.0,51.0,52.0,53.0,52.0,52.0
194,54.0,54.0,53.0,53.0,56.0,53.0,50.0,53.0,53.0,52.0,51.0,53.0,52.0,51.0,51.0,52.0,53.0,51.0,52.0,53.0,54.0,52.0,52.0,51.0,54.0,53.0,52.0,53.0,53.0,54.0,52.0,54.0,52.0,51.0,57.0,53.0,51.0,52.0,53.0,52.0,51.0,52.0,51.0,53.0,51.0,52.0,54.0,52.0,54.0,53.0
195,53.0,53.0,52.0,52.0,53.0,51.0,52.0,52.0,51.0,53.0,52.0,51.0,52.0,53.0,54.0,54.0,55.0,55.0,52.0,53.0,54.0,53.0,54.0,52.0,52.0,52.0,51.0,50.0,52.0,51.0,53.0,52.0,53.0,52.0,54.0,51.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,52.0,51.0,51.0,53.0,51.0,52.0,51.0
196,51.0,55.0,54.0,52.0,54.0,53.0,53.0,51.0,50.0,54.0,50.0,54.0,53.0,53.0,51.0,52.0,53.0,53.0,51.0,53.0,51.0,51.0,52.0,54.0,53.0,52.0,52.0,54.0,54.0,50.0,53.0,54.0,52.0,53.0,53.0,52.0,53.0,51.0,52.0,52.0,54.0,53.0,51.0,53.0,50.0,53.0,53.0,52.0,51.0,52.0
197,52.0,54.0,52.0,53.0,54.0,52.0,50.0,55.0,54.0,54.0,51.0,52.0,53.0,53.0,51.0,54.0,51.0,51.0,51.0,52.0,51.0,55.0,53.0,53.0,52.0,53.0,53.0,51.0,53.0,52.0,54.0,53.0,54.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,51.0,54.0,53.0,52.0,51.0,53.0,53.0,51.0,51.0
198,52.0,51.0,53.0,54.0,54.0,53.0,51.0,51.0,54.0,52.0,53.0,52.0,52.0,51.0,53.0,52.0,50.0,52.0,53.0,54.0,57.0,52.0,53.0,51.0,53.0,53.0,53.0,50.0,52.0,52.0,53.0,55.0,53.0,53.0,55.0,52.0,51.0,51.0,53.0,52.0,55.0,53.0,53.0,53.0,53.0,49.0,53.0,52.0,52.0,51.0
199,53.0,53.0,51.0,53.0,55.0,52.0,51.0,52.0,52.0,53.0,53.0,55.0,53.0,53.0,50.0,50.0,50.0,52.0,52.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,54.0,52.0,53.0,53.0,54.0,53.0,55.0,53.0,53.0,51.0,51.0,53.0,53.0,51.0,51.0,52.0,53.0,53.0,52.0,51.0,51.0,52.0
200,53.0,55.0,51.0,55.0,51.0,52.0,50.0,54.0,54.0,54.0,53.0,52.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,51.0,54.0,55.0,52.0,51.0,52.0,50.0,51.0,53.0,50.0,51.0,54.0,54.0,53.0,53.0,54.0,52.0,51.0,52.0,54.0,52.0,53.0,54.0,52.0,52.0,51.0,52.0,52.0,52.0,54.0,51.0
201,53.0,55.0,53.0,54.0,52.0,52.0,50.0,52.0,52.0,54.0,52.0,51.0,55.0,54.0,53.0,53.0,54.0,50.0,53.0,54.0,52.0,51.0,52.0,52.0,52.0,49.0,52.0,52.0,50.0,53.0,54.0,54.0,54.0,51.0,54.0,52.0,53.0,53.0,51.0,53.0,51.0,54.0,53.0,52.0,55.0,52.0,54.0,50.0,50.0,53.0
202,52.0,51.0,55.0,52.0,51.0,52.0,51.0,53.0,52.0,52.0,52.0,54.0,54.0,53.0,53.0,55.0,52.0,51.0,51.0,52.0,54.0,52.0,56.0,54.0,50.0,52.0,53.0,51.0,54.0,52.0,52.0,53.0,55.0,52.0,51.0,53.0,52.0,52.0,55.0,54.0,52.0,52.0,53.0,53.0,54.0,51.0,53.0,51.0,53.0,52.0
203,55.0,55.0,53.0,53.0,52.0,51.0,53.0,53.0,55.0,51.0,53.0,52.0,52.0,53.0,55.0,53.0,52.0,55.0,51.0,51.0,54.0,53.0,53.0,57.0,50.0,52.0,53.0,53.0,54.0,51.0,53.0,55.0,49.0,53.0,55.0,50.0,51.0,53.0,53.0,50.0,54.0,52.0,52.0,49.0,54.0,51.0,51.0,55.0,52.0,52.0
204,53.0,54.0,52.0,53.0,52.0,54.0,53.0,54.0,53.0,51.0,49.0,54.0,52.0,54.0,53.0,52.0,52.0,51.0,52.0,53.0,53.0,52.0,51.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,55.0,51.0,51.0,53.0,49.0,53.0,53.0,51.0,49.0,52.0,54.0,53.0,55.0,53.0,52.0,53.0
205,54.0,51.0,52.0,54.0,53.0,52.0,53.0,54.0,52.0,52.0,51.0,51.0,53.0,52.0,55.0,54.0,54.0,50.0,54.0,52.0,52.0,54.0,54.0,53.0,51.0,52.0,52.0,51.0,53.0,52.0,54.0,54.0,53.0,54.0,51.0,51.0,52.0,51.0,55.0,52.0,53.0,50.0,51.0,52.0,51.0,52.0,51.0,53.0,52.0,51.0
206,53.0,53.0,53.0,52.0,56.0,52.0,52.0,53.0,53.0,55.0,53.0,55.0,52.0,53.0,51.0,53.0,53.0,51.0,51.0,53.0,55.0,51.0,51.0,52.0,52.0,50.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,52.0,53.0,51.0,51.0,53.0,54.0,56.0,52.0,54.0,53.0,54.0,52.0,54.0,52.0,54.0,52.0
207,54.0,54.0,53.0,53.0,52.0,52.0,49.0,52.0,52.0,54.0,53.0,54.0,53.0,53.0,51.0,52.0,52.0,51.0,52.0,51.0,52.0,52.0,53.0,53.0,52.0,52.0,50.0,51.0,53.0,51.0,53.0,53.0,54.0,51.0,52.0,52.0,53.0,52.0,51.0,52.0,52.0,54.0,54.0,52.0,53.0,53.0,52.0,53.0,53.0,51.0
208,53.0,51.0,51.0,53.0,55.0,52.0,53.0,52.0,52.0,53.0,51.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,53.0,51.0,53.0,52.0,51.0,54.0,53.0,53.0,51.0,51.0,54.0,52.0,53.0,53.0,54.0,53.0,51.0,51.0,51.0,53.0,53.0,51.0,53.0,50.0,53.0,52.0,51.0,53.0,51.0
209,52.0,53.0,50.0,50.0,53.0,52.0,51.0,52.0,53.0,55.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0,52.0,53.0,52.0,51.0,51.0,52.0,52.0,52.0,53.0,51.0,51.0,53.0,53.0,52.0,51.0,51.0,52.0
210,54.0,54.0,53.0,54.0,52.0,51.0,52.0,53.0,51.0,53.0,54.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,53.0,56.0,53.0,51.0,53.0,53.0,51.0,52.0,52.0,53.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,52.0,50.0,50.0,52.0,52.0,52.0,54.0,53.0,50.0
211,54.0,53.0,52.0,54.0,55.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,51.0,54.0,53.0,52.0,51.0,55.0,53.0,52.0,53.0,52.0,51.0,54.0,53.0,51.0,53.0,52.0,50.0,52.0,53.0,55.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,51.0,51.0,53.0,52.0,52.0,51.0,52.0,51.0
212,52.0,53.0,51.0,55.0,52.0,50.0,51.0,53.0,50.0,51.0,53.0,51.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,51.0,52.0,50.0,51.0,54.0,51.0,53.0,50.0,50.0,52.0,54.0,54.0,51.0,52.0,53.0,50.0,50.0,52.0,52.0,53.0,53.0,51.0,51.0,53.0,51.0,53.0,51.0,52.0,50.0
213,53.0,55.0,53.0,54.0,51.0,50.0,54.0,53.0,54.0,54.0,53.0,53.0,51.0,53.0,53.0,51.0,52.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0,54.0,52.0,50.0,53.0,51.0,52.0,52.0,53.0,53.0,52.0,54.0,54.0,50.0,51.0,55.0,52.0,52.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,54.0,52.0
214,52.0,54.0,52.0,53.0,52.0,52.0,52.0,53.0,54.0,54.0,54.0,55.0,54.0,54.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,55.0,54.0,53.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,50.0,53.0,55.0,50.0,51.0,52.0,52.0,52.0
215,53.0,53.0,54.0,54.0,53.0,52.0,52.0,52.0,51.0,53.0,52.0,50.0,55.0,49.0,53.0,53.0,54.0,54.0,53.0,52.0,51.0,54.0,54.0,51.0,51.0,53.0,52.0,53.0,55.0,51.0,52.0,55.0,51.0,54.0,51.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,53.0,50.0,52.0,52.0,52.0,51.0
216,53.0,52.0,53.0,50.0,55.0,52.0,54.0,54.0,53.0,52.0,52.0,51.0,53.0,53.0,54.0,51.0,52.0,51.0,51.0,53.0,51.0,53.0,52.0,51.0,51.0,51.0,54.0,53.0,52.0,50.0,52.0,54.0,53.0,54.0,54.0,52.0,53.0,54.0,52.0,54.0,52.0,51.0,50.0,53.0,53.0,52.0,51.0,53.0,51.0,55.0
217,53.0,52.0,52.0,50.0,54.0,52.0,52.0,54.0,53.0,52.0,54.0,53.0,53.0,55.0,55.0,51.0,53.0,51.0,53.0,52.0,54.0,54.0,54.0,50.0,52.0,52.0,50.0,53.0,53.0,53.0,54.0,53.0,53.0,55.0,52.0,54.0,51.0,52.0,53.0,52.0,53.0,53.0,49.0,52.0,52.0,53.0,53.0,55.0,53.0,53.0
218,54.0,54.0,54.0,51.0,53.0,52.0,51.0,52.0,52.0,52.0,55.0,54.0,50.0,50.0,53.0,52.0,53.0,52.0,54.0,52.0,51.0,52.0,51.0,51.0,52.0,51.0,53.0,53.0,54.0,53.0,52.0,54.0,51.0,54.0,54.0,54.0,51.0,54.0,53.0,51.0,54.0,52.0,51.0,52.0,50.0,54.0,54.0,53.0,51.0,54.0
219,53.0,52.0,51.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0,49.0,53.0,53.0,52.0,53.0,53.0,53.0,51.0,54.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,51.0,51.0,53.0,53.0,52.0,53.0,53.0,51.0,55.0,51.0,50.0,53.0,52.0,52.0,50.0,51.0,53.0,52.0,53.0,52.0,52.0,52.0
220,53.0,50.0,52.0,54.0,54.0,52.0,52.0,53.0,51.0,54.0,53.0,51.0,51.0,55.0,54.0,51.0,52.0,52.0,51.0,53.0,52.0,51.0,53.0,51.0,52.0,54.0,51.0,53.0,52.0,50.0,53.0,50.0,54.0,51.0,52.0,53.0,50.0,54.0,50.0,54.0,52.0,54.0,51.0,51.0,51.0,51.0,54.0,54.0,52.0,51.0
221,53.0,58.0,53.0,52.0,53.0,50.0,53.0,52.0,52.0,56.0,52.0,54.0,54.0,55.0,51.0,51.0,54.0,51.0,53.0,53.0,53.0,52.0,52.0,51.0,54.0,51.0,50.0,51.0,52.0,52.0,50.0,53.0,53.0,54.0,55.0,52.0,50.0,52.0,52.0,53.0,53.0,52.0,51.0,54.0,53.0,54.0,53.0,53.0,53.0,55.0
222,54.0,52.0,52.0,52.0,51.0,50.0,53.0,53.0,52.0,53.0,54.0,54.0,54.0,52.0,52.0,49.0,52.0,54.0,52.0,53.0,54.0,52.0,54.0,53.0,52.0,52.0,50.0,53.0,51.0,53.0,54.0,53.0,52.0,53.0,51.0,51.0,55.0,51.0,53.0,54.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,54.0,53.0,52.0
223,54.0,51.0,53.0,53.0,53.0,51.0,52.0,54.0,51.0,52.0,51.0,54.0,52.0,53.0,51.0,50.0,53.0,52.0,51.0,52.0,49.0,52.0,53.0,52.0,52.0,51.0,51.0,53.0,53.0,53.0,51.0,53.0,52.0,51.0,55.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,51.0,54.0,54.0,51.0,53.0,53.0,52.0,53.0
224,53.0,55.0,52.0,53.0,53.0,52.0,50.0,53.0,51.0,52.0,53.0,52.0,55.0,54.0,51.0,55.0,50.0,52.0,51.0,52.0,53.0,54.0,52.0,51.0,50.0,53.0,52.0,50.0,52.0,53.0,53.0,53.0,54.0,51.0,51.0,54.0,51.0,52.0,52.0,50.0,53.0,51.0,50.0,53.0,52.0,51.0,54.0,50.0,52.0,53.0
225,54.0,51.0,52.0,52.0,51.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,50.0,52.0,54.0,50.0,54.0,53.0,50.0,51.0,52.0,53.0,51.0,52.0,53.0,50.0,51.0,51.0,51.0,53.0,51.0,53.0,53.0,51.0,53.0,54.0,50.0,52.0,55.0,52.0,51.0,53.0,53.0,52.0
226,54.0,54.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,54.0,53.0,53.0,53.0,52.0,53.0,49.0,52.0,53.0,52.0,55.0,51.0,53.0,52.0,54.0,53.0,51.0,53.0,51.0,53.0,50.0,52.0,53.0,54.0,52.0,54.0,54.0,53.0,53.0,52.0,52.0,54.0,53.0,51.0,53.0,52.0,53.0,50.0,52.0,53.0,54.0
227,52.0,54.0,53.0,54.0,52.0,52.0,55.0,52.0,52.0,53.0,54.0,53.0,55.0,54.0,53.0,53.0,51.0,51.0,53.0,53.0,54.0,53.0,52.0,52.0,53.0,52.0,51.0,52.0,54.0,53.0,53.0,52.0,53.0,51.0,51.0,52.0,51.0,54.0,53.0,51.0,52.0,50.0,54.0,52.0,54.0,54.0,53.0,52.0,53.0,53.0
228,54.0,53.0,52.0,53.0,53.0,54.0,53.0,53.0,52.0,53.0,52.0,54.0,53.0,52.0,50.0,54.0,53.0,54.0,52.0,52.0,52.0,52.0,53.0,54.0,52.0,51.0,52.0,55.0,52.0,53.0,54.0,54.0,50.0,52.0,53.0,53.0,52.0,54.0,54.0,53.0,51.0,51.0,53.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0
229,54.0,53.0,52.0,51.0,52.0,52.0,52.0,54.0,54.0,56.0,53.0,53.0,53.0,53.0,52.0,53.0,51.0,53.0,52.0,51.0,52.0,54.0,53.0,51.0,51.0,51.0,53.0,52.0,52.0,52.0,52.0,53.0,55.0,53.0,53.0,52.0,52.0,53.0,53.0,55.0,53.0,51.0,50.0,51.0,52.0,51.0,53.0,52.0,50.0,51.0
230,53.0,55.0,53.0,54.0,51.0,50.0,51.0,53.0,51.0,55.0,51.0,54.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,51.0,53.0,51.0,54.0,53.0,54.0,52.0,51.0,50.0,53.0,54.0,51.0,52.0,52.0,52.0,52.0,51.0,51.0,53.0,53.0,52.0,52.0,50.0,54.0,52.0,53.0,53.0
231,53.0,53.0,53.0,52.0,53.0,51.0,53.0,51.0,51.0,54.0,52.0,55.0,54.0,53.0,52.0,52.0,52.0,53.0,50.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,50.0,50.0,52.0,54.0,52.0,53.0,54.0,51.0,52.0,52.0,53.0,52.0,54.0,54.0,51.0,53.0,54.0,53.0,53.0,51.0,52.0,51.0
232,52.0,54.0,51.0,52.0,54.0,52.0,52.0,53.0,52.0,54.0,54.0,52.0,53.0,54.0,53.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0,52.0,50.0,52.0,54.0,51.0,52.0,51.0,51.0,54.0,53.0,53.0,52.0,50.0,53.0,54.0,52.0,52.0,50.0,53.0,53.0,51.0,53.0,52.0,52.0,54.0,53.0,52.0,51.0
233,55.0,52.0,51.0,54.0,54.0,51.0,54.0,52.0,51.0,53.0,53.0,54.0,50.0,52.0,50.0,53.0,53.0,50.0,53.0,52.0,51.0,50.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,51.0,54.0,52.0,54.0,53.0,54.0,52.0,54.0,52.0,53.0,51.0,51.0,51.0,50.0,53.0,52.0,54.0,52.0
234,54.0,54.0,51.0,53.0,54.0,54.0,50.0,53.0,53.0,51.0,54.0,53.0,53.0,53.0,52.0,52.0,53.0,54.0,51.0,51.0,50.0,53.0,54.0,52.0,51.0,52.0,51.0,53.0,52.0,52.0,51.0,52.0,54.0,54.0,52.0,52.0,53.0,50.0,52.0,53.0,53.0,50.0,49.0,51.0,53.0,51.0,54.0,52.0,54.0,52.0
235,52.0,52.0,52.0,52.0,56.0,51.0,52.0,52.0,51.0,54.0,53.0,54.0,50.0,50.0,53.0,50.0,55.0,52.0,51.0,53.0,53.0,50.0,53.0,53.0,52.0,51.0,53.0,52.0,52.0,54.0,53.0,52.0,54.0,53.0,51.0,52.0,52.0,54.0,54.0,52.0,52.0,53.0,52.0,51.0,53.0,53.0,52.0,53.0,53.0,51.0
236,51.0,54.0,51.0,53.0,55.0,53.0,53.0,52.0,53.0,54.0,53.0,51.0,52.0,53.0,51.0,51.0,53.0,50.0,50.0,53.0,52.0,52.0,51.0,52.0,50.0,52.0,54.0,50.0,54.0,51.0,51.0,53.0,51.0,55.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,56.0,53.0,51.0,51.0,52.0,55.0
237,52.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,52.0,55.0,53.0,53.0,54.0,52.0,54.0,55.0,53.0,53.0,52.0,52.0,54.0,54.0,54.0,54.0,51.0,56.0,53.0,53.0,52.0,54.0,54.0,51.0,55.0,52.0,52.0,51.0,51.0,50.0,53.0,52.0,52.0,54.0,51.0,53.0,51.0,54.0,55.0,52.0,53.0,52.0
238,51.0,54.0,53.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,54.0,52.0,52.0,50.0,53.0,53.0,51.0,54.0,53.0,52.0,51.0,52.0,54.0,54.0,51.0,53.0,54.0,51.0,54.0,53.0,54.0,54.0,51.0,53.0,53.0,51.0,54.0,52.0,52.0,53.0,54.0,54.0,53.0,52.0,51.0,54.0,53.0,54.0,54.0
239,52.0,53.0,53.0,53.0,54.0,52.0,52.0,51.0,54.0,52.0,53.0,54.0,54.0,55.0,51.0,53.0,51.0,54.0,49.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,54.0,50.0,50.0,53.0,53.0,53.0,53.0,54.0,52.0
240,52.0,50.0,53.0,54.0,55.0,52.0,51.0,53.0,51.0,53.0,52.0,53.0,53.0,54.0,52.0,53.0,53.0,53.0,50.0,53.0,51.0,54.0,52.0,51.0,52.0,54.0,52.0,51.0,52.0,52.0,53.0,51.0,52.0,52.0,54.0,53.0,53.0,54.0,53.0,51.0,52.0,53.0,51.0,52.0,51.0,51.0,52.0,56.0,54.0,52.0
241,52.0,54.0,54.0,54.0,53.0,54.0,51.0,52.0,52.0,53.0,53.0,50.0,51.0,52.0,53.0,53.0,52.0,51.0,50.0,53.0,53.0,53.0,51.0,53.0,53.0,54.0,54.0,52.0,51.0,50.0,52.0,53.0,52.0,53.0,54.0,53.0,53.0,52.0,53.0,53.0,51.0,53.0,48.0,52.0,53.0,52.0,51.0,53.0,52.0,55.0
242,54.0,53.0,53.0,54.0,53.0,52.0,51.0,54.0,51.0,55.0,52.0,53.0,52.0,53.0,54.0,53.0,51.0,53.0,52.0,51.0,53.0,53.0,52.0,52.0,52.0,53.0,51.0,52.0,55.0,54.0,52.0,52.0,52.0,53.0,52.0,51.0,52.0,53.0,53.0,51.0,50.0,53.0,51.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0
243,53.0,53.0,53.0,53.0,54.0,51.0,51.0,53.0,52.0,54.0,51.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,51.0,54.0,54.0,50.0,51.0,50.0,52.0,51.0,52.0,51.0,52.0,51.0,51.0,52.0,53.0,53.0,54.0,53.0,51.0,54.0,55.0,53.0,54.0,54.0,52.0,52.0,52.0,53.0,52.0,52.0,55.0,51.0
244,52.0,55.0,52.0,52.0,53.0,53.0,50.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,51.0,52.0,52.0,55.0,53.0,53.0,53.0,52.0,53.0,52.0,51.0,52.0,53.0,52.0,53.0,51.0,52.0,52.0,54.0,51.0,56.0,54.0,51.0,54.0,51.0,53.0,54.0,53.0,51.0,50.0,53.0,54.0,52.0,52.0,53.0,52.0
245,54.0,52.0,53.0,53.0,54.0,53.0,50.0,51.0,50.0,53.0,54.0,54.0,51.0,51.0,51.0,51.0,53.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,51.0,54.0,53.0,52.0,53.0,52.0,52.0,52.0,50.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,50.0,51.0,53.0,53.0,50.0,51.0,52.0,55.0,54.0,52.0
246,52.0,54.0,53.0,52.0,53.0,53.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,51.0,51.0,49.0,52.0,51.0,55.0,53.0,52.0,50.0,51.0,53.0,52.0,52.0,55.0,52.0,52.0,53.0,52.0,52.0,55.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0
247,51.0,52.0,53.0,54.0,52.0,50.0,51.0,54.0,53.0,52.0,54.0,52.0,53.0,54.0,54.0,52.0,51.0,52.0,53.0,51.0,53.0,54.0,52.0,49.0,53.0,52.0,51.0,53.0,54.0,52.0,54.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,51.0,54.0,53.0,53.0,53.0,52.0,52.0
248,53.0,51.0,53.0,52.0,54.0,50.0,52.0,52.0,53.0,55.0,53.0,53.0,52.0,52.0,49.0,50.0,51.0,51.0,52.0,53.0,51.0,53.0,52.0,52.0,50.0,52.0,52.0,50.0,54.0,51.0,52.0,53.0,52.0,53.0,55.0,54.0,52.0,52.0,50.0,53.0,53.0,50.0,52.0,53.0,54.0,51.0,53.0,51.0,52.0,52.0
249,54.0,52.0,53.0,54.0,54.0,52.0,50.0,54.0,53.0,53.0,54.0,52.0,53.0,53.0,54.0,52.0,51.0,53.0,53.0,51.0,53.0,53.0,54.0,52.0,50.0,54.0,52.0,51.0,50.0,52.0,52.0,51.0,53.0,52.0,53.0,53.0,51.0,52.0,54.0,53.0,51.0,52.0,50.0,51.0,55.0,49.0,52.0,53.0,51.0,52.0
