,0
event_0,-132.64131500291063
event_1,-202.64131500291063
event_2,-202.97464833624397
event_3,-223.97464833624397
event_4,-282.6413150029106
event_5,-200.30798166957732
event_6,-170.30798166957726
event_7,-378.30798166957726
event_8,-246.30798166957726
event_9,-283.3079816695772
event_10,-276.30798166957726
event_11,-149.64131500291063
event_12,-201.97464833624397
event_13,-79.64131500291062
event_14,-73.97464833624394
event_15,-122.6413150029106
event_16,-229.30798166957732
event_17,-264.6413150029106
event_18,-202.30798166957726
event_19,-101.97464833624394
event_20,-184.97464833624392
event_21,-303.9746483362439
event_22,-177.97464833624394
event_23,-65.30798166957729
event_24,-141.64131500291063
event_25,-181.97464833624397
event_26,-75.3079816695773
event_27,-270.30798166957726
event_28,-222.97464833624394
event_29,-100.64131500291062
event_30,-182.6413150029106
event_31,-267.3079816695772
event_32,-182.97464833624394
event_33,-193.3079816695773
event_34,-210.6413150029106
event_35,-165.3079816695773
event_36,-151.64131500291066
event_37,-300.974648336244
event_38,-122.64131500291064
event_39,-74.30798166957729
event_40,-216.30798166957732
event_41,-134.97464833624394
event_42,-105.30798166957729
event_43,-369.974648336244
event_44,-110.30798166957727
event_45,-78.30798166957729
event_46,-134.64131500291063
event_47,-149.97464833624394
event_48,-336.6413150029106
event_49,-258.3079816695773
event_50,-119.97464833624394
event_51,-208.97464833624394
event_52,-89.97464833624394
event_53,-97.6413150029106
event_54,-75.6413150029106
event_55,-134.97464833624392
event_56,-91.6413150029106
event_57,-209.3079816695773
event_58,-236.97464833624392
event_59,-234.3079816695773
event_60,-145.30798166957726
event_61,-188.64131500291063
event_62,-147.30798166957732
event_63,-203.30798166957732
event_64,-153.30798166957732
event_65,-141.30798166957726
event_66,-249.64131500291066
event_67,-280.9746483362439
event_68,-107.3079816695773
event_69,-70.6413150029106
event_70,-139.30798166957732
event_71,-187.6413150029106
event_72,-137.97464833624397
event_73,-90.30798166957729
event_74,-225.97464833624394
event_75,-245.30798166957726
event_76,-93.97464833624396
event_77,-334.6413150029107
event_78,-206.3079816695773
event_79,-247.3079816695773
event_80,-229.64131500291057
event_81,-204.3079816695773
event_82,-63.97464833624395
event_83,-281.9746483362439
event_84,-185.3079816695773
event_85,-173.64131500291063
event_86,-268.6413150029106
event_87,-190.6413150029106
event_88,-149.974648336244
event_89,-276.30798166957726
event_90,-255.97464833624397
event_91,-135.3079816695773
event_92,-328.64131500291063
event_93,-95.97464833624394
event_94,-124.97464833624393
event_95,-75.97464833624394
event_96,-237.30798166957726
event_97,-295.9746483362439
event_98,-111.97464833624394
event_99,-88.64131500291062
event_100,-235.30798166957726
event_101,-146.64131500291063
event_102,-149.97464833624394
event_103,-218.3079816695773
event_104,-119.6413150029106
event_105,-287.30798166957715
event_106,-233.97464833624397
event_107,-199.97464833624394
event_108,-281.97464833624394
event_109,-316.9746483362439
event_110,-246.3079816695773
event_111,-91.64131500291062
event_112,-263.6413150029106
event_113,-86.64131500291063
event_114,-223.30798166957732
event_115,-218.30798166957726
event_116,-272.3079816695773
event_117,-79.64131500291063
event_118,-214.97464833624394
event_119,-160.974648336244
event_120,-82.30798166957729
event_121,-244.30798166957726
event_122,-162.30798166957732
event_123,-209.97464833624397
event_124,-114.97464833624396
event_125,-95.64131500291062
event_126,-219.97464833624394
event_127,-265.6413150029106
event_128,-155.30798166957732
event_129,-55.974648336243966
event_130,-119.97464833624394
event_131,-224.6413150029106
event_132,-301.3079816695772
event_133,-66.97464833624394
event_134,-213.97464833624394
event_135,-177.6413150029106
event_136,-82.30798166957727
event_137,-248.30798166957726
event_138,-269.3079816695773
event_139,-204.97464833624394
event_140,-133.64131500291063
event_141,-59.30798166957728
event_142,-247.97464833624394
event_143,-175.64131500291063
event_144,-166.97464833624397
event_145,-107.30798166957729
event_146,-288.6413150029106
event_147,-105.64131500291062
event_148,-241.97464833624397
event_149,-133.64131500291063
event_150,-74.97464833624396
event_151,-209.3079816695773
event_152,-236.30798166957726
event_153,-223.97464833624392
event_154,-100.64131500291063
event_155,-260.64131500291063
event_156,-163.6413150029106
event_157,-174.3079816695773
event_158,-180.64131500291063
event_159,-173.30798166957732
event_160,-178.30798166957732
event_161,-219.6413150029106
event_162,-335.97464833624394
event_163,-157.64131500291063
event_164,-200.97464833624394
event_165,-213.6413150029106
event_166,-266.6413150029106
event_167,-221.97464833624397
event_168,-254.6413150029106
event_169,-101.64131500291062
event_170,-106.97464833624396
event_171,-148.97464833624397
event_172,-179.97464833624397
event_173,-216.6413150029106
event_174,-68.97464833624397
event_175,-124.97464833624394
event_176,-241.97464833624397
event_177,-141.97464833624394
event_178,-302.3079816695773
event_179,-105.30798166957727
event_180,-194.30798166957723
event_181,-274.3079816695772
event_182,-123.97464833624394
event_183,-155.64131500291063
event_184,-178.6413150029106
event_185,-180.97464833624394
event_186,-203.30798166957726
event_187,-152.64131500291063
event_188,-137.3079816695773
event_189,-210.97464833624397
event_190,-82.97464833624396
event_191,-161.30798166957732
event_192,-137.3079816695773
event_193,-223.97464833624394
event_194,-83.30798166957727
event_195,-298.9746483362439
event_196,-90.6413150029106
event_197,-195.64131500291063
event_198,-136.97464833624394
event_199,-291.97464833624394
event_200,-268.30798166957726
event_201,-97.30798166957729
event_202,-293.30798166957726
event_203,-104.64131500291062
event_204,-220.64131500291063
event_205,-112.30798166957727
event_206,-164.97464833624397
event_207,-91.97464833624393
event_208,-190.97464833624394
event_209,-158.3079816695773
event_210,-305.64131500291063
event_211,-87.64131500291063
event_212,-181.3079816695773
event_213,-158.64131500291066
event_214,-187.3079816695773
event_215,-203.97464833624394
event_216,-388.30798166957726
event_217,-138.97464833624397
event_218,-218.64131500291063
event_219,-64.64131500291063
event_220,-163.97464833624397
event_221,-195.6413150029106
event_222,-144.3079816695773
event_223,-101.30798166957727
event_224,-77.30798166957727
event_225,-274.9746483362439
event_226,-254.97464833624394
event_227,-287.6413150029106
event_228,-258.97464833624394
event_229,-211.974648336244
event_230,-115.30798166957727
event_231,-63.30798166957728
event_232,-257.6413150029106
event_233,-202.64131500291066
event_234,-289.30798166957726
event_235,-90.64131500291062
event_236,-236.64131500291063
event_237,-132.64131500291063
event_238,-72.30798166957727
event_239,-282.3079816695773
event_240,-210.3079816695773
event_241,-95.97464833624394
event_242,-106.6413150029106
event_243,-181.30798166957726
event_244,-148.97464833624397
event_245,-67.64131500291063
event_246,-218.3079816695773
event_247,-265.64131500291063
event_248,-243.6413150029106
event_249,-254.30798166957726
event_250,-138.6413150029106
event_251,-293.6413150029105
event_252,-216.64131500291066
event_253,-221.3079816695773
event_254,-129.64131500291063
event_255,-215.97464833624394
event_256,-239.97464833624394
event_257,-135.97464833624394
event_258,-238.64131500291063
event_259,-210.6413150029106
event_260,-61.641315002910616
event_261,-257.6413150029106
event_262,-355.30798166957726
event_263,-107.97464833624394
event_264,-257.6413150029106
event_265,-120.30798166957726
event_266,-134.97464833624397
event_267,-148.64131500291063
event_268,-256.9746483362439
event_269,-247.30798166957726
event_270,-230.97464833624397
event_271,-405.30798166957726
event_272,-155.64131500291063
event_273,-200.6413150029106
event_274,-70.6413150029106
event_275,-206.30798166957726
event_276,-87.64131500291062
event_277,-228.97464833624392
event_278,-184.64131500291063
event_279,-178.30798166957726
event_280,-120.97464833624396
event_281,-233.64131500291063
event_282,-77.30798166957727
event_283,-80.64131500291063
event_284,-129.6413150029106
event_285,-73.64131500291063
event_286,-233.6413150029106
event_287,-194.6413150029106
event_288,-202.30798166957726
event_289,-296.6413150029105
event_290,-187.3079816695773
event_291,-135.30798166957726
event_292,-122.30798166957729
event_293,-123.30798166957727
event_294,-186.97464833624392
event_295,-205.64131500291066
event_296,-222.64131500291063
event_297,-203.97464833624394
event_298,-128.97464833624397
event_299,-82.64131500291063
event_300,-277.30798166957726
event_301,-171.64131500291063
event_302,-70.97464833624396
event_303,-115.64131500291062
event_304,-205.3079816695773
event_305,-217.30798166957726
event_306,-268.6413150029106
event_307,-52.64131500291062
event_308,-209.3079816695773
event_309,-194.30798166957726
event_310,-98.97464833624394
event_311,-199.64131500291063
event_312,-115.64131500291062
event_313,-120.64131500291062
event_314,-100.64131500291062
event_315,-116.64131500291062
event_316,-155.3079816695773
event_317,-185.97464833624397
event_318,-181.6413150029106
event_319,-137.64131500291063
event_320,-149.6413150029106
event_321,-205.6413150029106
event_322,-218.97464833624392
event_323,-224.97464833624397
event_324,-83.6413150029106
event_325,-177.3079816695773
event_326,-344.97464833624394
event_327,-385.6413150029105
event_328,-254.6413150029106
event_329,-241.6413150029106
event_330,-210.3079816695773
event_331,-273.9746483362439
event_332,-317.3079816695773
event_333,-246.97464833624397
event_334,-183.97464833624392
event_335,-262.9746483362439
event_336,-173.30798166957734
event_337,-253.64131500291063
event_338,-73.30798166957727
event_339,-92.64131500291062
event_340,-168.3079816695773
event_341,-186.3079816695773
event_342,-154.3079816695773
event_343,-53.641315002910616
event_344,-88.64131500291063
event_345,-200.3079816695773
event_346,-85.30798166957727
event_347,-91.30798166957727
event_348,-145.30798166957726
event_349,-81.6413150029106
event_350,-157.97464833624394
event_351,-173.3079816695773
event_352,-207.97464833624397
event_353,-212.64131500291063
event_354,-212.97464833624394
event_355,-94.64131500291062
event_356,-220.97464833624394
event_357,-235.64131500291066
event_358,-165.97464833624392
event_359,-96.30798166957729
event_360,-227.30798166957726
event_361,-222.30798166957726
event_362,-203.974648336244
event_363,-275.6413150029106
event_364,-68.30798166957727
event_365,-310.30798166957726
event_366,-127.30798166957729
event_367,-159.30798166957732
event_368,-316.97464833624383
event_369,-191.6413150029106
event_370,-80.30798166957729
event_371,-244.64131500291063
event_372,-90.64131500291062
event_373,-205.6413150029106
event_374,-211.30798166957726
event_375,-101.64131500291063
event_376,-140.64131500291063
event_377,-69.30798166957729
event_378,-90.64131500291062
event_379,-120.30798166957727
event_380,-169.97464833624394
event_381,-166.64131500291063
event_382,-192.3079816695773
event_383,-134.97464833624394
event_384,-95.6413150029106
event_385,-402.97464833624394
event_386,-211.3079816695773
event_387,-116.97464833624394
event_388,-133.97464833624397
event_389,-82.30798166957729
event_390,-260.6413150029106
event_391,-321.3079816695772
event_392,-181.97464833624394
event_393,-133.97464833624392
event_394,-138.3079816695773
event_395,-79.97464833624393
event_396,-82.64131500291062
event_397,-244.6413150029106
event_398,-223.30798166957732
event_399,-149.30798166957726
event_400,-237.6413150029106
event_401,-175.64131500291057
event_402,-171.3079816695773
event_403,-313.30798166957726
event_404,-63.30798166957727
event_405,-125.64131500291063
event_406,-121.97464833624394
event_407,-173.6413150029106
event_408,-359.9746483362439
event_409,-100.3079816695773
event_410,-204.64131500291063
event_411,-127.64131500291063
event_412,-66.97464833624393
event_413,-234.97464833624394
event_414,-207.97464833624397
event_415,-120.6413150029106
event_416,-257.6413150029107
event_417,-218.97464833624394
event_418,-290.974648336244
event_419,-130.6413150029106
event_420,-170.3079816695773
event_421,-191.30798166957726
event_422,-235.97464833624394
event_423,-100.64131500291063
event_424,-279.30798166957726
event_425,-130.97464833624394
event_426,-260.97464833624394
event_427,-146.6413150029106
event_428,-65.97464833624396
event_429,-55.974648336243966
event_430,-215.97464833624394
event_431,-226.97464833624394
event_432,-207.97464833624392
event_433,-192.3079816695773
event_434,-268.6413150029106
event_435,-154.30798166957726
event_436,-202.97464833624394
event_437,-105.97464833624394
event_438,-241.30798166957732
event_439,-92.97464833624396
event_440,-325.3079816695772
event_441,-348.3079816695772
event_442,-335.3079816695773
event_443,-178.3079816695773
event_444,-106.30798166957729
event_445,-94.30798166957727
event_446,-115.30798166957729
event_447,-81.64131500291062
event_448,-230.64131500291057
event_449,-174.97464833624394
event_450,-243.64131500291066
event_451,-185.6413150029106
event_452,-236.6413150029106
event_453,-148.64131500291063
event_454,-230.64131500291063
event_455,-111.97464833624394
event_456,-253.6413150029106
event_457,-160.97464833624394
event_458,-232.3079816695773
event_459,-110.97464833624396
event_460,-136.64131500291063
event_461,-224.6413150029106
event_462,-93.64131500291062
event_463,-242.97464833624397
event_464,-73.6413150029106
event_465,-82.97464833624394
event_466,-124.97464833624396
event_467,-126.30798166957726
event_468,-285.9746483362439
event_469,-279.6413150029106
event_470,-99.64131500291062
event_471,-266.9746483362439
event_472,-99.3079816695773
event_473,-294.6413150029106
event_474,-120.64131500291062
event_475,-196.974648336244
event_476,-114.97464833624394
event_477,-122.30798166957729
event_478,-103.64131500291062
event_479,-102.97464833624394
event_480,-72.97464833624394
event_481,-182.64131500291063
event_482,-136.64131500291066
event_483,-244.64131500291066
event_484,-171.64131500291066
event_485,-211.97464833624397
event_486,-82.97464833624396
event_487,-332.6413150029107
event_488,-183.3079816695773
event_489,-143.3079816695773
event_490,-184.97464833624394
event_491,-148.97464833624394
event_492,-66.97464833624394
event_493,-268.30798166957726
event_494,-283.64131500291063
event_495,-362.6413150029106
event_496,-101.30798166957729
event_497,-237.30798166957732
event_498,-181.97464833624394
event_499,-120.97464833624394
event_500,-185.64131500291057
event_501,-91.6413150029106
event_502,-134.97464833624394
event_503,-145.974648336244
event_504,-76.30798166957726
event_505,-89.97464833624393
event_506,-157.3079816695773
event_507,-276.9746483362439
event_508,-122.30798166957727
event_509,-185.64131500291057
event_510,-227.30798166957732
event_511,-184.30798166957726
event_512,-97.3079816695773
event_513,-104.97464833624394
event_514,-78.30798166957729
event_515,-143.3079816695773
event_516,-79.97464833624396
event_517,-243.30798166957726
event_518,-308.30798166957726
event_519,-197.97464833624392
event_520,-80.6413150029106
event_521,-208.30798166957726
event_522,-274.64131500291063
event_523,-194.64131500291063
event_524,-247.97464833624397
event_525,-171.97464833624397
event_526,-160.3079816695773
event_527,-251.97464833624392
event_528,-271.64131500291063
event_529,-177.3079816695773
event_530,-325.9746483362439
event_531,-295.97464833624394
event_532,-208.97464833624394
event_533,-198.97464833624394
event_534,-296.6413150029106
event_535,-126.30798166957727
event_536,-332.97464833624394
event_537,-190.3079816695773
event_538,-289.9746483362439
event_539,-308.64131500291063
event_540,-280.30798166957726
event_541,-331.97464833624383
event_542,-188.30798166957732
event_543,-206.64131500291063
event_544,-310.97464833624383
event_545,-141.974648336244
event_546,-102.64131500291062
event_547,-92.97464833624394
event_548,-109.97464833624394
event_549,-121.30798166957729
event_550,-219.64131500291063
event_551,-192.64131500291063
event_552,-268.9746483362439
event_553,-169.30798166957732
event_554,-211.30798166957732
event_555,-69.97464833624396
event_556,-296.974648336244
event_557,-81.64131500291063
event_558,-84.30798166957729
event_559,-113.97464833624394
event_560,-119.30798166957727
event_561,-92.30798166957726
event_562,-191.64131500291063
event_563,-163.3079816695773
event_564,-140.3079816695773
event_565,-217.97464833624394
event_566,-167.97464833624397
event_567,-60.64131500291062
event_568,-131.64131500291063
event_569,-144.3079816695773
event_570,-191.97464833624397
event_571,-273.9746483362439
event_572,-345.3079816695772
event_573,-148.97464833624397
event_574,-189.97464833624392
event_575,-215.97464833624397
event_576,-86.97464833624394
event_577,-277.6413150029105
event_578,-263.3079816695773
event_579,-110.97464833624396
event_580,-106.64131500291062
event_581,-84.64131500291062
event_582,-177.64131500291066
event_583,-72.97464833624394
event_584,-290.97464833624394
event_585,-158.64131500291066
event_586,-222.97464833624397
event_587,-128.3079816695773
event_588,-150.97464833624394
event_589,-98.97464833624396
event_590,-104.64131500291062
event_591,-76.64131500291063
event_592,-266.97464833624394
event_593,-298.6413150029105
event_594,-177.64131500291063
event_595,-94.30798166957729
event_596,-143.97464833624392
event_597,-145.974648336244
event_598,-254.97464833624394
event_599,-206.97464833624394
event_600,-304.3079816695773
