,0
event_0,-126.8604737545208
event_1,-251.52714042118748
event_2,-249.52714042118748
event_3,-182.52714042118748
event_4,-395.52714042118754
event_5,-246.52714042118754
event_6,-242.5271404211875
event_7,-264.5271404211875
event_8,-290.19380708785417
event_9,-240.19380708785414
event_10,-111.86047375452083
event_11,-334.52714042118754
event_12,-300.5271404211875
event_13,-176.52714042118748
event_14,-151.86047375452083
event_15,-220.86047375452083
event_16,-461.86047375452085
event_17,-99.19380708785415
event_18,-202.19380708785417
event_19,-368.19380708785417
event_20,-137.86047375452083
event_21,-464.52714042118754
event_22,-245.52714042118748
event_23,-257.86047375452085
event_24,-130.19380708785417
event_25,-331.5271404211875
event_26,-142.86047375452085
event_27,-315.5271404211875
event_28,-368.86047375452085
event_29,-253.86047375452083
event_30,-125.86047375452083
event_31,-278.19380708785417
event_32,-515.8604737545207
event_33,-665.5271404211875
event_34,-160.8604737545208
event_35,-122.19380708785415
event_36,-118.19380708785417
event_37,-268.52714042118754
event_38,-101.52714042118751
event_39,-159.86047375452085
event_40,-373.19380708785417
event_41,-355.1938070878542
event_42,-228.86047375452085
event_43,-433.1938070878542
event_44,-353.86047375452085
event_45,-273.5271404211875
event_46,-199.52714042118748
event_47,-230.1938070878542
event_48,-178.52714042118748
event_49,-487.1938070878543
event_50,-103.86047375452083
event_51,-203.19380708785417
event_52,-196.86047375452085
event_53,-321.86047375452085
event_54,-119.19380708785415
event_55,-172.19380708785417
event_56,-183.86047375452083
event_57,-118.5271404211875
event_58,-364.8604737545209
event_59,-461.19380708785417
event_60,-379.52714042118754
event_61,-257.5271404211875
event_62,-311.1938070878541
event_63,-111.19380708785414
event_64,-242.86047375452083
event_65,-170.1938070878542
event_66,-282.52714042118754
event_67,-479.52714042118754
event_68,-277.19380708785417
event_69,-162.5271404211875
event_70,-314.8604737545209
event_71,-417.19380708785417
event_72,-163.19380708785417
event_73,-226.52714042118748
event_74,-204.1938070878542
event_75,-206.86047375452083
event_76,-349.1938070878541
event_77,-141.52714042118748
event_78,-257.19380708785417
event_79,-205.19380708785414
event_80,-158.5271404211875
event_81,-157.1938070878542
event_82,-168.19380708785414
event_83,-163.5271404211875
event_84,-390.1938070878542
event_85,-178.86047375452077
event_86,-135.52714042118748
event_87,-156.86047375452083
event_88,-237.86047375452085
event_89,-331.5271404211874
event_90,-211.19380708785417
event_91,-213.1938070878542
event_92,-94.5271404211875
event_93,-261.5271404211875
event_94,-214.19380708785417
event_95,-233.86047375452083
event_96,-317.19380708785417
event_97,-197.19380708785414
event_98,-213.8604737545208
event_99,-438.1938070878541
event_100,-107.86047375452084
event_101,-101.19380708785415
event_102,-208.52714042118748
event_103,-276.19380708785417
event_104,-116.86047375452083
event_105,-413.8604737545209
event_106,-122.19380708785417
event_107,-328.86047375452085
event_108,-504.52714042118754
event_109,-156.19380708785417
event_110,-269.1938070878541
event_111,-579.8604737545205
event_112,-251.86047375452085
event_113,-239.19380708785414
event_114,-326.19380708785417
event_115,-250.5271404211875
event_116,-287.5271404211874
event_117,-253.19380708785414
event_118,-320.5271404211875
event_119,-350.8604737545209
event_120,-367.86047375452085
event_121,-324.19380708785417
event_122,-211.19380708785422
event_123,-365.1938070878542
event_124,-218.52714042118754
event_125,-127.5271404211875
event_126,-178.19380708785414
event_127,-325.1938070878542
event_128,-144.8604737545208
event_129,-472.86047375452085
event_130,-306.1938070878542
event_131,-185.1938070878542
event_132,-291.86047375452085
event_133,-296.52714042118754
event_134,-166.86047375452083
event_135,-286.8604737545209
event_136,-157.86047375452083
event_137,-320.86047375452085
event_138,-238.19380708785414
event_139,-313.19380708785417
event_140,-162.52714042118754
event_141,-116.5271404211875
event_142,-204.1938070878542
event_143,-229.5271404211875
event_144,-522.193807087854
event_145,-306.86047375452085
event_146,-205.86047375452083
event_147,-272.8604737545209
event_148,-195.52714042118745
event_149,-235.86047375452085
event_150,-285.86047375452085
event_151,-116.52714042118751
event_152,-353.52714042118754
event_153,-611.1938070878541
event_154,-445.8604737545208
event_155,-363.8604737545208
event_156,-412.19380708785405
event_157,-330.86047375452085
event_158,-289.52714042118754
event_159,-158.8604737545208
event_160,-194.86047375452083
event_161,-329.86047375452085
event_162,-101.86047375452084
event_163,-307.5271404211875
event_164,-316.52714042118754
event_165,-303.5271404211875
event_166,-191.1938070878542
event_167,-120.86047375452084
event_168,-208.1938070878542
event_169,-245.5271404211875
event_170,-354.8604737545208
event_171,-342.19380708785417
event_172,-220.5271404211875
event_173,-110.52714042118751
event_174,-540.5271404211875
event_175,-242.86047375452085
event_176,-541.1938070878541
event_177,-211.52714042118745
event_178,-200.86047375452085
event_179,-330.8604737545209
event_180,-104.86047375452084
event_181,-258.19380708785417
event_182,-119.86047375452083
event_183,-224.5271404211875
event_184,-267.5271404211875
event_185,-301.8604737545208
event_186,-295.19380708785417
event_187,-181.8604737545208
event_188,-116.5271404211875
event_189,-355.19380708785417
event_190,-259.1938070878542
event_191,-336.52714042118754
event_192,-185.86047375452085
event_193,-367.8604737545208
event_194,-113.86047375452083
event_195,-438.86047375452085
event_196,-369.52714042118754
event_197,-169.52714042118748
event_198,-127.86047375452083
event_199,-514.1938070878541
event_200,-183.5271404211875
event_201,-497.8604737545208
event_202,-242.5271404211875
event_203,-144.8604737545208
event_204,-184.19380708785414
event_205,-172.86047375452083
event_206,-292.86047375452085
event_207,-269.1938070878542
event_208,-204.5271404211875
event_209,-520.1938070878541
event_210,-121.86047375452084
event_211,-410.19380708785417
event_212,-337.5271404211875
event_213,-295.1938070878542
event_214,-108.86047375452084
event_215,-229.52714042118748
event_216,-180.5271404211875
event_217,-215.8604737545208
event_218,-266.52714042118754
event_219,-160.5271404211875
event_220,-239.19380708785417
event_221,-457.19380708785417
event_222,-447.8604737545209
event_223,-496.5271404211876
event_224,-127.86047375452085
event_225,-222.86047375452085
event_226,-206.86047375452083
event_227,-110.19380708785418
event_228,-312.5271404211875
event_229,-206.86047375452085
event_230,-218.19380708785417
event_231,-189.5271404211875
event_232,-135.86047375452083
event_233,-187.19380708785417
event_234,-439.86047375452085
event_235,-241.1938070878541
event_236,-111.5271404211875
event_237,-138.86047375452083
event_238,-171.52714042118748
event_239,-508.52714042118754
event_240,-464.1938070878542
event_241,-103.19380708785417
event_242,-151.52714042118748
event_243,-279.1938070878541
event_244,-210.5271404211875
event_245,-440.1938070878541
event_246,-360.19380708785417
event_247,-219.19380708785417
event_248,-390.1938070878542
event_249,-135.52714042118748
event_250,-471.5271404211874
event_251,-282.8604737545208
event_252,-399.86047375452085
event_253,-545.8604737545207
event_254,-417.52714042118754
event_255,-461.52714042118754
event_256,-252.86047375452085
event_257,-356.52714042118754
event_258,-313.1938070878541
