,peak_X0,peak_Y0
event_431,104.0,-60.0
event_432,104.0,-70.0
event_433,103.0,-57.0
event_434,103.0,-36.00000000000001
event_435,103.0,-33.0
event_436,104.0,-75.0
event_437,103.0,-30.0
event_438,104.0,-42.0
event_439,104.0,-102.00000000000001
event_440,104.0,-37.0
event_441,104.0,-66.0
event_442,104.0,-82.0
event_443,104.0,-61.0
event_444,103.0,-43.0
event_445,104.0,-112.0
event_446,104.0,-63.0
event_447,103.0,-26.000000000000004
event_448,103.0,-31.0
event_449,104.0,-59.00000000000001
event_450,103.0,-34.0
event_451,104.0,-63.0
event_452,103.0,-40.0
event_453,103.0,-34.0
event_454,104.0,-86.0
event_455,104.0,-89.0
event_456,103.0,-27.0
event_457,104.0,-43.0
event_458,104.0,-50.0
event_459,104.0,-72.00000000000001
event_460,104.0,-82.0
event_461,103.0,-27.0
event_462,104.0,-56.0
event_463,104.0,-78.0
event_464,104.0,-70.0
event_465,104.0,-91.0
event_466,102.0,-28.0
event_467,104.0,-74.0
event_468,102.0,-20.0
event_469,104.0,-76.0
event_470,104.0,-88.0
event_471,103.0,-29.0
event_472,104.0,-60.0
event_473,103.0,-23.0
event_474,103.0,-45.0
event_475,103.0,-35.0
event_476,105.0,-77.0
event_477,104.0,-81.0
event_478,104.0,-81.0
event_479,104.0,-86.0
event_480,103.0,-36.00000000000001
event_481,103.0,-29.0
event_482,103.0,-66.0
event_483,103.0,-29.0
event_484,104.0,-64.0
event_485,103.0,-37.0
event_486,104.0,-103.00000000000001
event_487,104.0,-53.0
event_488,104.0,-104.00000000000001
event_489,104.0,-77.0
event_490,104.0,-37.0
event_491,105.0,-87.00000000000001
event_492,104.0,-97.0
event_493,104.0,-54.0
event_494,104.0,-88.0
event_495,104.0,-57.0
event_496,104.0,-102.00000000000001
event_497,103.0,-35.0
event_498,104.0,-44.0
event_499,103.0,-27.0
event_500,104.0,-70.0
event_501,104.0,-100.0
event_502,103.0,-34.0
event_503,104.0,-80.0
event_504,104.0,-58.0
event_505,103.0,-32.0
event_506,103.0,-37.0
event_507,104.0,-68.0
event_508,103.0,-26.000000000000004
event_509,104.0,-84.0
event_510,104.0,-71.00000000000001
event_511,104.0,-73.0
event_512,103.0,-24.0
event_513,104.0,-73.0
event_514,103.0,-25.0
event_515,103.0,-30.0
event_516,103.0,-57.0
event_517,105.0,-89.0
event_518,103.0,-46.0
event_519,103.0,-59.00000000000001
event_520,104.0,-77.0
event_521,104.0,-54.0
event_522,104.0,-39.0
event_523,104.0,-100.0
event_524,103.0,-40.0
event_525,104.0,-66.0
event_526,104.0,-30.0
event_527,103.0,-54.0
event_528,104.0,-58.0
event_529,104.0,-73.0
event_530,103.0,-43.0
event_531,104.0,-91.0
event_532,104.0,-82.0
event_533,104.0,-88.0
event_534,104.0,-71.00000000000001
event_535,103.0,-54.0
event_536,104.0,-85.0
event_537,104.0,-77.0
event_538,104.0,-87.00000000000001
event_539,103.0,-29.0
event_540,104.0,-62.0
event_541,104.0,-96.0
event_542,104.0,-58.0
event_543,104.0,-28.0
event_544,103.0,-34.0
event_545,103.0,-30.0
event_546,104.0,-91.0
event_547,103.0,-49.0
event_548,104.0,-86.0
event_549,104.0,-74.0
event_550,103.0,-45.0
event_551,104.0,-61.0
event_552,104.0,-46.0
event_553,104.0,-79.0
event_554,104.0,-71.00000000000001
event_555,104.0,-87.00000000000001
event_556,104.0,-48.0
event_557,104.0,-66.0
event_558,103.0,-51.00000000000001
event_559,104.0,-69.0
event_560,104.0,-50.0
event_561,104.0,-56.0
event_562,103.0,-27.0
event_563,103.0,-49.0
event_564,103.0,-26.000000000000004
event_565,104.0,-65.0
event_566,104.0,-66.0
event_567,104.0,-60.0
event_568,104.0,-59.00000000000001
event_569,103.0,-24.0
event_570,103.0,-58.0
event_571,103.0,-28.0
event_572,104.0,-61.0
event_573,102.0,-25.0
event_574,104.0,-88.0
event_575,104.0,-107.0
event_576,104.0,-113.0
event_577,103.0,-38.0
event_578,104.0,-86.0
event_579,104.0,-72.00000000000001
event_580,104.0,-60.0
event_581,104.0,-103.00000000000001
event_582,103.0,-30.0
event_583,104.0,-129.0
event_584,104.0,-89.0
event_585,103.0,-40.0
event_586,104.0,-90.0
event_587,103.0,-35.0
event_588,104.0,-48.0
event_589,105.0,-112.0
event_590,104.0,-58.0
event_591,104.0,-64.0
event_592,104.0,-55.0
event_593,104.0,-48.0
event_594,104.0,-37.0
event_595,104.0,-69.0
event_596,104.0,-51.00000000000001
event_597,104.0,-59.00000000000001
event_598,103.0,-43.0
event_599,104.0,-57.0
event_600,104.0,-67.0
event_601,104.0,-28.0
event_602,104.0,-41.0
event_603,104.0,-89.0
event_604,104.0,-67.0
event_605,104.0,-87.00000000000001
event_606,104.0,-59.00000000000001
event_607,103.0,-50.0
event_608,103.0,-38.0
event_609,104.0,-72.00000000000001
event_610,104.0,-78.0
event_611,104.0,-103.00000000000001
event_612,104.0,-100.0
event_613,105.0,-85.0
event_614,104.0,-67.0
event_615,104.0,-69.0
event_616,103.0,-43.0
event_617,104.0,-118.00000000000001
event_618,104.0,-48.0
event_619,104.0,-49.0
event_620,103.0,-40.0
event_621,103.0,-32.0
event_622,103.0,-38.0
event_623,103.0,-38.0
event_624,104.0,-69.0
event_625,104.0,-66.0
event_626,103.0,-34.0
event_627,102.0,-25.0
event_628,104.0,-84.0
event_629,104.0,-110.0
event_630,104.0,-79.0
event_631,104.0,-46.0
event_632,103.0,-32.0
event_633,103.0,-40.0
event_634,103.0,-45.0
event_635,103.0,-53.0
event_636,103.0,-62.0
event_637,104.0,-86.0
event_638,104.0,-121.0
event_639,104.0,-66.0
event_640,104.0,-49.0
event_641,104.0,-70.0
event_642,102.0,-24.0
event_643,103.0,-53.0
event_644,104.0,-84.0
event_645,104.0,-44.0
event_646,102.0,-24.0
event_647,104.0,-64.0
event_648,103.0,-31.0
event_649,104.0,-54.0
event_650,103.0,-34.0
event_651,103.0,-31.0
event_652,103.0,-40.0
event_653,104.0,-81.0
event_654,103.0,-28.0
event_655,103.0,-37.0
event_656,104.0,-67.0
event_657,104.0,-76.0
event_658,104.0,-39.0
event_659,104.0,-95.0
event_660,104.0,-62.0
event_661,104.0,-72.00000000000001
event_662,104.0,-53.0
event_663,104.0,-83.0
event_664,103.0,-26.000000000000004
event_665,104.0,-44.0
event_666,103.0,-27.0
event_667,104.0,-80.0
event_668,104.0,-98.0
event_669,104.0,-54.0
event_670,104.0,-58.0
event_671,104.0,-53.0
event_672,103.0,-43.0
event_673,104.0,-46.0
event_674,103.0,-27.0
event_675,104.0,-29.0
event_676,104.0,-72.00000000000001
event_677,104.0,-79.0
event_678,104.0,-80.0
event_679,104.0,-49.0
event_680,102.0,-24.0
event_681,104.0,-70.0
event_682,104.0,-90.0
event_683,104.0,-59.00000000000001
event_684,104.0,-43.0
event_685,104.0,-64.0
event_686,103.0,-32.0
event_687,104.0,-93.0
event_688,104.0,-90.0
event_689,104.0,-80.0
event_690,104.0,-56.0
event_691,103.0,-25.0
event_692,104.0,-106.0
event_693,104.0,-90.0
event_694,102.0,-25.0
event_695,102.0,-27.0
event_696,104.0,-41.0
event_697,104.0,-61.0
event_698,105.0,-74.0
event_699,104.0,-46.0
event_700,103.0,-50.0
event_701,104.0,-82.0
event_702,104.0,-67.0
event_703,104.0,-47.0
event_704,103.0,-27.0
event_705,104.0,-49.0
event_706,104.0,-106.0
event_707,103.0,-22.0
event_708,103.0,-58.0
event_709,104.0,-98.0
event_710,103.0,-27.0
event_711,104.0,-41.0
event_712,103.0,-24.0
event_713,102.0,-25.0
event_714,104.0,-70.0
event_715,104.0,-61.0
event_716,104.0,-67.0
event_717,104.0,-44.0
event_718,103.0,-33.0
event_719,104.0,-48.0
event_720,103.0,-40.0
event_721,104.0,-50.0
event_722,103.0,-34.0
event_723,103.0,-37.0
event_724,104.0,-54.0
event_725,104.0,-73.0
event_726,105.0,-72.00000000000001
event_727,103.0,-27.0
event_728,104.0,-71.00000000000001
event_729,103.0,-29.0
event_730,104.0,-92.0
event_731,103.0,-42.0
event_732,103.0,-32.0
event_733,104.0,-76.0
event_734,104.0,-77.0
event_735,104.0,-66.0
event_736,103.0,-26.000000000000004
event_737,104.0,-57.0
event_738,103.0,-30.0
event_739,104.0,-53.0
event_740,104.0,-100.0
event_741,104.0,-36.00000000000001
event_742,104.0,-83.0
event_743,104.0,-69.0
event_744,104.0,-45.0
event_745,104.0,-35.0
event_746,104.0,-58.0
event_747,103.0,-27.0
event_748,103.0,-32.0
event_749,102.0,-29.0
event_750,104.0,-73.0
event_751,103.0,-61.0
event_752,104.0,-77.0
event_753,102.0,-31.0
event_754,103.0,-69.0
event_755,104.0,-98.0
event_756,103.0,-44.0
event_757,104.0,-54.0
event_758,103.0,-32.0
event_759,104.0,-64.0
event_760,104.0,-86.0
event_761,103.0,-27.0
event_762,103.0,-34.0
event_763,104.0,-93.0
event_764,103.0,-29.0
event_765,104.0,-78.0
event_766,104.0,-43.0
event_767,103.0,-49.0
event_768,104.0,-105.0
event_769,103.0,-25.0
event_770,103.0,-51.00000000000001
event_771,103.0,-38.0
event_772,104.0,-54.0
event_773,105.0,-110.0
event_774,104.0,-62.0
event_775,104.0,-33.0
event_776,104.0,-49.0
event_777,104.0,-67.0
event_778,104.0,-49.0
event_779,104.0,-83.0
event_780,103.0,-41.0
event_781,104.0,-58.0
event_782,104.0,-76.0
event_783,104.0,-68.0
event_784,103.0,-20.0
event_785,104.0,-71.00000000000001
event_786,104.0,-72.00000000000001
event_787,103.0,-39.0
event_788,104.0,-77.0
event_789,104.0,-51.00000000000001
event_790,104.0,-48.0
event_791,103.0,-32.0
event_792,103.0,-59.00000000000001
event_793,103.0,-49.0
event_794,103.0,-27.0
event_795,104.0,-87.00000000000001
event_796,105.0,-94.0
event_797,104.0,-87.00000000000001
event_798,104.0,-71.00000000000001
event_799,104.0,-51.00000000000001
event_800,104.0,-64.0
event_801,104.0,-73.0
event_802,104.0,-60.0
event_803,104.0,-69.0
event_804,104.0,-75.0
event_805,104.0,-88.0
event_806,104.0,-29.0
event_807,104.0,-29.0
event_808,104.0,-120.0
event_809,103.0,-27.0
event_810,104.0,-68.0
event_811,104.0,-45.0
event_812,104.0,-71.00000000000001
event_813,104.0,-95.0
event_814,104.0,-74.0
event_815,104.0,-57.0
event_816,103.0,-29.0
event_817,103.0,-29.0
event_818,104.0,-57.0
event_819,103.0,-38.0
event_820,103.0,-49.0
event_821,104.0,-86.0
event_822,104.0,-74.0
event_823,103.0,-42.0
event_824,104.0,-56.0
event_825,103.0,-44.0
event_826,105.0,-73.0
event_827,104.0,-59.00000000000001
event_828,105.0,-103.00000000000001
event_829,104.0,-51.00000000000001
event_830,103.0,-29.0
event_831,104.0,-65.0
event_832,104.0,-80.0
event_833,104.0,-27.0
event_834,104.0,-46.0
event_835,104.0,-82.0
event_836,104.0,-40.0
event_837,102.0,-26.000000000000004
event_838,103.0,-35.0
event_839,104.0,-99.0
event_840,104.0,-83.0
event_841,103.0,-33.0
event_842,103.0,-58.0
event_843,104.0,-49.0
event_844,104.0,-85.0
event_845,103.0,-44.0
event_846,104.0,-90.0
event_847,104.0,-80.0
event_848,104.0,-56.0
event_849,104.0,-111.0
event_850,104.0,-36.00000000000001
event_851,104.0,-106.0
event_852,104.0,-40.0
event_853,103.0,-30.0
event_854,104.0,-83.0
event_855,104.0,-73.0
event_856,104.0,-70.0
event_857,103.0,-51.00000000000001
event_858,104.0,-62.0
event_859,104.0,-71.00000000000001
event_860,103.0,-45.0
event_861,104.0,-58.0
event_862,104.0,-36.00000000000001
event_863,104.0,-93.0
event_864,104.0,-88.0
event_865,103.0,-28.0
event_866,104.0,-91.0
event_867,104.0,-74.0
event_868,104.0,-44.0
event_869,103.0,-32.0
event_870,103.0,-54.0
event_871,104.0,-95.0
event_872,102.0,-27.0
event_873,104.0,-86.0
event_874,104.0,-33.0
event_875,104.0,-62.0
event_876,102.0,-26.000000000000004
event_877,104.0,-54.0
event_878,104.0,-44.0
event_879,104.0,-53.0
event_880,104.0,-88.0
event_881,103.0,-25.0
event_882,103.0,-36.00000000000001
event_883,103.0,-22.0
event_884,104.0,-69.0
event_885,104.0,-36.00000000000001
event_886,104.0,-71.00000000000001
event_887,103.0,-41.0
event_888,104.0,-98.0
event_889,104.0,-85.0
event_890,104.0,-43.0
event_891,104.0,-91.0
event_892,103.0,-52.00000000000001
event_893,103.0,-52.00000000000001
event_894,104.0,-83.0
event_895,104.0,-45.0
event_896,104.0,-62.0
event_897,104.0,-73.0
event_898,104.0,-46.0
event_899,103.0,-29.0
event_900,103.0,-28.0
event_901,104.0,-87.00000000000001
event_902,104.0,-47.0
event_903,103.0,-60.0
event_904,103.0,-28.0
event_905,103.0,-30.0
event_906,103.0,-29.0
event_907,103.0,-32.0
event_908,104.0,-91.0
event_909,103.0,-51.00000000000001
event_910,104.0,-77.0
event_911,105.0,-91.0
event_912,104.0,-63.0
event_913,104.0,-52.00000000000001
event_914,103.0,-45.0
event_915,104.0,-84.0
event_916,104.0,-74.0
event_917,104.0,-51.00000000000001
event_918,103.0,-46.0
event_919,103.0,-49.0
event_920,103.0,-26.000000000000004
event_921,103.0,-53.0
event_922,104.0,-73.0
event_923,103.0,-56.0
event_924,104.0,-56.0
event_925,103.0,-32.0
event_926,104.0,-61.0
event_927,103.0,-35.0
event_928,104.0,-85.0
event_929,103.0,-31.0
event_930,104.0,-77.0
event_931,103.0,-44.0
event_932,104.0,-68.0
event_933,104.0,-101.0
event_934,104.0,-53.0
event_935,104.0,-100.0
event_936,104.0,-75.0
event_937,104.0,-68.0
event_938,104.0,-50.0
event_939,103.0,-59.00000000000001
event_940,103.0,-35.0
event_941,104.0,-64.0
event_942,103.0,-57.0
event_943,104.0,-87.00000000000001
event_944,104.0,-95.0
event_945,104.0,-83.0
event_946,102.0,-28.0
event_947,104.0,-68.0
event_948,103.0,-30.0
event_949,104.0,-56.0
event_950,103.0,-27.0
event_951,104.0,-71.00000000000001
event_952,103.0,-43.0
event_953,103.0,-35.0
event_954,103.0,-44.0
event_955,104.0,-63.0
event_956,104.0,-91.0
event_957,103.0,-68.0
event_958,104.0,-41.0
event_959,104.0,-78.0
event_960,104.0,-59.00000000000001
event_961,104.0,-82.0
event_962,104.0,-68.0
event_963,104.0,-66.0
event_964,104.0,-55.0
event_965,104.0,-51.00000000000001
event_966,103.0,-58.0
event_967,104.0,-105.0
event_968,104.0,-87.00000000000001
event_969,104.0,-68.0
event_970,104.0,-64.0
event_971,104.0,-32.0
event_972,104.0,-36.00000000000001
event_973,104.0,-59.00000000000001
event_974,103.0,-23.0
event_975,104.0,-66.0
event_976,104.0,-59.00000000000001
event_977,103.0,-30.0
event_978,104.0,-83.0
event_979,104.0,-62.0
event_980,103.0,-47.0
event_981,104.0,-80.0
event_982,103.0,-53.0
event_983,103.0,-36.00000000000001
event_984,104.0,-51.00000000000001
event_985,104.0,-95.0
event_986,104.0,-74.0
event_987,104.0,-62.0
event_988,104.0,-34.0
event_989,103.0,-44.0
event_990,104.0,-31.0
event_991,103.0,-30.0
event_992,104.0,-48.0
event_993,103.0,-39.0
event_994,103.0,-41.0
event_995,103.0,-41.0
event_996,104.0,-70.0
event_997,104.0,-75.0
event_998,104.0,-55.0
event_999,104.0,-87.00000000000001
event_1000,104.0,-71.00000000000001
event_1001,103.0,-51.00000000000001
event_1002,104.0,-64.0
event_1003,103.0,-23.0
event_1004,103.0,-34.0
event_1005,104.0,-55.0
event_1006,102.0,-24.0
event_1007,104.0,-67.0
event_1008,104.0,-61.0
event_1009,103.0,-30.0
event_1010,103.0,-35.0
event_1011,103.0,-26.000000000000004
event_1012,103.0,-28.0
event_1013,104.0,-69.0
event_1014,103.0,-27.0
event_1015,104.0,-58.0
event_1016,104.0,-69.0
event_1017,104.0,-71.00000000000001
event_1018,104.0,-53.0
event_1019,104.0,-70.0
event_1020,103.0,-25.0
event_1021,103.0,-74.0
event_1022,103.0,-40.0
event_1023,103.0,-40.0
event_1024,104.0,-76.0
event_1025,104.0,-47.0
event_1026,103.0,-25.0
event_1027,104.0,-70.0
event_1028,104.0,-70.0
event_1029,104.0,-107.0
event_1030,104.0,-63.0
event_1031,104.0,-72.00000000000001
