,0
event_0,-89.35567402894134
event_1,-115.75567402894134
event_2,-218.15567402894135
event_3,-205.35567402894128
event_4,-282.95567402894136
event_5,-143.3556740289413
event_6,-188.95567402894133
event_7,-141.3556740289413
event_8,-220.95567402894136
event_9,-309.3556740289413
event_10,-32.15567402894136
event_11,-206.15567402894135
event_12,-54.555674028941354
event_13,-235.75567402894134
event_14,-102.15567402894135
event_15,-248.1556740289413
event_16,-155.7556740289413
event_17,-70.55567402894135
event_18,-286.1556740289413
event_19,-274.1556740289413
event_20,-206.95567402894127
event_21,-74.95567402894135
event_22,-378.9556740289413
event_23,-303.75567402894126
event_24,-294.15567402894123
event_25,-56.95567402894136
event_26,-179.75567402894134
event_27,-258.5556740289414
event_28,-225.7556740289413
event_29,-420.15567402894135
event_30,-348.5556740289413
event_31,-237.75567402894129
event_32,-439.3556740289413
event_33,-114.55567402894133
event_34,-179.35567402894134
event_35,-67.35567402894137
event_36,-464.9556740289413
event_37,-84.95567402894133
event_38,-202.55567402894133
event_39,-244.9556740289413
event_40,-232.5556740289413
event_41,-246.1556740289413
event_42,-270.1556740289413
event_43,-214.55567402894133
event_44,-119.75567402894131
event_45,-160.9556740289413
event_46,-69.75567402894136
event_47,-422.95567402894136
event_48,-321.3556740289413
event_49,-217.3556740289413
event_50,-223.35567402894134
event_51,-422.1556740289413
event_52,-164.15567402894138
event_53,-168.95567402894133
event_54,-192.9556740289413
event_55,-138.95567402894136
event_56,-310.15567402894123
event_57,-128.95567402894133
event_58,-342.15567402894123
event_59,-60.555674028941354
event_60,-321.3556740289413
event_61,-204.95567402894136
event_62,-201.75567402894129
event_63,-221.75567402894134
event_64,-50.95567402894134
event_65,-233.35567402894137
event_66,-268.9556740289413
event_67,-412.15567402894135
event_68,-412.95567402894136
event_69,-504.15567402894135
event_70,-298.55567402894127
event_71,-246.95567402894133
event_72,-403.7556740289413
event_73,-460.9556740289413
event_74,-391.35567402894134
event_75,-186.55567402894133
event_76,-124.15567402894132
event_77,-420.95567402894136
event_78,-252.15567402894135
event_79,-305.35567402894134
event_80,-378.15567402894135
event_81,-387.35567402894134
event_82,-181.75567402894134
event_83,-374.5556740289414
event_84,-426.9556740289413
event_85,-296.95567402894136
event_86,-42.955674028941345
event_87,-230.15567402894132
event_88,-147.3556740289414
event_89,-84.55567402894137
event_90,-434.95567402894136
event_91,-91.35567402894134
event_92,-221.7556740289413
event_93,-214.55567402894133
event_94,-214.15567402894135
event_95,-90.55567402894135
event_96,-208.55567402894135
event_97,-66.15567402894132
event_98,-261.3556740289413
event_99,-175.75567402894134
event_100,-92.15567402894133
