,0
event_0,-264.6048868778281
event_1,-555.804886877828
event_2,-284.2048868778281
event_3,-1594.604886877828
event_4,-248.20488687782805
event_5,-524.6048868778282
event_6,-95.80488687782807
event_7,-328.60488687782805
event_8,-468.204886877828
event_9,-309.80488687782804
event_10,-91.00488687782804
event_11,-147.0048868778281
event_12,-529.804886877828
event_13,-414.2048868778281
event_14,-463.004886877828
event_15,-296.204886877828
event_16,-249.40488687782806
event_17,-107.0048868778281
event_18,-287.804886877828
event_19,-240.20488687782805
event_20,-217.00488687782806
event_21,-546.6048868778281
event_22,-148.2048868778281
event_23,-411.40488687782806
event_24,-315.404886877828
event_25,-203.4048868778281
event_26,-768.204886877828
event_27,-293.8048868778281
event_28,-580.2048868778281
event_29,-346.604886877828
event_30,-169.80488687782807
event_31,-138.60488687782805
event_32,-317.80488687782804
event_33,-63.80488687782808
event_34,-285.8048868778281
event_35,-259.80488687782804
event_36,-64.2048868778281
event_37,-136.60488687782808
event_38,-397.804886877828
event_39,-69.80488687782807
event_40,-175.80488687782804
event_41,-225.8048868778281
event_42,-482.60488687782794
event_43,-334.604886877828
event_44,-408.2048868778279
event_45,-350.604886877828
event_46,-346.6048868778281
event_47,-399.00488687782797
event_48,-556.6048868778279
event_49,-181.8048868778281
event_50,-104.20488687782806
event_51,-257.804886877828
event_52,-388.204886877828
event_53,-123.00488687782808
event_54,-231.8048868778281
event_55,-341.804886877828
event_56,-395.004886877828
event_57,-188.2048868778281
event_58,-484.604886877828
event_59,-351.8048868778281
event_60,-463.804886877828
event_61,-364.604886877828
event_62,-139.00488687782806
event_63,-464.2048868778281
event_64,-267.804886877828
event_65,-382.2048868778281
event_66,-352.60488687782805
event_67,-247.00488687782806
event_68,-707.0048868778281
event_69,-401.4048868778281
event_70,-191.40488687782806
event_71,-125.80488687782811
event_72,-330.2048868778281
event_73,-200.60488687782805
event_74,-387.40488687782795
event_75,-410.20488687782813
event_76,-138.60488687782805
event_77,-256.20488687782796
event_78,-388.20488687782796
event_79,-395.404886877828
event_80,-129.40488687782806
event_81,-275.004886877828
event_82,-320.604886877828
event_83,-297.404886877828
event_84,-511.0048868778281
event_85,-127.00488687782808
event_86,-116.60488687782811
event_87,-231.80488687782807
event_88,-171.00488687782806
event_89,-316.604886877828
event_90,-581.404886877828
event_91,-263.80488687782804
event_92,-190.60488687782805
event_93,-650.2048868778281
event_94,-421.80488687782804
event_95,-155.80488687782807
event_96,-356.60488687782805
event_97,-341.404886877828
event_98,-220.60488687782802
event_99,-286.60488687782805
event_100,-487.80488687782804
event_101,-218.60488687782802
event_102,-390.20488687782796
event_103,-727.8048868778282
event_104,-261.404886877828
event_105,-241.80488687782804
event_106,-666.204886877828
event_107,-352.204886877828
event_108,-463.40488687782795
event_109,-59.40488687782806
event_110,-79.80488687782807
event_111,-494.204886877828
event_112,-335.804886877828
event_113,-329.404886877828
event_114,-87.80488687782808
event_115,-375.00488687782797
event_116,-322.204886877828
event_117,-279.004886877828
event_118,-105.80488687782807
event_119,-247.804886877828
event_120,-50.204886877828066
event_121,-373.40488687782806
event_122,-83.0048868778281
event_123,-270.6048868778281
event_124,-381.004886877828
event_125,-325.404886877828
event_126,-241.404886877828
event_127,-297.80488687782804
event_128,-286.604886877828
event_129,-214.20488687782805
event_130,-333.004886877828
event_131,-327.004886877828
event_132,-335.4048868778279
event_133,-585.8048868778282
event_134,-239.00488687782808
event_135,-411.0048868778281
event_136,-185.00488687782806
event_137,-491.40488687782795
event_138,-478.6048868778281
event_139,-290.204886877828
event_140,-180.20488687782807
event_141,-389.4048868778281
event_142,-486.6048868778281
event_143,-322.204886877828
event_144,-498.604886877828
event_145,-269.80488687782804
event_146,-189.40488687782803
event_147,-239.80488687782807
event_148,-280.20488687782813
event_149,-300.604886877828
event_150,-179.80488687782807
event_151,-427.404886877828
event_152,-491.404886877828
event_153,-560.604886877828
event_154,-247.004886877828
event_155,-149.00488687782806
event_156,-333.404886877828
event_157,-153.00488687782808
event_158,-401.004886877828
event_159,-335.40488687782795
event_160,-284.604886877828
event_161,-361.00488687782797
event_162,-36.20488687782809
event_163,-343.40488687782806
event_164,-24.20488687782808
event_165,-583.004886877828
event_166,-147.40488687782806
event_167,-460.20488687782813
event_168,-314.2048868778281
event_169,-373.40488687782806
event_170,-408.204886877828
event_171,-635.004886877828
event_172,-437.80488687782804
event_173,-226.2048868778281
event_174,-214.60488687782802
event_175,-92.60488687782808
event_176,-344.60488687782805
event_177,-126.2048868778281
event_178,-194.60488687782808
event_179,-278.60488687782794
event_180,-128.20488687782807
event_181,-394.2048868778281
event_182,-52.20488687782808
event_183,-573.0048868778281
event_184,-187.40488687782803
event_185,-70.60488687782808
event_186,-393.00488687782814
event_187,-466.2048868778282
event_188,-377.00488687782786
event_189,-639.004886877828
event_190,-387.804886877828
event_191,-81.80488687782805
event_192,-580.604886877828
event_193,-323.404886877828
event_194,-424.6048868778281
event_195,-181.80488687782807
event_196,-581.4048868778282
event_197,-63.00488687782806
event_198,-146.2048868778281
event_199,-512.6048868778281
event_200,-152.20488687782807
event_201,-113.40488687782806
event_202,-460.604886877828
event_203,-176.20488687782807
