,0
event_0,2.450215384615386
event_1,-136.74978461538467
event_2,-47.949784615384615
event_3,-219.9497846153846
event_4,-79.54978461538461
event_5,-50.34978461538462
event_6,-39.949784615384615
event_7,-39.54978461538462
event_8,-188.3497846153846
event_9,-231.5497846153846
event_10,-169.9497846153846
event_11,-35.94978461538461
event_12,-27.149784615384604
event_13,-80.3497846153846
event_14,-109.14978461538463
event_15,-39.54978461538462
event_16,-3.14978461538462
event_17,-0.3497846153846236
event_18,-14.349784615384612
event_19,-51.94978461538461
event_20,0.8502153846153746
event_21,-97.14978461538462
event_22,-12.749784615384609
event_23,-254.3497846153846
event_24,-118.3497846153846
event_25,-61.94978461538461
event_26,-40.74978461538461
event_27,-172.7497846153846
event_28,-34.74978461538461
event_29,-78.74978461538461
event_30,-111.94978461538462
event_31,-62.34978461538465
event_32,-36.74978461538462
event_33,-40.349784615384614
event_34,15.250215384615377
event_35,-5.949784615384621
event_36,-201.5497846153846
event_37,-51.54978461538463
event_38,-286.34978461538464
event_39,-22.349784615384603
event_40,-17.549784615384613
event_41,-23.94978461538461
event_42,-273.1497846153846
event_43,-136.74978461538456
event_44,-201.14978461538456
event_45,-52.74978461538461
event_46,-132.3497846153846
event_47,-309.14978461538453
event_48,-6.3497846153846185
event_49,-30.349784615384618
event_50,-3.1497846153846174
event_51,-135.9497846153846
event_52,-297.14978461538465
event_53,-73.54978461538461
event_54,-103.14978461538459
event_55,-45.549784615384624
event_56,7.250215384615387
event_57,-19.549784615384613
event_58,-152.3497846153846
event_59,-72.3497846153846
event_60,-220.34978461538458
event_61,-85.94978461538463
event_62,-216.74978461538458
event_63,-54.349784615384614
event_64,-204.34978461538458
event_65,-58.349784615384614
event_66,24.450215384615376
event_67,-135.5497846153846
event_68,-62.74978461538462
event_69,-202.3497846153846
event_70,13.650215384615379
event_71,-69.1497846153846
event_72,-239.54978461538457
event_73,-35.949784615384615
event_74,3.250215384615383
event_75,-228.74978461538458
event_76,-111.14978461538459
event_77,7.25021538461538
event_78,14.450215384615383
event_79,-267.1497846153847
event_80,-25.149784615384615
event_81,-7.149784615384624
event_82,-233.94978461538463
event_83,-9.549784615384613
event_84,-160.34978461538458
event_85,-52.349784615384614
event_86,-12.749784615384609
event_87,-361.1497846153846
event_88,24.450215384615383
event_89,-55.549784615384596
event_90,-146.3497846153846
event_91,-291.5497846153847
event_92,4.050215384615388
event_93,-104.7497846153846
event_94,0.8502153846153808
event_95,-33.94978461538462
event_96,-113.14978461538459
event_97,-332.7497846153846
event_98,-179.54978461538454
event_99,-240.34978461538458
