,0
event_0,-197.1497846153846
event_1,-225.54978461538457
event_2,-363.14978461538453
event_3,-173.9497846153846
event_4,-372.74978461538467
event_5,-148.7497846153846
event_6,-266.7497846153846
event_7,-79.54978461538462
event_8,-229.9497846153846
event_9,-52.74978461538462
event_10,-333.94978461538466
event_11,-372.3497846153846
event_12,-85.5497846153846
event_13,-202.7497846153846
event_14,-337.5497846153847
event_15,-238.7497846153846
event_16,-285.54978461538457
event_17,-67.94978461538459
event_18,-109.1497846153846
event_19,-159.14978461538462
event_20,-299.5497846153846
event_21,-54.349784615384614
event_22,-261.9497846153846
event_23,-203.9497846153846
event_24,-76.34978461538458
event_25,-404.7497846153846
event_26,-333.1497846153846
event_27,-285.9497846153846
event_28,-372.3497846153846
event_29,-473.9497846153846
event_30,-321.5497846153846
event_31,-360.7497846153846
event_32,-359.94978461538454
event_33,-389.1497846153846
event_34,-40.34978461538461
event_35,-280.34978461538464
event_36,-192.34978461538458
event_37,-275.14978461538453
event_38,-162.74978461538464
event_39,-104.3497846153846
event_40,-331.9497846153846
event_41,-141.54978461538454
event_42,-75.94978461538462
event_43,-43.94978461538461
event_44,-369.5497846153846
event_45,-318.74978461538467
event_46,-394.34978461538464
event_47,-405.94978461538454
event_48,-166.74978461538458
event_49,-351.1497846153847
event_50,-121.94978461538463
event_51,-105.94978461538459
event_52,-71.94978461538462
event_53,-74.34978461538464
event_54,-61.149784615384604
event_55,-256.7497846153846
event_56,-124.74978461538464
event_57,-33.94978461538461
event_58,-115.14978461538462
event_59,-71.1497846153846
event_60,-298.74978461538467
event_61,-411.94978461538466
event_62,-169.5497846153846
event_63,-213.9497846153846
event_64,-539.9497846153846
event_65,-130.3497846153846
event_66,-157.94978461538457
event_67,-419.94978461538466
event_68,-118.7497846153846
event_69,-259.14978461538465
event_70,-87.54978461538461
event_71,-219.14978461538462
event_72,-197.5497846153846
event_73,-253.14978461538465
event_74,-188.74978461538456
event_75,-222.3497846153846
event_76,-156.34978461538458
event_77,-179.14978461538453
event_78,-299.94978461538454
event_79,-83.54978461538458
event_80,-227.5497846153846
event_81,-265.14978461538465
event_82,-95.14978461538459
event_83,-39.14978461538461
event_84,-69.94978461538459
event_85,-271.94978461538454
event_86,-55.54978461538462
event_87,-422.3497846153846
event_88,-245.14978461538462
event_89,-338.3497846153846
event_90,-149.94978461538457
event_91,-118.74978461538463
event_92,-135.54978461538462
event_93,-226.34978461538458
event_94,-54.74978461538461
event_95,-236.7497846153846
event_96,-337.94978461538466
event_97,-54.349784615384614
event_98,-423.94978461538454
event_99,-277.94978461538466
