,0
event_0,-203.84045883736647
event_1,-182.64045883736645
event_2,-101.84045883736648
event_3,-267.84045883736644
event_4,-87.44045883736644
event_5,-173.04045883736646
event_6,-280.64045883736645
event_7,-331.0404588373665
event_8,-163.84045883736644
event_9,-198.24045883736645
event_10,-218.64045883736642
event_11,-312.2404588373664
event_12,-401.44045883736646
event_13,-259.84045883736644
event_14,-97.84045883736647
event_15,-219.4404588373664
event_16,-190.24045883736642
event_17,-129.84045883736647
event_18,-166.64045883736645
event_19,-126.64045883736645
event_20,-184.64045883736645
event_21,-234.24045883736645
event_22,-157.04045883736643
event_23,-123.44045883736646
event_24,-294.2404588373664
event_25,-123.04045883736646
event_26,-178.64045883736648
event_27,-349.4404588373664
event_28,-155.04045883736646
event_29,-160.64045883736645
event_30,-314.64045883736645
event_31,-258.64045883736645
event_32,-340.24045883736636
event_33,-89.04045883736646
event_34,-104.24045883736648
event_35,-247.0404588373664
event_36,-95.84045883736647
event_37,-155.84045883736644
event_38,-220.64045883736642
event_39,-81.44045883736648
event_40,-137.44045883736646
event_41,-203.04045883736643
event_42,-237.04045883736643
event_43,-103.04045883736646
event_44,-127.04045883736646
event_45,-383.4404588373664
event_46,-113.84045883736647
event_47,-264.64045883736645
event_48,-165.84045883736647
event_49,-220.24045883736642
event_50,-199.4404588373664
event_51,-139.0404588373665
event_52,-188.24045883736642
event_53,-189.4404588373664
event_54,-178.64045883736642
event_55,-233.04045883736646
event_56,-156.24045883736645
event_57,-214.24045883736642
event_58,-255.04045883736643
event_59,-185.84045883736647
event_60,-83.44045883736646
event_61,-87.44045883736646
event_62,-121.44045883736648
event_63,-261.44045883736646
event_64,-76.64045883736644
event_65,-203.84045883736647
event_66,-75.04045883736646
event_67,-249.84045883736644
event_68,-237.44045883736644
event_69,-85.04045883736646
event_70,-349.4404588373664
event_71,-133.44045883736646
event_72,-207.0404588373664
event_73,-182.24045883736648
event_74,-111.84045883736648
event_75,-215.0404588373664
event_76,-157.84045883736644
event_77,-90.24045883736648
event_78,-201.44045883736646
event_79,-216.64045883736642
event_80,-136.64045883736648
event_81,-93.84045883736647
event_82,-129.44045883736646
event_83,-194.24045883736645
event_84,-244.2404588373664
event_85,-163.44045883736646
event_86,-288.6404588373664
event_87,-131.84045883736644
event_88,-315.8404588373664
event_89,-117.84045883736644
event_90,-196.64045883736645
event_91,-274.2404588373665
event_92,-196.64045883736645
event_93,-111.84045883736648
event_94,-137.44045883736646
event_95,-149.84045883736644
event_96,-125.84045883736644
event_97,-80.64045883736647
event_98,-103.84045883736647
event_99,-159.84045883736647
event_100,-179.0404588373665
event_101,-239.84045883736647
event_102,-340.6404588373664
event_103,-164.64045883736645
event_104,-124.64045883736645
event_105,-332.64045883736645
event_106,-111.04045883736646
event_107,-227.84045883736644
event_108,-105.84045883736647
event_109,-228.24045883736645
event_110,-108.24045883736643
event_111,-186.64045883736642
event_112,-305.44045883736646
event_113,-153.04045883736646
event_114,-250.64045883736645
event_115,-163.84045883736647
event_116,-325.8404588373664
event_117,-371.84045883736644
event_118,-134.24045883736645
event_119,-139.04045883736643
event_120,-239.84045883736647
event_121,-182.24045883736645
event_122,-267.04045883736643
event_123,-162.24045883736648
event_124,-196.64045883736645
event_125,-253.04045883736643
event_126,-142.64045883736645
event_127,-97.84045883736647
event_128,-107.84045883736646
event_129,-143.0404588373665
event_130,-259.4404588373665
event_131,-189.44045883736644
event_132,-241.04045883736643
event_133,-214.64045883736645
event_134,-228.24045883736645
event_135,-79.84045883736644
event_136,-125.44045883736644
event_137,-169.8404588373664
event_138,-94.24045883736645
event_139,-321.44045883736646
event_140,-303.0404588373664
event_141,-197.04045883736643
event_142,-263.0404588373664
event_143,-145.8404588373664
event_144,-207.44045883736644
event_145,-161.84045883736644
event_146,-161.44045883736644
event_147,-232.24045883736645
event_148,-119.84045883736648
event_149,-79.44045883736646
event_150,-189.4404588373664
event_151,-259.44045883736646
event_152,-128.64045883736645
event_153,-89.84045883736647
event_154,-90.64045883736647
event_155,-220.6404588373664
event_156,-183.8404588373664
event_157,-159.84045883736644
event_158,-123.84045883736647
event_159,-59.84045883736645
event_160,-224.64045883736645
event_161,-283.04045883736654
event_162,-214.64045883736648
event_163,-122.24045883736645
event_164,-195.8404588373664
event_165,-185.04045883736646
