,0
event_0,-301.118043823436
event_1,-306.71804382343595
event_2,-406.31804382343597
event_3,-81.91804382343601
event_4,-125.51804382343602
event_5,-177.11804382343595
event_6,-74.718043823436
event_7,-215.118043823436
event_8,-203.518043823436
event_9,-147.118043823436
event_10,-122.71804382343602
event_11,-269.91804382343594
event_12,-81.518043823436
event_13,-212.31804382343597
event_14,-153.918043823436
event_15,-140.71804382343595
event_16,-286.3180438234359
event_17,-206.318043823436
event_18,-123.918043823436
event_19,-139.91804382343602
event_20,-349.51804382343596
event_21,-42.718043823436005
event_22,-208.71804382343598
event_23,-250.31804382343603
event_24,-467.118043823436
event_25,-82.71804382343598
event_26,-214.31804382343597
event_27,-358.71804382343595
event_28,-120.71804382343599
event_29,-174.318043823436
event_30,-59.51804382343599
event_31,-361.118043823436
event_32,-346.7180438234359
event_33,-117.518043823436
event_34,-335.91804382343594
event_35,-98.71804382343598
event_36,-90.31804382343599
event_37,-92.31804382343599
event_38,-81.918043823436
event_39,-147.918043823436
event_40,-341.5180438234359
event_41,-383.5180438234359
event_42,-87.11804382343598
event_43,-349.91804382343594
event_44,-252.31804382343597
event_45,-128.318043823436
event_46,-166.71804382343603
event_47,-105.51804382343597
event_48,-399.91804382343594
event_49,-164.71804382343598
event_50,-52.31804382343599
event_51,-129.518043823436
event_52,-288.71804382343595
event_53,-293.91804382343594
event_54,-319.918043823436
event_55,-107.91804382343601
event_56,-95.11804382343598
event_57,-247.918043823436
event_58,-71.118043823436
event_59,-55.518043823435995
event_60,-270.31804382343597
event_61,-164.318043823436
event_62,-43.918043823436015
event_63,-222.718043823436
event_64,-203.91804382343594
event_65,-207.11804382343598
event_66,-194.718043823436
event_67,-458.31804382343586
event_68,-208.318043823436
event_69,-133.518043823436
event_70,-198.71804382343598
event_71,-170.71804382343603
event_72,-113.918043823436
event_73,-251.51804382343593
event_74,-233.918043823436
event_75,-73.518043823436
event_76,-65.91804382343598
event_77,-171.51804382343602
event_78,-121.11804382343598
event_79,-370.71804382343595
event_80,-131.51804382343602
event_81,-163.118043823436
event_82,-303.51804382343596
event_83,-119.118043823436
event_84,-33.918043823436
event_85,-262.718043823436
event_86,-315.118043823436
event_87,-247.11804382343595
event_88,-417.1180438234359
event_89,-193.918043823436
event_90,-181.51804382343596
event_91,-77.918043823436
event_92,-169.518043823436
event_93,-164.31804382343597
event_94,-244.31804382343597
event_95,-199.518043823436
event_96,-73.11804382343598
event_97,-368.31804382343597
event_98,-150.718043823436
event_99,-170.31804382343594
event_100,-343.51804382343596
event_101,-402.31804382343597
event_102,-139.518043823436
event_103,-66.71804382343598
event_104,-216.71804382343598
event_105,-101.118043823436
event_106,-594.7180438234358
event_107,-61.11804382343599
event_108,-204.31804382343597
event_109,-93.51804382343599
event_110,-173.11804382343595
event_111,-68.318043823436
event_112,-65.11804382343598
event_113,-424.71804382343595
event_114,-225.518043823436
event_115,-116.71804382343599
event_116,-91.918043823436
event_117,-161.51804382343602
event_118,-111.91804382343601
event_119,-303.51804382343596
event_120,-55.918043823436
event_121,-236.31804382343597
event_122,-75.51804382343599
event_123,-95.118043823436
event_124,-49.91804382343601
event_125,-204.31804382343597
event_126,-323.118043823436
event_127,-132.318043823436
event_128,-532.718043823436
event_129,-107.518043823436
event_130,-70.31804382343601
event_131,-55.918043823436
event_132,-276.718043823436
event_133,-127.51804382343602
event_134,-179.11804382343598
event_135,-185.518043823436
event_136,-298.71804382343595
event_137,-179.91804382343602
event_138,-79.118043823436
event_139,-102.71804382343599
event_140,-210.318043823436
event_141,-106.71804382343602
event_142,-225.918043823436
event_143,-71.51804382343599
event_144,-147.11804382343595
event_145,-225.11804382343593
event_146,-207.918043823436
event_147,-60.31804382343599
event_148,-165.51804382343602
event_149,-83.51804382343602
event_150,-227.11804382343593
event_151,-495.51804382343585
event_152,-186.718043823436
event_153,-180.71804382343595
event_154,-103.11804382343597
event_155,-176.71804382343595
event_156,-267.118043823436
event_157,-217.918043823436
event_158,-100.318043823436
event_159,-39.918043823436
event_160,-67.118043823436
event_161,-54.71804382343601
event_162,-192.71804382343595
event_163,-145.518043823436
event_164,-326.71804382343595
event_165,-128.318043823436
event_166,-307.11804382343604
event_167,-112.718043823436
event_168,-108.31804382343599
event_169,-161.918043823436
event_170,-92.71804382343598
event_171,-69.51804382343602
event_172,-52.718043823435984
event_173,-49.518043823436
event_174,-312.718043823436
event_175,-291.11804382343604
event_176,-160.31804382343597
event_177,-63.51804382343599
event_178,-113.51804382343597
event_179,-60.718043823435984
event_180,-154.718043823436
event_181,-86.718043823436
event_182,-194.71804382343598
event_183,-454.71804382343595
event_184,-107.51804382343602
event_185,-201.91804382343602
event_186,-81.51804382343599
event_187,-100.71804382343599
event_188,-104.31804382343601
event_189,-216.318043823436
event_190,-158.318043823436
event_191,-235.518043823436
event_192,-218.71804382343598
event_193,-103.518043823436
event_194,-258.31804382343597
event_195,-68.71804382343599
event_196,-198.318043823436
event_197,-70.31804382343599
event_198,-212.71804382343598
event_199,-215.518043823436
event_200,-58.718043823436005
