,peak_X0,peak_Y0
event_217,104.0,-70.8
event_218,103.0,-70.8
event_219,104.0,-63.6
event_220,104.0,-70.8
event_221,104.0,-70.8
event_222,104.0,-70.8
event_223,103.0,-56.0
event_224,104.0,-70.8
event_225,103.0,-70.8
event_226,104.0,-70.8
event_227,103.0,-51.2
event_228,104.0,-61.6
event_229,103.0,-44.00000000000001
event_230,103.0,-49.2
event_231,103.0,-51.6
event_232,104.0,-70.8
event_233,103.0,-70.8
event_234,103.0,-66.0
event_235,103.0,-70.8
event_236,104.0,-70.8
event_237,104.0,-70.8
event_238,105.0,-70.8
event_239,104.0,-70.8
event_240,103.0,-70.8
event_241,103.0,-67.60000000000001
event_242,103.0,-70.8
event_243,104.0,-70.8
event_244,104.0,-52.00000000000001
event_245,104.0,-70.8
event_246,104.0,-68.8
event_247,104.0,-70.8
event_248,103.0,-70.8
event_249,104.0,-70.8
event_250,103.0,-58.4
event_251,103.0,-45.6
event_252,103.0,-55.2
event_253,104.0,-70.8
event_254,103.0,-70.8
event_255,103.0,-61.6
event_256,103.0,-49.2
event_257,104.0,-70.8
event_258,103.0,-51.2
event_259,104.0,-70.8
event_260,104.0,-70.8
event_261,104.0,-70.8
event_262,104.0,-70.8
event_263,103.0,-61.6
event_264,104.0,-70.8
event_265,104.0,-70.8
event_266,104.0,-63.2
event_267,103.0,-70.8
event_268,104.0,-70.8
event_269,104.0,-70.8
event_270,104.0,-70.8
event_271,104.0,-70.8
event_272,104.0,-70.8
event_273,104.0,-58.0
event_274,105.0,-70.8
event_275,104.0,-70.8
event_276,104.0,-70.8
event_277,104.0,-70.8
event_278,104.0,-70.8
event_279,104.0,-70.8
event_280,103.0,-44.4
event_281,104.0,-70.8
event_282,104.0,-60.400000000000006
event_283,104.0,-58.4
event_284,104.0,-53.6
event_285,104.0,-70.8
event_286,103.0,-57.60000000000001
event_287,104.0,-70.8
event_288,104.0,-70.8
event_289,103.0,-70.8
event_290,104.0,-58.4
event_291,104.0,-70.8
event_292,104.0,-60.00000000000001
event_293,104.0,-70.8
event_294,102.0,-41.2
event_295,103.0,-49.2
event_296,103.0,-61.2
event_297,104.0,-70.8
event_298,104.0,-70.8
event_299,104.0,-70.8
event_300,103.0,-70.8
event_301,104.0,-70.8
event_302,103.0,-55.6
event_303,104.0,-70.8
event_304,103.0,-60.8
event_305,104.0,-70.8
event_306,103.0,-45.2
event_307,103.0,-70.8
event_308,104.0,-70.8
event_309,104.0,-70.8
event_310,104.0,-70.8
event_311,103.0,-70.8
event_312,103.0,-51.2
event_313,104.0,-70.8
event_314,103.0,-70.8
event_315,104.0,-67.60000000000001
event_316,103.0,-70.8
event_317,103.0,-44.4
event_318,104.0,-70.8
event_319,104.0,-63.2
event_320,103.0,-54.0
event_321,103.0,-70.8
event_322,103.0,-45.2
event_323,103.0,-70.8
event_324,103.0,-60.00000000000001
event_325,104.0,-70.8
event_326,104.0,-64.0
event_327,104.0,-70.8
event_328,104.0,-70.8
event_329,104.0,-70.8
event_330,104.0,-70.8
event_331,103.0,-60.400000000000006
event_332,103.0,-47.6
event_333,104.0,-70.8
event_334,103.0,-44.4
event_335,104.0,-70.8
event_336,104.0,-70.8
event_337,104.0,-70.8
event_338,104.0,-70.8
event_339,104.0,-66.4
event_340,104.0,-70.8
event_341,104.0,-70.8
event_342,104.0,-70.8
event_343,104.0,-70.8
event_344,104.0,-70.8
event_345,105.0,-70.8
event_346,103.0,-42.800000000000004
event_347,103.0,-70.8
event_348,103.0,-70.8
event_349,103.0,-70.8
event_350,104.0,-70.8
event_351,104.0,-70.8
event_352,104.0,-66.0
event_353,104.0,-50.4
event_354,104.0,-70.8
event_355,103.0,-68.0
event_356,104.0,-70.8
event_357,103.0,-70.8
event_358,105.0,-70.8
event_359,104.0,-70.8
event_360,104.0,-70.8
event_361,104.0,-70.8
event_362,104.0,-70.8
event_363,104.0,-70.8
event_364,104.0,-70.8
event_365,103.0,-52.00000000000001
event_366,104.0,-70.8
event_367,104.0,-70.8
event_368,103.0,-48.0
event_369,104.0,-70.8
event_370,104.0,-70.8
event_371,103.0,-70.8
event_372,104.0,-70.8
event_373,103.0,-50.800000000000004
event_374,104.0,-70.8
event_375,104.0,-70.8
event_376,104.0,-70.0
event_377,104.0,-70.8
event_378,103.0,-68.0
event_379,104.0,-70.8
event_380,103.0,-43.6
event_381,103.0,-60.00000000000001
event_382,103.0,-45.6
event_383,104.0,-70.8
event_384,103.0,-70.8
event_385,104.0,-70.8
event_386,104.0,-70.8
event_387,103.0,-54.800000000000004
event_388,104.0,-70.8
event_389,103.0,-62.400000000000006
event_390,104.0,-70.8
event_391,104.0,-70.8
event_392,104.0,-70.8
event_393,103.0,-68.8
event_394,103.0,-62.0
event_395,103.0,-70.8
event_396,103.0,-70.8
event_397,104.0,-70.8
event_398,103.0,-70.8
event_399,105.0,-70.8
event_400,103.0,-48.0
event_401,104.0,-70.8
event_402,104.0,-70.8
event_403,104.0,-70.8
event_404,104.0,-70.8
event_405,103.0,-70.8
event_406,104.0,-70.8
event_407,104.0,-70.8
event_408,104.0,-58.0
event_409,104.0,-70.8
event_410,103.0,-46.800000000000004
event_411,103.0,-55.2
event_412,104.0,-64.4
event_413,103.0,-70.8
event_414,103.0,-64.8
event_415,104.0,-70.8
event_416,103.0,-49.2
event_417,104.0,-62.0
event_418,103.0,-57.60000000000001
event_419,104.0,-49.60000000000001
event_420,104.0,-70.8
event_421,104.0,-70.8
event_422,104.0,-70.8
event_423,104.0,-70.8
event_424,103.0,-70.8
event_425,104.0,-70.8
event_426,104.0,-70.8
event_427,104.0,-70.8
event_428,103.0,-59.6
event_429,104.0,-70.0
event_430,104.0,-54.800000000000004
event_431,104.0,-70.8
event_432,104.0,-70.8
event_433,104.0,-58.800000000000004
event_434,103.0,-70.8
event_435,103.0,-70.8
event_436,103.0,-54.0
event_437,103.0,-70.8
event_438,103.0,-53.6
event_439,104.0,-70.8
event_440,103.0,-69.60000000000001
event_441,103.0,-63.6
event_442,103.0,-58.0
event_443,104.0,-70.8
event_444,104.0,-70.8
event_445,103.0,-56.0
event_446,103.0,-70.8
event_447,104.0,-70.8
event_448,103.0,-70.8
event_449,104.0,-70.8
event_450,104.0,-70.8
event_451,104.0,-51.6
event_452,103.0,-46.400000000000006
event_453,104.0,-70.8
event_454,104.0,-70.8
event_455,104.0,-70.8
event_456,103.0,-70.8
event_457,103.0,-70.8
event_458,103.0,-66.8
event_459,104.0,-70.8
event_460,104.0,-70.8
event_461,103.0,-70.8
event_462,103.0,-46.800000000000004
event_463,104.0,-70.8
event_464,104.0,-70.8
event_465,104.0,-70.8
event_466,103.0,-68.0
event_467,103.0,-70.8
event_468,103.0,-52.400000000000006
event_469,104.0,-65.60000000000001
event_470,104.0,-60.00000000000001
event_471,103.0,-43.2
event_472,103.0,-55.2
event_473,103.0,-54.400000000000006
event_474,104.0,-70.8
event_475,103.0,-70.8
event_476,104.0,-70.8
event_477,104.0,-70.8
event_478,104.0,-70.8
event_479,104.0,-70.8
event_480,103.0,-65.60000000000001
event_481,103.0,-70.8
event_482,104.0,-70.8
event_483,103.0,-46.400000000000006
event_484,104.0,-70.8
event_485,103.0,-43.2
event_486,104.0,-70.8
event_487,102.0,-44.00000000000001
event_488,103.0,-47.199999999999996
event_489,104.0,-70.0
event_490,103.0,-70.8
event_491,104.0,-70.8
event_492,103.0,-70.8
event_493,104.0,-55.2
event_494,104.0,-70.8
event_495,103.0,-44.00000000000001
event_496,103.0,-51.2
event_497,104.0,-70.8
event_498,103.0,-70.8
event_499,103.0,-47.199999999999996
event_500,104.0,-70.8
event_501,104.0,-70.8
event_502,104.0,-70.8
event_503,103.0,-70.8
event_504,104.0,-70.8
event_505,103.0,-70.8
event_506,105.0,-70.8
event_507,104.0,-70.8
event_508,103.0,-44.00000000000001
event_509,104.0,-70.8
event_510,103.0,-62.0
event_511,104.0,-70.8
event_512,103.0,-59.2
event_513,103.0,-51.6
event_514,104.0,-70.8
event_515,104.0,-70.8
event_516,104.0,-61.2
event_517,104.0,-70.8
event_518,103.0,-51.2
event_519,103.0,-70.8
event_520,103.0,-45.2
event_521,103.0,-62.0
event_522,104.0,-70.8
event_523,103.0,-46.800000000000004
event_524,104.0,-65.60000000000001
event_525,104.0,-70.8
event_526,103.0,-58.4
event_527,105.0,-70.8
event_528,103.0,-70.8
event_529,105.0,-70.8
event_530,103.0,-70.8
event_531,104.0,-69.2
event_532,104.0,-70.8
event_533,104.0,-70.8
event_534,104.0,-70.8
event_535,104.0,-70.8
event_536,103.0,-51.6
event_537,104.0,-69.2
event_538,103.0,-70.8
event_539,104.0,-70.8
event_540,103.0,-42.800000000000004
event_541,103.0,-70.8
event_542,104.0,-70.8
event_543,104.0,-70.8
event_544,103.0,-51.2
event_545,104.0,-70.8
event_546,104.0,-70.8
event_547,104.0,-70.8
event_548,104.0,-59.6
event_549,104.0,-70.8
event_550,103.0,-46.800000000000004
event_551,104.0,-70.8
event_552,103.0,-70.8
event_553,104.0,-57.60000000000001
event_554,104.0,-59.6
event_555,104.0,-70.8
event_556,103.0,-58.4
event_557,104.0,-52.8
event_558,103.0,-70.8
event_559,104.0,-70.8
event_560,103.0,-70.8
event_561,104.0,-62.0
event_562,104.0,-70.8
event_563,105.0,-70.8
event_564,103.0,-56.800000000000004
event_565,104.0,-70.8
event_566,103.0,-70.8
event_567,104.0,-70.8
event_568,104.0,-70.8
event_569,104.0,-70.8
event_570,103.0,-48.0
event_571,102.0,-42.800000000000004
event_572,103.0,-70.8
event_573,104.0,-70.8
event_574,104.0,-70.8
event_575,104.0,-70.8
event_576,104.0,-70.8
event_577,103.0,-45.2
event_578,104.0,-46.400000000000006
event_579,103.0,-62.0
event_580,104.0,-70.8
event_581,104.0,-70.8
event_582,103.0,-70.8
event_583,103.0,-46.400000000000006
event_584,103.0,-70.8
event_585,104.0,-70.8
event_586,104.0,-70.8
event_587,104.0,-70.8
event_588,104.0,-70.8
event_589,104.0,-52.400000000000006
event_590,103.0,-70.8
event_591,103.0,-68.0
event_592,103.0,-67.2
event_593,103.0,-70.8
event_594,104.0,-70.8
event_595,103.0,-66.0
event_596,104.0,-70.8
event_597,103.0,-40.800000000000004
event_598,104.0,-70.8
event_599,104.0,-70.8
event_600,104.0,-67.60000000000001
event_601,103.0,-42.800000000000004
event_602,103.0,-51.6
event_603,104.0,-70.8
event_604,104.0,-64.0
event_605,103.0,-53.6
event_606,104.0,-65.60000000000001
event_607,104.0,-70.8
event_608,104.0,-70.8
event_609,103.0,-55.2
event_610,103.0,-67.60000000000001
event_611,104.0,-70.8
event_612,104.0,-70.8
event_613,104.0,-70.8
event_614,104.0,-69.60000000000001
event_615,104.0,-56.0
event_616,103.0,-70.8
event_617,104.0,-70.8
event_618,104.0,-70.8
event_619,103.0,-55.6
event_620,103.0,-70.8
event_621,103.0,-70.8
event_622,103.0,-70.8
event_623,103.0,-55.6
event_624,104.0,-70.8
event_625,104.0,-70.8
event_626,103.0,-43.2
event_627,104.0,-70.8
event_628,103.0,-46.800000000000004
event_629,103.0,-47.6
event_630,104.0,-70.8
event_631,104.0,-70.8
event_632,104.0,-70.8
event_633,104.0,-70.8
event_634,103.0,-68.0
event_635,104.0,-70.8
event_636,105.0,-70.8
event_637,104.0,-70.8
event_638,103.0,-70.8
event_639,103.0,-48.800000000000004
event_640,104.0,-45.6
event_641,104.0,-70.8
event_642,104.0,-58.800000000000004
event_643,103.0,-70.8
event_644,104.0,-70.8
event_645,104.0,-61.2
event_646,104.0,-70.8
event_647,103.0,-52.00000000000001
event_648,103.0,-47.6
event_649,103.0,-70.0
event_650,103.0,-56.400000000000006
event_651,104.0,-67.60000000000001
event_652,104.0,-70.8
event_653,104.0,-70.8
event_654,104.0,-70.8
event_655,104.0,-70.8
event_656,103.0,-62.0
event_657,103.0,-70.8
event_658,103.0,-70.8
event_659,104.0,-70.8
event_660,104.0,-70.8
event_661,103.0,-66.0
event_662,103.0,-54.800000000000004
event_663,103.0,-70.8
event_664,104.0,-58.0
event_665,104.0,-70.8
event_666,103.0,-70.8
event_667,105.0,-70.8
event_668,103.0,-70.8
event_669,103.0,-57.60000000000001
event_670,103.0,-70.8
event_671,103.0,-70.8
event_672,103.0,-70.8
event_673,103.0,-49.2
event_674,104.0,-70.8
event_675,103.0,-51.6
event_676,103.0,-70.8
event_677,103.0,-70.8
event_678,104.0,-46.800000000000004
event_679,103.0,-47.6
event_680,104.0,-70.8
event_681,103.0,-70.8
event_682,104.0,-70.8
event_683,104.0,-70.8
event_684,104.0,-70.8
event_685,103.0,-66.4
event_686,104.0,-64.0
event_687,104.0,-70.8
event_688,103.0,-70.8
event_689,104.0,-70.8
event_690,104.0,-70.8
event_691,103.0,-70.8
event_692,103.0,-70.8
event_693,103.0,-70.8
event_694,104.0,-70.8
event_695,103.0,-50.4
event_696,104.0,-70.8
event_697,104.0,-70.8
event_698,103.0,-42.800000000000004
event_699,104.0,-60.8
event_700,103.0,-50.0
event_701,104.0,-70.8
event_702,104.0,-59.2
event_703,103.0,-70.8
event_704,103.0,-51.6
event_705,103.0,-54.0
event_706,103.0,-70.8
event_707,104.0,-70.4
event_708,103.0,-70.8
event_709,104.0,-70.8
event_710,103.0,-42.0
event_711,104.0,-70.8
event_712,104.0,-70.4
event_713,104.0,-70.4
event_714,103.0,-70.8
event_715,104.0,-70.8
event_716,104.0,-70.8
event_717,103.0,-70.8
event_718,105.0,-70.8
event_719,104.0,-65.60000000000001
event_720,103.0,-52.8
event_721,103.0,-46.0
event_722,104.0,-70.8
event_723,104.0,-68.4
event_724,104.0,-70.8
event_725,104.0,-63.6
event_726,103.0,-70.8
event_727,104.0,-70.8
event_728,103.0,-70.8
event_729,103.0,-70.8
event_730,104.0,-55.2
event_731,103.0,-70.8
event_732,104.0,-70.8
event_733,104.0,-70.8
event_734,103.0,-62.400000000000006
event_735,103.0,-70.0
event_736,103.0,-47.6
event_737,104.0,-54.0
event_738,104.0,-70.8
event_739,104.0,-70.8
event_740,104.0,-51.2
event_741,104.0,-70.8
event_742,104.0,-70.8
event_743,104.0,-62.80000000000001
event_744,103.0,-68.4
event_745,104.0,-66.4
event_746,104.0,-70.8
event_747,104.0,-61.6
event_748,104.0,-70.8
event_749,104.0,-70.8
event_750,104.0,-70.8
event_751,104.0,-70.8
event_752,103.0,-70.8
event_753,103.0,-64.0
event_754,103.0,-70.8
event_755,104.0,-70.8
event_756,104.0,-70.8
event_757,104.0,-70.8
event_758,103.0,-70.8
event_759,104.0,-70.8
event_760,104.0,-70.8
event_761,103.0,-45.6
event_762,103.0,-70.8
event_763,104.0,-70.8
event_764,104.0,-70.8
event_765,103.0,-65.2
event_766,103.0,-68.8
event_767,104.0,-70.8
event_768,104.0,-70.8
event_769,103.0,-56.0
event_770,104.0,-70.8
event_771,103.0,-43.6
event_772,103.0,-70.8
event_773,104.0,-69.60000000000001
event_774,103.0,-70.8
event_775,104.0,-70.8
event_776,104.0,-70.8
event_777,103.0,-70.8
event_778,104.0,-70.8
event_779,103.0,-70.8
event_780,104.0,-70.8
event_781,104.0,-70.8
event_782,104.0,-69.60000000000001
event_783,103.0,-70.8
event_784,104.0,-70.8
event_785,105.0,-70.8
event_786,104.0,-70.8
event_787,103.0,-51.6
event_788,104.0,-70.8
event_789,104.0,-70.8
event_790,104.0,-70.8
event_791,104.0,-70.8
event_792,103.0,-70.8
event_793,104.0,-70.8
event_794,104.0,-70.8
event_795,104.0,-70.8
event_796,103.0,-70.8
event_797,103.0,-70.8
event_798,104.0,-70.8
event_799,104.0,-70.8
event_800,104.0,-59.6
event_801,103.0,-45.6
event_802,104.0,-70.8
event_803,104.0,-70.8
event_804,104.0,-70.8
event_805,104.0,-59.2
event_806,104.0,-70.8
event_807,104.0,-70.8
event_808,105.0,-70.8
event_809,104.0,-70.8
event_810,104.0,-70.8
event_811,104.0,-70.8
event_812,103.0,-48.400000000000006
event_813,104.0,-70.8
event_814,103.0,-57.60000000000001
event_815,103.0,-70.8
event_816,103.0,-65.60000000000001
event_817,104.0,-63.6
event_818,103.0,-70.8
event_819,104.0,-43.6
event_820,103.0,-70.8
event_821,103.0,-65.60000000000001
event_822,104.0,-70.8
event_823,104.0,-70.8
event_824,103.0,-70.8
event_825,104.0,-70.8
event_826,104.0,-70.8
event_827,104.0,-58.0
event_828,104.0,-70.8
event_829,104.0,-70.8
event_830,104.0,-65.60000000000001
event_831,103.0,-70.8
event_832,103.0,-44.00000000000001
event_833,105.0,-70.8
event_834,104.0,-68.0
event_835,104.0,-62.0
event_836,104.0,-70.8
event_837,104.0,-70.8
event_838,104.0,-70.8
event_839,104.0,-70.8
event_840,104.0,-70.8
event_841,104.0,-62.80000000000001
event_842,103.0,-70.8
event_843,103.0,-58.4
event_844,104.0,-70.8
event_845,103.0,-70.8
event_846,104.0,-70.8
event_847,103.0,-70.8
event_848,103.0,-70.8
event_849,103.0,-70.8
event_850,103.0,-70.8
event_851,105.0,-70.8
event_852,104.0,-70.8
event_853,104.0,-70.8
event_854,104.0,-70.8
event_855,104.0,-70.8
event_856,103.0,-50.0
event_857,104.0,-70.8
event_858,104.0,-70.8
event_859,103.0,-70.8
event_860,104.0,-61.2
event_861,104.0,-60.400000000000006
event_862,104.0,-70.8
event_863,104.0,-52.400000000000006
event_864,104.0,-70.8
event_865,104.0,-70.8
event_866,104.0,-66.0
event_867,104.0,-70.8
event_868,103.0,-48.400000000000006
event_869,102.0,-42.0
event_870,104.0,-70.8
event_871,104.0,-70.8
event_872,104.0,-70.8
event_873,104.0,-70.8
event_874,103.0,-49.2
event_875,103.0,-66.4
event_876,104.0,-70.8
event_877,104.0,-70.8
event_878,103.0,-70.8
event_879,104.0,-70.8
event_880,104.0,-70.8
event_881,104.0,-70.8
event_882,105.0,-70.8
event_883,104.0,-70.8
event_884,104.0,-70.8
event_885,104.0,-70.8
event_886,103.0,-52.8
event_887,104.0,-70.8
event_888,104.0,-70.8
event_889,104.0,-67.2
event_890,104.0,-70.8
event_891,104.0,-61.6
event_892,103.0,-45.2
event_893,104.0,-70.8
event_894,103.0,-70.8
event_895,104.0,-70.8
event_896,104.0,-70.8
event_897,103.0,-43.6
event_898,104.0,-70.8
event_899,104.0,-70.8
event_900,104.0,-70.8
event_901,104.0,-70.8
event_902,103.0,-48.0
event_903,104.0,-65.2
event_904,103.0,-70.8
event_905,104.0,-70.8
event_906,104.0,-70.8
event_907,104.0,-70.8
event_908,103.0,-70.8
event_909,104.0,-70.8
event_910,104.0,-70.8
event_911,104.0,-70.8
event_912,104.0,-70.8
event_913,103.0,-60.00000000000001
event_914,103.0,-58.800000000000004
event_915,104.0,-70.8
event_916,103.0,-70.8
event_917,104.0,-54.400000000000006
event_918,104.0,-70.8
event_919,104.0,-48.0
event_920,103.0,-62.0
event_921,103.0,-70.8
event_922,104.0,-70.8
event_923,104.0,-68.8
event_924,104.0,-68.8
event_925,104.0,-70.8
event_926,104.0,-70.8
event_927,103.0,-64.0
event_928,104.0,-70.8
event_929,103.0,-40.400000000000006
event_930,103.0,-64.0
event_931,103.0,-50.800000000000004
event_932,105.0,-70.8
event_933,103.0,-41.60000000000001
event_934,104.0,-57.60000000000001
event_935,104.0,-70.8
event_936,104.0,-48.0
event_937,104.0,-70.8
event_938,103.0,-70.8
event_939,103.0,-45.6
event_940,104.0,-70.8
event_941,103.0,-70.8
event_942,103.0,-70.8
event_943,104.0,-70.8
event_944,104.0,-64.8
event_945,104.0,-70.8
event_946,104.0,-70.8
event_947,104.0,-70.8
event_948,104.0,-70.8
event_949,104.0,-70.8
event_950,104.0,-70.8
event_951,104.0,-70.8
event_952,103.0,-67.60000000000001
event_953,103.0,-44.4
event_954,103.0,-70.8
event_955,104.0,-70.8
event_956,104.0,-54.800000000000004
event_957,105.0,-70.8
event_958,104.0,-70.8
event_959,103.0,-65.60000000000001
event_960,104.0,-70.8
event_961,104.0,-70.8
event_962,104.0,-70.8
event_963,104.0,-70.8
event_964,104.0,-70.8
event_965,104.0,-70.8
event_966,104.0,-70.8
event_967,103.0,-70.8
event_968,104.0,-61.2
event_969,104.0,-70.8
event_970,103.0,-48.0
event_971,104.0,-70.8
event_972,103.0,-63.6
event_973,104.0,-70.8
event_974,103.0,-70.8
event_975,105.0,-70.8
event_976,104.0,-70.8
event_977,104.0,-70.8
event_978,105.0,-70.8
event_979,104.0,-70.8
event_980,103.0,-70.8
event_981,103.0,-45.2
event_982,104.0,-70.8
event_983,105.0,-70.8
event_984,104.0,-70.8
event_985,103.0,-70.8
event_986,104.0,-70.8
event_987,104.0,-70.8
event_988,103.0,-61.6
event_989,104.0,-70.8
event_990,104.0,-70.8
event_991,103.0,-70.8
event_992,103.0,-48.400000000000006
event_993,104.0,-70.8
event_994,104.0,-70.8
event_995,103.0,-60.400000000000006
event_996,103.0,-62.400000000000006
event_997,104.0,-70.8
event_998,104.0,-51.2
event_999,104.0,-70.8
event_1000,104.0,-57.60000000000001
event_1001,103.0,-70.8
event_1002,104.0,-70.8
event_1003,104.0,-63.2
event_1004,103.0,-50.0
event_1005,104.0,-70.8
event_1006,103.0,-45.2
event_1007,103.0,-56.400000000000006
event_1008,103.0,-70.8
event_1009,103.0,-44.00000000000001
event_1010,103.0,-48.800000000000004
event_1011,104.0,-70.8
event_1012,103.0,-64.4
event_1013,103.0,-47.199999999999996
event_1014,104.0,-70.8
event_1015,104.0,-70.8
event_1016,104.0,-70.8
event_1017,104.0,-61.2
event_1018,104.0,-70.8
event_1019,104.0,-70.8
event_1020,104.0,-70.8
event_1021,104.0,-70.8
event_1022,103.0,-70.8
event_1023,104.0,-56.800000000000004
event_1024,104.0,-70.8
event_1025,104.0,-70.8
event_1026,103.0,-70.8
event_1027,103.0,-63.2
event_1028,104.0,-70.8
event_1029,104.0,-70.8
event_1030,103.0,-70.8
event_1031,104.0,-68.4
event_1032,104.0,-70.8
event_1033,103.0,-70.8
event_1034,104.0,-70.8
event_1035,104.0,-56.800000000000004
