,0
event_0,-338.3163734259658
event_1,-201.91637342596584
event_2,-147.11637342596583
event_3,-305.5163734259658
event_4,-167.91637342596582
event_5,-215.11637342596583
event_6,-212.31637342596582
event_7,-382.31637342596576
event_8,-199.51637342596584
event_9,-238.31637342596582
event_10,-250.71637342596583
event_11,-187.11637342596583
event_12,-233.91637342596587
event_13,-128.31637342596582
event_14,-557.9163734259657
event_15,-277.51637342596587
event_16,-299.11637342596583
event_17,-126.71637342596583
event_18,-156.7163734259658
event_19,-285.51637342596587
event_20,-357.1163734259659
event_21,-223.91637342596584
event_22,-253.11637342596586
event_23,-361.91637342596584
event_24,-134.71637342596583
event_25,-298.3163734259658
event_26,-245.51637342596587
event_27,-181.5163734259658
event_28,-386.71637342596574
event_29,-295.1163734259658
event_30,-335.1163734259658
event_31,-244.31637342596582
event_32,-184.71637342596583
event_33,-240.31637342596582
event_34,-111.11637342596583
event_35,-357.11637342596583
event_36,-351.1163734259658
event_37,-526.7163734259657
event_38,-469.91637342596584
event_39,-395.1163734259659
event_40,-192.71637342596586
event_41,-467.1163734259657
event_42,-322.7163734259658
event_43,-177.91637342596584
event_44,-436.71637342596574
event_45,-520.7163734259658
event_46,-205.91637342596584
event_47,-501.11637342596583
event_48,-228.71637342596586
event_49,-241.9163734259658
event_50,-445.5163734259658
event_51,-111.11637342596583
event_52,-294.3163734259658
event_53,-609.1163734259657
event_54,-328.7163734259658
event_55,-298.71637342596586
event_56,-111.91637342596584
event_57,-187.91637342596582
event_58,-196.31637342596585
event_59,-614.7163734259658
event_60,-364.7163734259658
event_61,-169.11637342596583
event_62,-220.31637342596585
event_63,-255.51637342596587
event_64,-390.31637342596576
event_65,-268.3163734259658
event_66,-231.51637342596584
event_67,-391.5163734259658
event_68,-368.7163734259658
event_69,-202.31637342596582
event_70,-257.5163734259658
event_71,-271.1163734259658
event_72,-227.51637342596584
event_73,-300.31637342596576
event_74,-321.9163734259658
event_75,-207.11637342596583
event_76,-229.11637342596586
event_77,-287.5163734259658
event_78,-362.31637342596576
event_79,-287.51637342596587
event_80,-205.5163734259658
event_81,-128.7163734259658
event_82,-125.11637342596585
event_83,-464.71637342596586
event_84,-546.7163734259659
event_85,-384.71637342596574
event_86,-179.11637342596583
event_87,-246.3163734259658
event_88,-217.51637342596587
event_89,-513.5163734259658
event_90,-457.91637342596573
event_91,-313.1163734259658
event_92,-130.31637342596582
event_93,-449.9163734259658
event_94,-193.11637342596586
event_95,-256.3163734259659
event_96,-232.71637342596583
event_97,-192.71637342596583
event_98,-374.31637342596576
event_99,-197.5163734259658
event_100,-661.1163734259657
event_101,-728.3163734259659
event_102,-377.5163734259658
event_103,-298.71637342596574
event_104,-383.91637342596573
event_105,-319.1163734259658
event_106,-181.51637342596584
event_107,-229.5163734259658
event_108,-327.1163734259659
event_109,-172.31637342596585
event_110,-185.11637342596586
event_111,-345.9163734259658
event_112,-170.7163734259658
event_113,-388.3163734259659
event_114,-339.91637342596584
event_115,-107.91637342596583
event_116,-133.51637342596584
event_117,-175.11637342596586
event_118,-335.1163734259658
event_119,-137.51637342596587
event_120,-121.91637342596583
event_121,-380.71637342596574
event_122,-369.9163734259659
event_123,-293.91637342596573
event_124,-243.9163734259658
event_125,-321.5163734259658
event_126,-137.1163734259658
event_127,-255.11637342596578
event_128,-266.3163734259658
event_129,-252.31637342596585
event_130,-437.11637342596583
event_131,-269.11637342596583
event_132,-611.9163734259658
event_133,-580.7163734259658
event_134,-102.31637342596585
event_135,-240.71637342596583
event_136,-127.11637342596583
event_137,-320.7163734259658
event_138,-223.1163734259658
event_139,-270.71637342596586
event_140,-277.11637342596583
event_141,-280.71637342596586
event_142,-261.5163734259658
event_143,-308.71637342596586
event_144,-567.5163734259659
event_145,-195.91637342596587
event_146,-259.11637342596583
event_147,-184.71637342596586
event_148,-291.5163734259658
event_149,-138.71637342596586
event_150,-507.5163734259658
event_151,-265.11637342596583
event_152,-329.91637342596584
event_153,-477.1163734259658
event_154,-365.1163734259658
event_155,-131.51637342596584
event_156,-483.1163734259658
event_157,-357.9163734259658
event_158,-298.3163734259659
event_159,-209.11637342596583
event_160,-407.1163734259657
event_161,-229.11637342596586
event_162,-337.9163734259659
event_163,-236.71637342596586
event_164,-237.51637342596587
event_165,-228.71637342596583
event_166,-367.5163734259658
event_167,-199.11637342596586
event_168,-167.91637342596584
event_169,-363.9163734259658
event_170,-191.11637342596583
event_171,-91.91637342596583
event_172,-219.11637342596583
event_173,-139.11637342596583
event_174,-219.91637342596582
event_175,-220.31637342596585
event_176,-132.31637342596585
event_177,-119.91637342596584
event_178,-291.9163734259658
event_179,-236.71637342596586
event_180,-122.71637342596583
event_181,-325.11637342596583
event_182,-389.5163734259658
event_183,-331.9163734259658
event_184,-163.11637342596586
event_185,-241.51637342596587
event_186,-287.5163734259658
event_187,-183.91637342596587
event_188,-131.51637342596584
event_189,-331.91637342596584
event_190,-282.3163734259658
event_191,-350.71637342596586
event_192,-306.71637342596586
event_193,-339.51637342596587
event_194,-207.91637342596587
event_195,-254.71637342596588
