,0
event_0,-412.60086586494003
event_1,-397.00086586494
event_2,-540.6008658649401
event_3,-320.60086586494
event_4,-218.20086586494003
event_5,-153.80086586494005
event_6,-180.60086586494003
event_7,-137.40086586494007
event_8,-126.20086586494007
event_9,-197.00086586494007
event_10,-156.20086586494003
event_11,-143.80086586494005
event_12,-103.80086586494005
event_13,-195.40086586494004
event_14,-367.80086586493996
event_15,-437.00086586493995
event_16,-333.4008658649401
event_17,-472.20086586493994
event_18,-199.40086586494
event_19,-150.20086586494006
event_20,-179.40086586494007
event_21,-199.00086586494007
event_22,-261.40086586494
event_23,-233.00086586494
event_24,-356.20086586493994
event_25,-259.80086586494
event_26,-460.20086586493994
event_27,-875.00086586494
event_28,-276.2008658649401
event_29,-185.80086586494005
event_30,-483.80086586493996
event_31,-224.20086586494003
event_32,-353.40086586494
event_33,-224.6008658649401
event_34,-197.00086586494004
event_35,-360.20086586494
event_36,-190.60086586494006
event_37,-235.00086586494
event_38,-187.40086586494004
event_39,-304.60086586494015
event_40,-164.60086586494006
event_41,-136.20086586494
event_42,-117.80086586494008
event_43,-927.4008658649399
event_44,-284.20086586494006
event_45,-234.20086586494003
event_46,-275.80086586494
event_47,-340.20086586494
event_48,-316.60086586494003
event_49,-178.20086586494008
event_50,-286.20086586494006
event_51,-168.20086586494008
event_52,-242.20086586494006
event_53,-251.40086586494007
event_54,-283.8008658649401
event_55,-859.0008658649401
event_56,-216.20086586494006
event_57,-341.40086586494004
event_58,-163.40086586494004
event_59,-397.8008658649401
event_60,-345.80086586494
event_61,-185.40086586494004
event_62,-124.20086586494007
event_63,-389.80086586494
event_64,-218.20086586494006
event_65,-299.80086586494
event_66,-145.40086586494004
event_67,-296.60086586494
event_68,-156.20086586494006
event_69,-360.20086586494
event_70,-178.20086586494006
event_71,-233.40086586494004
event_72,-186.20086586494006
event_73,-195.80086586494005
event_74,-216.60086586494003
event_75,-173.40086586494002
event_76,-723.00086586494
event_77,-146.6008658649401
event_78,-360.6008658649401
event_79,-198.60086586494006
event_80,-204.60086586494006
event_81,-225.80086586494002
event_82,-202.20086586494006
event_83,-427.40086586494
event_84,-169.00086586494007
event_85,-304.20086586494006
event_86,-522.20086586494
event_87,-320.60086586494003
event_88,-288.20086586494
event_89,-121.00086586494007
event_90,-319.00086586494
event_91,-321.40086586494004
event_92,-245.40086586494004
event_93,-128.20086586494006
event_94,-895.8008658649399
event_95,-151.00086586494004
event_96,-189.00086586494
event_97,-464.2008658649401
event_98,-518.20086586494
event_99,-238.60086586494003
event_100,-193.40086586494004
event_101,-384.60086586494015
event_102,-739.80086586494
event_103,-151.00086586494007
event_104,-241.80086586494005
event_105,-292.60086586494003
event_106,-207.80086586494005
event_107,-210.20086586494003
event_108,-339.00086586494
event_109,-163.40086586494004
event_110,-507.40086586494004
event_111,-135.80086586494008
event_112,-304.20086586494006
event_113,-259.40086586494
event_114,-238.6008658649401
event_115,-159.4008658649401
event_116,-775.4008658649399
event_117,-229.40086586494004
event_118,-267.00086586494007
event_119,-238.20086586494003
event_120,-454.60086586494003
event_121,-325.8008658649401
event_122,-187.40086586494002
event_123,-682.20086586494
event_124,-167.00086586494007
event_125,-241.00086586494007
event_126,-377.40086586494
event_127,-398.20086586494006
event_128,-281.40086586494004
event_129,-271.40086586494004
event_130,-283.00086586494007
event_131,-147.00086586494004
event_132,-129.40086586494007
event_133,-383.8008658649401
event_134,-300.60086586494003
event_135,-189.80086586494008
