,peak_X0,peak_Y0
event_0,105.0,80.4
event_1,104.0,75.59999999999998
event_2,105.0,102.0
event_3,104.0,62.4
event_4,104.0,41.99999999999999
event_5,103.0,28.8
event_6,104.0,34.8
event_7,103.0,25.2
event_8,102.0,25.2
event_9,104.0,36.0
event_10,103.0,27.599999999999994
event_11,103.0,27.599999999999994
event_12,104.0,22.8
event_13,105.0,36.0
event_14,105.0,70.79999999999998
event_15,105.0,83.99999999999999
event_16,105.0,60.0
event_17,105.0,92.4
event_18,104.0,38.4
event_19,104.0,27.599999999999994
event_20,104.0,31.2
event_21,104.0,37.2
event_22,105.0,47.99999999999999
event_23,104.0,43.2
event_24,104.0,70.79999999999998
event_25,105.0,49.2
event_26,105.0,88.79999999999998
event_27,106.0,158.39999999999998
event_28,104.0,52.79999999999999
event_29,104.0,34.8
event_30,105.0,91.2
event_31,104.0,43.2
event_32,105.0,65.99999999999999
event_33,104.0,45.6
event_34,104.0,37.2
event_35,104.0,69.6
event_36,104.0,34.8
event_37,104.0,43.2
event_38,104.0,37.2
event_39,105.0,58.8
event_40,104.0,32.4
event_41,103.0,27.599999999999994
event_42,103.0,22.8
event_43,106.0,177.59999999999997
event_44,104.0,52.79999999999999
event_45,105.0,44.39999999999999
event_46,105.0,55.19999999999999
event_47,104.0,63.59999999999999
event_48,105.0,64.8
event_49,104.0,33.6
event_50,104.0,56.39999999999999
event_51,104.0,30.0
event_52,104.0,43.2
event_53,104.0,46.8
event_54,104.0,51.6
event_55,105.0,159.6
event_56,105.0,43.2
event_57,105.0,61.2
event_58,104.0,33.6
event_59,104.0,76.8
event_60,105.0,69.6
event_61,104.0,34.8
event_62,103.0,25.2
event_63,105.0,70.79999999999998
event_64,104.0,37.2
event_65,105.0,55.19999999999999
event_66,103.0,28.8
event_67,105.0,52.79999999999999
event_68,104.0,31.2
event_69,104.0,67.2
event_70,103.0,31.2
event_71,104.0,46.8
event_72,104.0,34.8
event_73,104.0,37.2
event_74,104.0,41.99999999999999
event_75,104.0,30.0
event_76,105.0,131.99999999999997
event_77,104.0,26.399999999999995
event_78,105.0,65.99999999999999
event_79,104.0,38.4
event_80,104.0,38.4
event_81,104.0,40.8
event_82,104.0,37.2
event_83,105.0,82.8
event_84,103.0,27.599999999999994
event_85,104.0,60.0
event_86,105.0,93.6
event_87,104.0,61.2
event_88,104.0,57.6
event_89,104.0,24.0
event_90,105.0,60.0
event_91,105.0,61.2
event_92,104.0,47.99999999999999
event_93,103.0,22.8
event_94,105.0,174.0
event_95,103.0,26.399999999999995
event_96,103.0,32.4
event_97,105.0,88.79999999999998
event_98,105.0,100.79999999999998
event_99,104.0,45.6
event_100,103.0,37.2
event_101,104.0,72.0
event_102,105.0,139.2
event_103,104.0,26.399999999999995
event_104,104.0,44.39999999999999
event_105,105.0,57.6
event_106,104.0,36.0
event_107,103.0,37.2
event_108,104.0,69.6
event_109,104.0,31.2
event_110,105.0,94.8
event_111,104.0,28.8
event_112,104.0,56.39999999999999
event_113,105.0,47.99999999999999
event_114,105.0,41.99999999999999
event_115,104.0,31.2
event_116,105.0,148.79999999999998
event_117,104.0,41.99999999999999
event_118,105.0,49.2
event_119,104.0,45.6
event_120,104.0,90.0
event_121,104.0,62.4
event_122,103.0,34.8
event_123,105.0,128.39999999999998
event_124,103.0,26.399999999999995
event_125,104.0,46.8
event_126,105.0,69.6
event_127,105.0,76.8
event_128,104.0,50.39999999999999
event_129,104.0,50.39999999999999
event_130,104.0,55.19999999999999
event_131,104.0,30.0
event_132,103.0,22.8
event_133,105.0,75.59999999999998
event_134,104.0,56.39999999999999
event_135,103.0,31.2
event_136,105.0,57.6
event_137,104.0,61.2
event_138,104.0,51.6
event_139,104.0,37.2
event_140,104.0,37.2
event_141,105.0,141.59999999999997
event_142,104.0,40.8
event_143,105.0,97.2
event_144,104.0,26.399999999999995
event_145,104.0,45.6
event_146,104.0,36.0
event_147,105.0,62.4
event_148,104.0,50.39999999999999
event_149,103.0,21.6
event_150,104.0,82.8
event_151,105.0,63.59999999999999
event_152,105.0,53.99999999999999
event_153,104.0,53.99999999999999
event_154,105.0,76.8
event_155,104.0,38.4
event_156,104.0,37.2
event_157,103.0,34.8
event_158,105.0,55.19999999999999
event_159,103.0,31.2
event_160,104.0,38.4
event_161,105.0,57.6
event_162,104.0,44.39999999999999
event_163,105.0,69.6
event_164,104.0,26.399999999999995
event_165,104.0,41.99999999999999
event_166,105.0,63.59999999999999
event_167,104.0,34.8
event_168,104.0,38.4
event_169,104.0,39.6
event_170,104.0,88.79999999999998
event_171,104.0,36.0
event_172,104.0,37.2
event_173,105.0,76.8
event_174,104.0,62.4
event_175,104.0,56.39999999999999
event_176,104.0,58.8
event_177,105.0,52.79999999999999
event_178,104.0,37.2
event_179,104.0,38.4
event_180,103.0,33.6
event_181,104.0,49.2
event_182,105.0,68.39999999999999
event_183,104.0,45.6
event_184,102.0,26.399999999999995
event_185,103.0,27.599999999999994
event_186,104.0,47.99999999999999
event_187,104.0,43.2
event_188,104.0,80.4
