,peak_X0,peak_Y0
event_0,104.0,57.6
event_1,105.0,91.2
event_2,103.0,34.8
event_3,104.0,53.99999999999999
event_4,103.0,34.8
event_5,104.0,111.6
event_6,104.0,78.0
event_7,104.0,82.8
event_8,103.0,30.0
event_9,104.0,86.39999999999999
event_10,104.0,63.59999999999999
event_11,103.0,55.19999999999999
event_12,104.0,55.19999999999999
event_13,104.0,82.8
event_14,104.0,50.39999999999999
event_15,103.0,33.6
event_16,104.0,78.0
event_17,104.0,70.79999999999998
event_18,104.0,147.6
event_19,103.0,30.0
event_20,104.0,109.2
event_21,103.0,27.599999999999994
event_22,103.0,25.2
event_23,103.0,21.6
event_24,104.0,104.4
event_25,104.0,32.4
event_26,104.0,39.6
event_27,104.0,46.8
event_28,103.0,46.8
event_29,104.0,38.4
event_30,102.0,20.4
event_31,104.0,111.6
event_32,105.0,94.8
event_33,104.0,67.2
event_34,104.0,83.99999999999999
event_35,104.0,56.39999999999999
event_36,103.0,26.399999999999995
event_37,104.0,124.8
event_38,104.0,98.4
event_39,104.0,40.8
event_40,104.0,72.0
event_41,104.0,117.6
event_42,104.0,105.59999999999998
event_43,103.0,37.2
event_44,103.0,32.4
event_45,103.0,53.99999999999999
event_46,104.0,62.4
event_47,104.0,41.99999999999999
event_48,103.0,39.6
event_49,104.0,43.2
event_50,104.0,61.2
event_51,104.0,64.8
event_52,103.0,30.0
event_53,104.0,82.8
event_54,104.0,129.6
event_55,104.0,85.2
event_56,104.0,70.79999999999998
event_57,103.0,34.8
event_58,104.0,57.6
event_59,104.0,57.6
event_60,104.0,83.99999999999999
event_61,104.0,70.79999999999998
event_62,103.0,33.6
event_63,104.0,51.6
event_64,105.0,144.0
event_65,104.0,120.0
event_66,103.0,26.399999999999995
event_67,104.0,61.2
event_68,104.0,57.6
event_69,104.0,74.39999999999999
event_70,104.0,102.0
event_71,104.0,121.2
event_72,103.0,34.8
event_73,103.0,41.99999999999999
event_74,104.0,88.79999999999998
event_75,104.0,92.4
event_76,102.0,26.399999999999995
event_77,105.0,118.79999999999998
event_78,104.0,128.39999999999998
event_79,103.0,22.8
event_80,104.0,72.0
event_81,103.0,73.19999999999999
event_82,104.0,33.6
event_83,104.0,73.19999999999999
event_84,104.0,61.2
event_85,105.0,150.0
event_86,104.0,150.0
event_87,103.0,32.4
event_88,104.0,76.8
event_89,104.0,79.19999999999999
event_90,104.0,65.99999999999999
event_91,104.0,68.39999999999999
event_92,104.0,104.4
event_93,103.0,39.6
event_94,103.0,31.2
event_95,103.0,26.399999999999995
event_96,103.0,49.2
event_97,104.0,46.8
event_98,103.0,60.0
event_99,104.0,70.79999999999998
event_100,103.0,30.0
event_101,105.0,85.2
event_102,103.0,60.0
event_103,104.0,50.39999999999999
event_104,104.0,112.79999999999998
event_105,104.0,80.4
event_106,103.0,30.0
event_107,104.0,40.8
event_108,104.0,37.2
event_109,103.0,40.8
event_110,104.0,133.2
event_111,103.0,33.6
event_112,104.0,141.59999999999997
event_113,104.0,36.0
event_114,104.0,110.39999999999998
event_115,104.0,33.6
event_116,104.0,90.0
event_117,104.0,70.79999999999998
event_118,104.0,93.6
event_119,104.0,85.2
event_120,104.0,112.79999999999998
event_121,104.0,41.99999999999999
event_122,104.0,91.2
event_123,104.0,41.99999999999999
event_124,104.0,83.99999999999999
event_125,104.0,90.0
event_126,104.0,81.6
event_127,103.0,34.8
event_128,105.0,92.4
event_129,104.0,47.99999999999999
event_130,102.0,24.0
event_131,103.0,58.8
event_132,104.0,106.8
event_133,104.0,147.6
event_134,103.0,27.599999999999994
event_135,104.0,56.39999999999999
event_136,104.0,44.39999999999999
event_137,104.0,81.6
event_138,104.0,117.6
event_139,104.0,64.8
event_140,103.0,50.39999999999999
event_141,103.0,22.8
event_142,104.0,94.8
event_143,104.0,44.39999999999999
event_144,104.0,117.6
event_145,103.0,34.8
event_146,103.0,44.39999999999999
event_147,104.0,78.0
event_148,104.0,56.39999999999999
event_149,104.0,81.6
event_150,105.0,121.2
event_151,104.0,57.6
event_152,104.0,46.8
event_153,103.0,24.0
event_154,104.0,105.59999999999998
event_155,103.0,28.8
event_156,102.0,24.0
event_157,104.0,70.79999999999998
