,peak_X0,peak_Y0
event_370,104.0,-76.0
event_371,104.0,-68.0
event_372,104.0,-94.0
event_373,103.0,-32.0
event_374,104.0,-96.0
event_375,103.0,-32.0
event_376,104.0,-82.0
event_377,104.0,-110.0
event_378,102.0,-30.0
event_379,104.0,-60.0
event_380,104.0,-78.0
event_381,103.0,-28.0
event_382,104.0,-52.00000000000001
event_383,104.0,-92.0
event_384,104.0,-42.0
event_385,104.0,-60.0
event_386,104.0,-66.0
event_387,104.0,-58.0
event_388,104.0,-40.0
event_389,103.0,-30.0
event_390,103.0,-40.0
event_391,103.0,-44.0
event_392,104.0,-48.0
event_393,104.0,-92.0
event_394,104.0,-80.0
event_395,104.0,-70.0
event_396,104.0,-98.0
event_397,103.0,-70.0
event_398,103.0,-60.0
event_399,104.0,-116.0
event_400,104.0,-68.0
event_401,104.0,-70.0
event_402,104.0,-64.0
event_403,104.0,-70.0
event_404,104.0,-58.0
event_405,104.0,-100.0
event_406,104.0,-76.0
event_407,104.0,-70.0
event_408,103.0,-50.0
event_409,104.0,-42.0
event_410,103.0,-60.0
event_411,103.0,-58.0
event_412,103.0,-34.0
event_413,103.0,-42.0
event_414,104.0,-64.0
event_415,104.0,-50.0
event_416,104.0,-46.0
event_417,103.0,-42.0
event_418,103.0,-34.0
event_419,104.0,-114.0
event_420,103.0,-62.0
event_421,103.0,-52.00000000000001
event_422,104.0,-80.0
event_423,104.0,-38.0
event_424,103.0,-42.0
event_425,104.0,-64.0
event_426,102.0,-28.0
event_427,104.0,-84.0
event_428,103.0,-32.0
event_429,103.0,-36.00000000000001
event_430,104.0,-36.00000000000001
event_431,103.0,-40.0
event_432,103.0,-72.00000000000001
event_433,105.0,-104.00000000000001
event_434,103.0,-28.0
event_435,103.0,-46.0
event_436,104.0,-90.0
event_437,104.0,-60.0
event_438,103.0,-28.0
event_439,103.0,-56.0
event_440,104.0,-70.0
event_441,103.0,-36.00000000000001
event_442,104.0,-58.0
event_443,104.0,-44.0
event_444,104.0,-72.00000000000001
event_445,103.0,-50.0
event_446,102.0,-24.0
event_447,103.0,-28.0
event_448,103.0,-32.0
event_449,103.0,-28.0
event_450,104.0,-70.0
event_451,103.0,-52.00000000000001
event_452,104.0,-72.00000000000001
event_453,103.0,-54.0
event_454,104.0,-68.0
event_455,104.0,-104.00000000000001
event_456,103.0,-50.0
event_457,104.0,-62.0
event_458,104.0,-66.0
event_459,103.0,-28.0
event_460,104.0,-42.0
event_461,103.0,-76.0
event_462,104.0,-36.00000000000001
event_463,105.0,-66.0
event_464,104.0,-108.0
event_465,104.0,-32.0
event_466,103.0,-30.0
event_467,104.0,-70.0
event_468,104.0,-74.0
event_469,104.0,-90.0
event_470,104.0,-70.0
event_471,104.0,-84.0
event_472,104.0,-72.00000000000001
event_473,104.0,-76.0
event_474,104.0,-82.0
event_475,104.0,-74.0
event_476,103.0,-50.0
event_477,104.0,-78.0
event_478,104.0,-58.0
event_479,103.0,-24.0
event_480,104.0,-72.00000000000001
event_481,104.0,-56.0
event_482,103.0,-24.0
event_483,103.0,-30.0
event_484,104.0,-50.0
event_485,102.0,-26.000000000000004
event_486,104.0,-72.00000000000001
event_487,104.0,-118.00000000000001
event_488,104.0,-84.0
event_489,104.0,-80.0
event_490,104.0,-122.0
event_491,103.0,-52.00000000000001
event_492,103.0,-32.0
event_493,104.0,-82.0
event_494,104.0,-104.00000000000001
event_495,103.0,-44.0
event_496,103.0,-38.0
event_497,104.0,-78.0
event_498,103.0,-30.0
event_499,103.0,-34.0
event_500,104.0,-66.0
event_501,104.0,-98.0
event_502,104.0,-82.0
event_503,104.0,-96.0
event_504,104.0,-64.0
event_505,104.0,-58.0
event_506,104.0,-36.00000000000001
event_507,104.0,-50.0
event_508,104.0,-62.0
event_509,104.0,-68.0
event_510,104.0,-96.0
event_511,104.0,-62.0
event_512,103.0,-34.0
event_513,104.0,-72.00000000000001
event_514,104.0,-48.0
event_515,103.0,-42.0
event_516,104.0,-46.0
event_517,104.0,-90.0
event_518,103.0,-34.0
event_519,104.0,-78.0
event_520,103.0,-60.0
event_521,103.0,-36.00000000000001
event_522,104.0,-66.0
event_523,104.0,-62.0
event_524,103.0,-30.0
event_525,103.0,-30.0
event_526,103.0,-32.0
event_527,104.0,-34.0
event_528,104.0,-68.0
event_529,104.0,-80.0
event_530,104.0,-106.0
event_531,103.0,-22.0
event_532,104.0,-60.0
event_533,104.0,-56.0
event_534,104.0,-84.0
event_535,104.0,-82.0
event_536,104.0,-88.0
event_537,104.0,-58.0
event_538,104.0,-68.0
event_539,103.0,-34.0
event_540,103.0,-46.0
event_541,103.0,-30.0
event_542,104.0,-50.0
event_543,103.0,-42.0
event_544,104.0,-126.0
event_545,103.0,-36.00000000000001
event_546,104.0,-72.00000000000001
event_547,103.0,-62.0
event_548,104.0,-48.0
event_549,104.0,-110.0
event_550,103.0,-72.00000000000001
event_551,104.0,-74.0
event_552,103.0,-34.0
event_553,104.0,-80.0
event_554,103.0,-50.0
event_555,104.0,-80.0
event_556,103.0,-40.0
event_557,103.0,-62.0
event_558,103.0,-40.0
event_559,104.0,-42.0
event_560,104.0,-72.00000000000001
event_561,104.0,-56.0
event_562,103.0,-56.0
event_563,104.0,-78.0
event_564,104.0,-96.0
event_565,104.0,-104.00000000000001
event_566,104.0,-104.00000000000001
event_567,104.0,-70.0
event_568,104.0,-80.0
event_569,104.0,-90.0
event_570,103.0,-60.0
event_571,104.0,-84.0
event_572,103.0,-32.0
event_573,104.0,-70.0
event_574,103.0,-28.0
event_575,104.0,-38.0
event_576,104.0,-100.0
event_577,103.0,-52.00000000000001
event_578,104.0,-90.0
event_579,103.0,-40.0
event_580,104.0,-126.0
event_581,103.0,-58.0
event_582,104.0,-60.0
event_583,103.0,-30.0
event_584,103.0,-28.0
event_585,104.0,-76.0
event_586,103.0,-32.0
event_587,104.0,-76.0
event_588,104.0,-124.0
event_589,104.0,-74.0
event_590,102.0,-24.0
event_591,104.0,-94.0
event_592,104.0,-62.0
event_593,104.0,-46.0
event_594,103.0,-34.0
event_595,104.0,-54.0
event_596,104.0,-100.0
event_597,103.0,-40.0
event_598,104.0,-52.00000000000001
event_599,104.0,-76.0
event_600,104.0,-48.0
event_601,104.0,-72.00000000000001
event_602,104.0,-62.0
event_603,104.0,-68.0
event_604,103.0,-56.0
event_605,104.0,-70.0
event_606,104.0,-110.0
event_607,103.0,-38.0
event_608,104.0,-64.0
event_609,104.0,-46.0
event_610,104.0,-80.0
event_611,104.0,-66.0
event_612,104.0,-92.0
event_613,104.0,-84.0
event_614,104.0,-98.0
event_615,103.0,-48.0
event_616,104.0,-96.0
event_617,104.0,-60.0
event_618,103.0,-64.0
event_619,103.0,-36.00000000000001
event_620,103.0,-58.0
event_621,104.0,-52.00000000000001
event_622,104.0,-68.0
event_623,104.0,-40.0
event_624,103.0,-40.0
event_625,103.0,-46.0
event_626,104.0,-58.0
event_627,104.0,-66.0
event_628,104.0,-98.0
event_629,104.0,-92.0
event_630,103.0,-30.0
event_631,104.0,-96.0
event_632,104.0,-72.00000000000001
event_633,104.0,-40.0
event_634,104.0,-46.0
event_635,103.0,-38.0
event_636,104.0,-120.0
event_637,104.0,-84.0
event_638,104.0,-94.0
event_639,104.0,-62.0
event_640,104.0,-72.00000000000001
event_641,104.0,-68.0
event_642,104.0,-74.0
event_643,103.0,-34.0
event_644,104.0,-66.0
event_645,104.0,-104.00000000000001
event_646,103.0,-44.0
event_647,104.0,-94.0
event_648,103.0,-36.00000000000001
event_649,104.0,-60.0
event_650,104.0,-102.00000000000001
event_651,103.0,-28.0
event_652,103.0,-32.0
event_653,103.0,-34.0
event_654,104.0,-40.0
event_655,104.0,-42.0
event_656,104.0,-68.0
event_657,104.0,-68.0
event_658,103.0,-70.0
event_659,104.0,-62.0
event_660,103.0,-30.0
event_661,104.0,-52.00000000000001
event_662,104.0,-72.00000000000001
event_663,103.0,-56.0
event_664,103.0,-34.0
event_665,104.0,-56.0
event_666,104.0,-70.0
event_667,103.0,-56.0
event_668,104.0,-100.0
event_669,104.0,-62.0
event_670,103.0,-28.0
event_671,104.0,-92.0
event_672,104.0,-78.0
event_673,104.0,-76.0
event_674,103.0,-80.0
event_675,104.0,-50.0
event_676,104.0,-70.0
event_677,104.0,-58.0
event_678,104.0,-70.0
event_679,103.0,-32.0
event_680,103.0,-54.0
event_681,104.0,-84.0
event_682,104.0,-40.0
event_683,104.0,-104.00000000000001
event_684,103.0,-40.0
event_685,104.0,-60.0
event_686,104.0,-86.0
event_687,104.0,-64.0
event_688,103.0,-50.0
event_689,103.0,-40.0
event_690,104.0,-30.0
event_691,104.0,-84.0
event_692,103.0,-32.0
event_693,104.0,-106.0
event_694,104.0,-56.0
event_695,105.0,-102.00000000000001
event_696,104.0,-124.0
event_697,104.0,-138.0
event_698,104.0,-64.0
event_699,104.0,-108.0
event_700,104.0,-76.0
event_701,104.0,-46.0
event_702,104.0,-38.0
event_703,104.0,-70.0
event_704,104.0,-62.0
event_705,104.0,-94.0
event_706,104.0,-94.0
event_707,103.0,-40.0
event_708,104.0,-38.0
event_709,103.0,-32.0
event_710,103.0,-48.0
event_711,103.0,-44.0
event_712,103.0,-68.0
event_713,104.0,-76.0
event_714,103.0,-54.0
event_715,104.0,-92.0
event_716,104.0,-102.00000000000001
event_717,104.0,-98.0
event_718,103.0,-44.0
event_719,103.0,-44.0
event_720,104.0,-48.0
event_721,104.0,-72.00000000000001
event_722,104.0,-88.0
event_723,103.0,-60.0
event_724,104.0,-72.00000000000001
event_725,102.0,-28.0
event_726,104.0,-64.0
event_727,104.0,-38.0
event_728,104.0,-50.0
event_729,104.0,-44.0
event_730,104.0,-88.0
event_731,104.0,-38.0
event_732,102.0,-28.0
event_733,103.0,-78.0
event_734,103.0,-38.0
event_735,103.0,-38.0
event_736,104.0,-76.0
event_737,104.0,-50.0
event_738,104.0,-80.0
event_739,103.0,-40.0
event_740,104.0,-46.0
event_741,104.0,-114.0
event_742,103.0,-30.0
event_743,103.0,-42.0
event_744,103.0,-34.0
event_745,104.0,-46.0
event_746,104.0,-72.00000000000001
event_747,104.0,-94.0
event_748,103.0,-48.0
event_749,104.0,-120.0
event_750,102.0,-32.0
event_751,105.0,-100.0
event_752,104.0,-44.0
event_753,104.0,-96.0
event_754,104.0,-70.0
event_755,104.0,-80.0
event_756,104.0,-76.0
event_757,104.0,-66.0
event_758,104.0,-100.0
event_759,104.0,-62.0
event_760,104.0,-98.0
event_761,102.0,-26.000000000000004
event_762,104.0,-90.0
event_763,103.0,-44.0
event_764,104.0,-60.0
event_765,104.0,-42.0
event_766,103.0,-66.0
event_767,104.0,-72.00000000000001
event_768,103.0,-34.0
event_769,104.0,-86.0
event_770,103.0,-34.0
event_771,104.0,-110.0
event_772,104.0,-112.0
event_773,104.0,-86.0
event_774,103.0,-40.0
event_775,104.0,-60.0
event_776,103.0,-58.0
event_777,104.0,-64.0
event_778,104.0,-122.0
event_779,104.0,-68.0
event_780,104.0,-32.0
event_781,103.0,-46.0
event_782,104.0,-94.0
event_783,103.0,-36.00000000000001
event_784,104.0,-78.0
event_785,104.0,-62.0
event_786,104.0,-44.0
event_787,104.0,-66.0
event_788,103.0,-46.0
event_789,104.0,-72.00000000000001
event_790,104.0,-50.0
event_791,104.0,-82.0
event_792,104.0,-54.0
event_793,103.0,-24.0
event_794,104.0,-84.0
event_795,103.0,-44.0
event_796,104.0,-48.0
event_797,104.0,-60.0
event_798,104.0,-66.0
event_799,103.0,-36.00000000000001
event_800,103.0,-42.0
event_801,104.0,-98.0
event_802,104.0,-62.0
event_803,103.0,-40.0
event_804,104.0,-96.0
event_805,103.0,-32.0
event_806,104.0,-80.0
event_807,103.0,-58.0
event_808,104.0,-50.0
event_809,104.0,-96.0
event_810,104.0,-68.0
event_811,103.0,-40.0
event_812,104.0,-102.00000000000001
event_813,104.0,-134.0
event_814,103.0,-32.0
event_815,104.0,-48.0
event_816,104.0,-76.0
event_817,104.0,-96.0
event_818,103.0,-64.0
event_819,104.0,-54.0
event_820,104.0,-76.0
event_821,104.0,-106.0
event_822,104.0,-64.0
event_823,104.0,-66.0
event_824,104.0,-30.0
event_825,104.0,-66.0
event_826,103.0,-58.0
event_827,104.0,-80.0
event_828,103.0,-32.0
event_829,104.0,-132.0
event_830,103.0,-32.0
event_831,104.0,-100.0
event_832,103.0,-36.00000000000001
event_833,103.0,-56.0
event_834,104.0,-100.0
event_835,104.0,-88.0
event_836,104.0,-66.0
event_837,104.0,-90.0
event_838,104.0,-54.0
event_839,103.0,-60.0
event_840,104.0,-78.0
event_841,103.0,-54.0
event_842,103.0,-40.0
event_843,104.0,-74.0
event_844,104.0,-50.0
event_845,105.0,-100.0
event_846,104.0,-84.0
event_847,104.0,-76.0
event_848,104.0,-92.0
event_849,104.0,-56.0
event_850,103.0,-30.0
event_851,104.0,-90.0
event_852,103.0,-50.0
event_853,102.0,-24.0
event_854,104.0,-90.0
event_855,104.0,-90.0
event_856,104.0,-76.0
event_857,103.0,-26.000000000000004
event_858,104.0,-62.0
event_859,104.0,-50.0
event_860,104.0,-58.0
event_861,104.0,-52.00000000000001
event_862,103.0,-46.0
event_863,104.0,-46.0
event_864,104.0,-48.0
event_865,103.0,-30.0
event_866,104.0,-60.0
event_867,104.0,-94.0
event_868,102.0,-24.0
event_869,103.0,-28.0
event_870,103.0,-68.0
event_871,104.0,-60.0
event_872,104.0,-58.0
event_873,103.0,-36.00000000000001
event_874,104.0,-62.0
event_875,103.0,-30.0
event_876,104.0,-46.0
event_877,104.0,-48.0
event_878,103.0,-30.0
event_879,104.0,-72.00000000000001
event_880,103.0,-32.0
event_881,104.0,-104.00000000000001
event_882,103.0,-28.0
event_883,104.0,-68.0
event_884,104.0,-58.0
event_885,104.0,-68.0
event_886,105.0,-82.0
event_887,104.0,-102.00000000000001
event_888,104.0,-116.0
event_889,104.0,-34.0
event_890,104.0,-76.0
event_891,103.0,-50.0
event_892,104.0,-76.0
event_893,104.0,-32.0
event_894,104.0,-80.0
event_895,104.0,-62.0
event_896,104.0,-110.0
event_897,104.0,-86.0
event_898,104.0,-82.0
event_899,104.0,-108.0
event_900,104.0,-98.0
event_901,104.0,-60.0
event_902,104.0,-54.0
event_903,104.0,-74.0
event_904,104.0,-96.0
event_905,104.0,-104.00000000000001
event_906,102.0,-30.0
event_907,103.0,-30.0
event_908,104.0,-38.0
event_909,104.0,-90.0
event_910,104.0,-128.0
event_911,104.0,-94.0
event_912,104.0,-78.0
event_913,104.0,-122.0
event_914,103.0,-32.0
event_915,103.0,-36.00000000000001
event_916,104.0,-72.00000000000001
event_917,104.0,-46.0
event_918,104.0,-80.0
event_919,103.0,-44.0
event_920,104.0,-90.0
event_921,104.0,-76.0
event_922,103.0,-24.0
event_923,103.0,-58.0
event_924,102.0,-26.000000000000004
event_925,104.0,-44.0
event_926,103.0,-54.0
event_927,104.0,-114.0
event_928,104.0,-122.0
event_929,103.0,-44.0
event_930,103.0,-32.0
event_931,104.0,-106.0
event_932,104.0,-38.0
event_933,104.0,-110.0
event_934,104.0,-76.0
event_935,103.0,-32.0
event_936,103.0,-32.0
event_937,104.0,-96.0
event_938,103.0,-58.0
event_939,103.0,-32.0
event_940,104.0,-86.0
event_941,103.0,-28.0
event_942,104.0,-78.0
event_943,104.0,-76.0
event_944,104.0,-88.0
event_945,102.0,-26.000000000000004
event_946,104.0,-98.0
event_947,104.0,-66.0
event_948,104.0,-72.00000000000001
event_949,104.0,-104.00000000000001
event_950,104.0,-86.0
event_951,103.0,-38.0
event_952,104.0,-80.0
event_953,104.0,-68.0
event_954,104.0,-90.0
event_955,104.0,-86.0
event_956,104.0,-32.0
event_957,104.0,-56.0
event_958,104.0,-92.0
event_959,104.0,-82.0
event_960,103.0,-40.0
event_961,104.0,-82.0
event_962,104.0,-62.0
event_963,103.0,-30.0
event_964,104.0,-74.0
event_965,103.0,-24.0
event_966,104.0,-54.0
event_967,105.0,-94.0
event_968,104.0,-84.0
event_969,104.0,-62.0
event_970,104.0,-70.0
event_971,103.0,-36.00000000000001
event_972,104.0,-64.0
event_973,104.0,-60.0
event_974,103.0,-34.0
event_975,104.0,-46.0
event_976,104.0,-84.0
event_977,103.0,-30.0
event_978,104.0,-32.0
event_979,103.0,-68.0
event_980,104.0,-80.0
event_981,103.0,-40.0
event_982,104.0,-84.0
event_983,104.0,-52.00000000000001
event_984,103.0,-46.0
event_985,104.0,-44.0
event_986,104.0,-72.00000000000001
event_987,104.0,-72.00000000000001
event_988,104.0,-46.0
event_989,103.0,-60.0
event_990,103.0,-26.000000000000004
event_991,103.0,-34.0
event_992,104.0,-82.0
event_993,104.0,-32.0
event_994,104.0,-90.0
event_995,104.0,-94.0
event_996,103.0,-46.0
event_997,103.0,-52.00000000000001
event_998,104.0,-56.0
event_999,104.0,-60.0
event_1000,103.0,-60.0
event_1001,104.0,-60.0
event_1002,104.0,-36.00000000000001
event_1003,104.0,-64.0
event_1004,103.0,-34.0
event_1005,104.0,-74.0
event_1006,104.0,-70.0
event_1007,104.0,-110.0
event_1008,104.0,-118.00000000000001
event_1009,104.0,-64.0
event_1010,104.0,-48.0
event_1011,104.0,-52.00000000000001
event_1012,104.0,-82.0
event_1013,104.0,-98.0
event_1014,103.0,-34.0
event_1015,104.0,-94.0
event_1016,103.0,-42.0
event_1017,103.0,-46.0
event_1018,103.0,-48.0
event_1019,103.0,-30.0
event_1020,103.0,-26.000000000000004
event_1021,103.0,-32.0
event_1022,104.0,-120.0
event_1023,103.0,-58.0
event_1024,104.0,-34.0
event_1025,103.0,-58.0
event_1026,104.0,-62.0
event_1027,104.0,-60.0
event_1028,104.0,-96.0
event_1029,103.0,-26.000000000000004
event_1030,103.0,-58.0
event_1031,104.0,-84.0
event_1032,104.0,-98.0
event_1033,103.0,-38.0
event_1034,104.0,-76.0
