,peak_X0,peak_Y0
event_0,104.0,45.6
event_1,104.0,94.4
event_2,104.0,43.2
event_3,104.0,85.60000000000001
event_4,104.0,141.6
event_6,104.0,74.4
event_7,104.0,134.4
event_8,104.0,76.0
event_10,103.0,40.0
event_11,104.0,103.2
event_12,105.0,55.2
event_13,104.0,80.80000000000001
event_14,104.0,32.800000000000004
event_15,103.0,28.800000000000004
event_17,103.0,28.0
event_19,104.0,88.8
event_20,104.0,47.2
event_21,104.0,40.8
event_22,104.0,117.6
event_23,104.0,89.6
event_24,104.0,105.6
event_25,104.0,26.4
event_27,105.0,141.6
event_28,104.0,68.8
event_29,104.0,38.400000000000006
event_30,105.0,108.0
event_31,104.0,82.4
event_32,104.0,28.0
event_33,104.0,78.39999999999999
event_34,104.0,111.2
event_35,103.0,23.200000000000003
event_36,105.0,66.4
event_37,104.0,68.0
event_38,102.0,19.200000000000003
event_39,105.0,73.6
event_41,103.0,28.800000000000004
event_42,104.0,78.39999999999999
event_43,104.0,118.4
event_44,104.0,36.00000000000001
event_45,104.0,64.0
event_46,104.0,80.80000000000001
event_47,105.0,105.6
event_48,104.0,46.400000000000006
event_49,104.0,75.2
event_51,104.0,36.8
event_52,104.0,60.00000000000001
event_53,104.0,36.00000000000001
event_54,104.0,125.60000000000002
event_55,104.0,44.00000000000001
event_56,104.0,77.60000000000001
event_57,104.0,91.2
event_58,104.0,141.6
event_59,104.0,96.8
event_60,105.0,138.4
event_61,104.0,36.00000000000001
event_62,104.0,37.6
event_63,104.0,108.0
event_64,104.0,127.2
event_65,103.0,28.800000000000004
event_66,103.0,24.800000000000004
event_67,105.0,82.4
event_68,104.0,141.6
event_69,104.0,64.8
event_70,104.0,124.0
event_71,104.0,40.8
event_72,103.0,33.6
event_73,104.0,72.8
event_74,104.0,141.6
event_75,104.0,73.6
event_76,105.0,62.400000000000006
event_77,104.0,89.6
event_78,105.0,141.6
event_79,104.0,49.60000000000001
event_80,102.0,19.200000000000003
event_81,104.0,97.6
event_82,104.0,107.2
event_83,105.0,95.2
event_84,104.0,45.6
event_85,104.0,74.4
event_86,104.0,104.0
event_88,103.0,23.200000000000003
event_89,104.0,43.2
event_90,104.0,64.8
event_92,104.0,82.4
event_93,104.0,66.4
event_94,104.0,38.400000000000006
event_95,103.0,22.4
event_96,104.0,64.8
event_99,105.0,73.6
