,0
event_0,-137.45250042553192
event_1,-308.38583375886526
event_2,-146.2525004255319
event_3,-254.78583375886524
event_4,-451.85250042553184
event_6,-239.31916709219857
event_7,-445.4525004255319
event_8,-245.45250042553195
event_10,-144.38583375886526
event_11,-305.18583375886516
event_12,-191.31916709219865
event_13,-260.3858337588653
event_14,-98.25250042553193
event_15,-90.78583375886525
event_17,-89.98583375886527
event_19,-277.1858337588652
event_20,-157.98583375886523
event_21,-127.05250042553192
event_22,-381.452500425532
event_23,-288.38583375886515
event_24,-335.3191670921985
event_25,-87.58583375886525
event_27,-505.7191670921986
event_28,-224.1191670921986
event_29,-137.45250042553195
event_30,-323.8525004255319
event_31,-260.1191670921986
event_32,-89.98583375886525
event_33,-260.6525004255319
event_34,-351.5858337588653
event_35,-73.71916709219859
event_36,-227.8525004255319
event_37,-231.58583375886528
event_38,-61.98583375886526
event_39,-254.2525004255319
event_41,-95.05250042553193
event_42,-258.5191670921986
event_43,-349.71916709219863
event_44,-128.11916709219858
event_45,-210.5191670921986
event_46,-275.8525004255319
event_47,-360.91916709219856
event_48,-150.5191670921986
event_49,-251.3191670921986
event_51,-124.91916709219859
event_52,-179.85250042553193
event_53,-117.7191670921986
event_54,-379.8525004255319
event_55,-139.85250042553196
event_56,-276.3858337588653
event_57,-293.4525004255319
event_58,-491.05250042553183
event_59,-294.25250042553193
event_60,-442.7858337588653
event_61,-123.85250042553193
event_62,-137.98583375886525
event_63,-348.9191670921986
event_64,-387.0525004255319
event_65,-97.45250042553191
event_66,-76.65250042553194
event_67,-257.1858337588653
event_68,-567.5858337588652
event_69,-231.3191670921986
event_70,-385.7191670921986
event_71,-137.98583375886525
event_72,-100.11916709219858
event_73,-215.85250042553193
event_74,-516.9191670921986
event_75,-232.91916709219856
event_76,-220.38583375886523
event_77,-298.5191670921986
event_78,-454.25250042553193
event_79,-169.18583375886527
event_80,-61.18583375886525
event_81,-295.31916709219854
event_82,-342.51916709219864
event_83,-320.9191670921986
event_84,-138.2525004255319
event_85,-225.45250042553195
event_86,-333.4525004255319
event_88,-74.25250042553193
event_89,-129.7191670921986
event_90,-222.78583375886527
event_92,-261.18583375886533
event_93,-218.5191670921986
event_94,-116.91916709219859
event_95,-71.3191670921986
event_96,-196.11916709219858
event_99,-255.0525004255319
