,0
event_0,-64.06452652482268
event_1,-110.73119319148935
event_2,-126.73119319148937
event_3,-244.33119319148938
event_4,-172.33119319148935
event_5,-67.53119319148936
event_7,-290.4645265248227
event_8,-436.0645265248227
event_9,-186.7311931914894
event_10,-273.66452652482275
event_11,-435.5311931914893
event_12,-188.06452652482272
event_14,-281.6645265248227
event_15,-391.53119319148936
event_16,-269.9311931914893
event_17,-97.39785985815601
event_18,-80.59785985815601
event_19,-130.19785985815605
event_20,-109.39785985815602
event_21,-285.13119319148933
event_22,-112.59785985815603
event_23,-368.5978598581559
event_24,-170.73119319148935
event_25,-66.73119319148937
event_26,-212.06452652482272
event_27,-194.46452652482267
event_28,-126.4645265248227
event_29,-312.86452652482274
event_30,-58.997859858156026
event_31,-67.79785985815603
event_32,-316.8645265248226
event_33,-103.2645265248227
event_34,-207.53119319148934
event_35,-68.33119319148935
event_36,-505.3978598581559
event_37,-169.39785985815604
event_38,-211.53119319148934
event_39,-150.73119319148938
event_40,-404.3311931914894
event_41,-458.9978598581561
event_42,-257.6645265248227
event_44,-125.39785985815602
event_45,-444.8645265248227
event_46,-467.797859858156
event_48,-522.9978598581561
event_49,-352.5978598581561
event_51,-204.0645265248227
event_52,-381.66452652482275
event_53,-559.5311931914894
event_54,-338.4645265248227
event_55,-441.3978598581559
event_56,-306.73119319148935
event_57,-185.93119319148934
event_58,-312.597859858156
event_59,-277.39785985815604
event_60,-499.26452652482266
event_61,-150.99785985815603
event_62,-110.46452652482267
event_63,-76.33119319148938
event_65,-271.53119319148936
event_66,-376.8645265248227
event_67,-384.8645265248228
event_70,-288.8645265248227
event_72,-154.4645265248227
event_73,-76.59785985815601
event_74,-275.26452652482266
event_75,-302.7311931914893
event_76,-99.26452652482268
event_77,-221.93119319148934
event_78,-89.66452652482269
event_79,-411.2645265248227
event_80,-379.53119319148936
event_81,-185.93119319148937
event_82,-74.99785985815603
event_83,-165.93119319148934
event_84,-123.26452652482267
event_85,-341.397859858156
event_86,-86.4645265248227
event_87,-106.46452652482267
event_88,-386.197859858156
event_89,-450.46452652482265
event_90,-245.66452652482272
event_91,-309.397859858156
event_92,-378.99785985815595
event_93,-527.797859858156
event_94,-149.1311931914894
event_95,-126.99785985815605
event_96,-190.73119319148935
event_97,-145.13119319148936
event_99,-102.19785985815601
