,0
event_0,-152.3897262329355
event_1,-86.38972623293553
event_2,-295.9897262329355
event_3,-366.3897262329355
event_4,-287.9897262329354
event_5,-85.98972623293551
event_6,-103.58972623293553
event_7,-143.5897262329355
event_8,-96.38972623293554
event_9,-132.38972623293552
event_10,-169.9897262329355
event_11,-197.18972623293553
event_12,-187.9897262329355
event_13,-223.1897262329355
event_14,-91.98972623293552
event_15,-83.18972623293553
event_16,-281.58972623293545
event_17,-187.5897262329355
event_18,-142.3897262329355
event_19,-235.18972623293553
event_20,-238.3897262329355
event_21,-206.78972623293546
event_22,-131.58972623293553
event_23,-400.78972623293555
event_24,-263.18972623293547
event_25,-233.58972623293553
event_26,-181.18972623293547
event_27,-249.18972623293547
event_28,-283.1897262329354
event_29,-383.58972623293545
event_30,-306.78972623293544
event_31,-187.1897262329355
event_32,-437.58972623293545
event_33,-164.78972623293552
event_34,-94.38972623293552
event_35,-237.58972623293556
event_36,-87.98972623293551
event_37,-346.7897262329354
event_38,-305.5897262329355
event_39,-170.7897262329355
event_40,-96.78972623293554
event_41,-81.18972623293553
event_42,-286.7897262329355
event_43,-286.78972623293544
event_44,-260.3897262329356
event_45,-427.98972623293537
event_46,-146.78972623293552
event_47,-268.3897262329355
event_48,-213.58972623293548
event_49,-113.98972623293554
event_50,-398.7897262329355
event_51,-123.98972623293552
event_52,-225.58972623293548
event_53,-207.18972623293553
event_54,-321.58972623293556
event_55,-125.58972623293552
event_56,-237.9897262329355
event_57,-130.38972623293554
event_58,-83.58972623293553
event_59,-335.1897262329355
event_60,-157.58972623293548
event_61,-141.18972623293553
event_62,-205.58972623293548
event_63,-313.9897262329355
event_64,-342.7897262329355
event_65,-309.5897262329355
event_66,-173.1897262329355
event_67,-66.78972623293554
event_68,-276.3897262329355
event_69,-168.3897262329355
event_70,-296.38972623293546
event_71,-374.78972623293544
event_72,-151.1897262329355
event_73,-449.1897262329355
event_74,-334.78972623293544
event_75,-169.18972623293547
event_76,-147.9897262329355
event_77,-245.18972623293544
event_78,-167.1897262329355
event_79,-157.5897262329355
event_80,-191.9897262329355
event_81,-321.18972623293547
event_82,-193.1897262329355
event_83,-183.58972623293553
event_84,-143.58972623293545
event_85,-283.98972623293554
event_86,-240.78972623293546
event_87,-258.3897262329355
event_88,-80.38972623293554
event_89,-105.58972623293553
event_90,-315.1897262329356
event_91,-209.58972623293548
event_92,-264.7897262329355
event_93,-198.38972623293552
event_94,-188.38972623293552
event_95,-213.18972623293547
event_96,-277.9897262329355
event_97,-216.7897262329355
event_98,-240.38972623293552
event_99,-449.9897262329355
event_100,-147.58972623293553
event_101,-459.9897262329355
event_102,-293.9897262329355
event_103,-357.1897262329354
event_104,-262.78972623293544
event_105,-152.7897262329355
event_106,-246.7897262329355
event_107,-179.18972623293547
event_108,-116.78972623293552
event_109,-87.18972623293551
event_110,-129.1897262329355
event_111,-127.58972623293552
event_112,-75.58972623293553
event_113,-171.1897262329355
event_114,-267.5897262329355
event_115,-181.5897262329355
event_116,-215.5897262329355
event_117,-77.58972623293553
event_118,-181.5897262329355
event_119,-137.9897262329355
event_120,-285.18972623293547
event_121,-176.38972623293552
event_122,-100.78972623293554
event_123,-223.98972623293548
event_124,-311.18972623293547
event_125,-410.3897262329356
event_126,-359.58972623293545
event_127,-261.5897262329355
event_128,-267.18972623293547
event_129,-218.78972623293546
event_130,-289.9897262329355
event_131,-309.98972623293554
event_132,-193.1897262329355
event_133,-149.9897262329355
event_134,-195.58972623293548
event_135,-66.38972623293552
event_136,-338.7897262329355
event_137,-250.78972623293544
event_138,-280.3897262329356
event_139,-404.78972623293544
event_140,-70.38972623293552
event_141,-295.58972623293545
event_142,-401.1897262329355
event_143,-178.7897262329355
event_144,-94.3897262329355
event_145,-169.9897262329355
event_146,-79.9897262329355
event_147,-405.18972623293547
event_148,-195.9897262329355
event_149,-220.3897262329355
event_150,-213.98972623293545
event_151,-190.38972623293552
event_152,-126.38972623293552
event_153,-153.5897262329355
event_154,-180.7897262329355
event_155,-153.58972623293548
event_156,-225.98972623293545
event_157,-171.9897262329355
event_158,-250.38972623293552
event_159,-246.78972623293552
event_160,-113.18972623293553
event_161,-359.18972623293547
event_162,-138.3897262329355
event_163,-118.38972623293552
event_164,-221.18972623293547
event_165,-80.38972623293553
event_166,-113.18972623293551
event_167,-347.1897262329355
event_168,-183.9897262329355
event_169,-137.5897262329355
event_170,-235.9897262329355
event_171,-309.9897262329354
event_172,-185.5897262329355
