,peak_X0,peak_Y0
event_0,103.0,41.99999999999999
event_1,103.0,22.8
event_2,104.0,87.6
event_3,104.0,110.39999999999998
event_4,104.0,83.99999999999999
event_5,102.0,25.2
event_6,103.0,36.0
event_7,103.0,38.4
event_8,103.0,32.4
event_9,104.0,39.6
event_10,103.0,50.39999999999999
event_11,104.0,62.4
event_12,103.0,58.8
event_13,104.0,79.19999999999999
event_14,102.0,25.2
event_15,103.0,25.2
event_16,104.0,91.2
event_17,103.0,53.99999999999999
event_18,104.0,44.39999999999999
event_19,104.0,80.4
event_20,104.0,73.19999999999999
event_21,104.0,60.0
event_22,104.0,43.2
event_23,105.0,114.0
event_24,104.0,73.19999999999999
event_25,104.0,81.6
event_26,104.0,64.8
event_27,104.0,88.79999999999998
event_28,104.0,90.0
event_29,104.0,124.8
event_30,104.0,100.79999999999998
event_31,104.0,61.2
event_32,105.0,128.39999999999998
event_33,104.0,50.39999999999999
event_34,103.0,25.2
event_35,104.0,72.0
event_36,103.0,27.599999999999994
event_37,105.0,105.59999999999998
event_38,104.0,106.8
event_39,104.0,50.39999999999999
event_40,103.0,28.8
event_41,102.0,20.4
event_42,104.0,91.2
event_43,104.0,91.2
event_44,104.0,82.8
event_45,104.0,140.4
event_46,103.0,44.39999999999999
event_47,104.0,94.8
event_48,104.0,65.99999999999999
event_49,104.0,32.4
event_50,104.0,128.39999999999998
event_51,104.0,41.99999999999999
event_52,104.0,73.19999999999999
event_53,104.0,58.8
event_54,105.0,96.0
event_55,103.0,38.4
event_56,104.0,76.8
event_57,103.0,37.2
event_58,103.0,24.0
event_59,104.0,99.6
event_60,104.0,47.99999999999999
event_61,104.0,45.6
event_62,104.0,61.2
event_63,104.0,98.4
event_64,105.0,106.8
event_65,104.0,99.6
event_66,103.0,50.39999999999999
event_67,103.0,24.0
event_68,104.0,82.8
event_69,103.0,51.6
event_70,104.0,91.2
event_71,104.0,116.4
event_72,103.0,44.39999999999999
event_73,104.0,144.0
event_74,104.0,105.59999999999998
event_75,104.0,51.6
event_76,104.0,45.6
event_77,104.0,79.19999999999999
event_78,104.0,50.39999999999999
event_79,104.0,45.6
event_80,103.0,55.19999999999999
event_81,104.0,102.0
event_82,104.0,65.99999999999999
event_83,104.0,51.6
event_84,103.0,38.4
event_85,104.0,79.19999999999999
event_86,103.0,75.59999999999998
event_87,104.0,85.2
event_88,102.0,24.0
event_89,103.0,28.8
event_90,104.0,99.6
event_91,104.0,73.19999999999999
event_92,104.0,79.19999999999999
event_93,104.0,69.6
event_94,104.0,61.2
event_95,103.0,61.2
event_96,104.0,83.99999999999999
event_97,104.0,63.59999999999999
event_98,104.0,79.19999999999999
event_99,104.0,140.4
event_100,104.0,43.2
event_101,104.0,148.79999999999998
event_102,104.0,91.2
event_103,104.0,124.8
event_104,104.0,82.8
event_105,104.0,44.39999999999999
event_106,104.0,79.19999999999999
event_107,104.0,55.19999999999999
event_108,104.0,45.6
event_109,103.0,24.0
event_110,104.0,45.6
event_111,104.0,38.4
event_112,103.0,25.2
event_113,104.0,46.8
event_114,104.0,93.6
event_115,104.0,53.99999999999999
event_116,104.0,64.8
event_117,103.0,24.0
event_118,104.0,52.79999999999999
event_119,104.0,41.99999999999999
event_120,104.0,94.8
event_121,104.0,45.6
event_122,103.0,33.6
event_123,104.0,64.8
event_124,104.0,99.6
event_125,104.0,136.79999999999998
event_126,104.0,110.39999999999998
event_127,104.0,90.0
event_128,104.0,82.8
event_129,104.0,65.99999999999999
event_130,104.0,88.79999999999998
event_131,104.0,93.6
event_132,104.0,60.0
event_133,103.0,40.8
event_134,104.0,55.19999999999999
event_135,103.0,25.2
event_136,104.0,109.2
event_137,104.0,75.59999999999998
event_138,104.0,85.2
event_139,105.0,122.4
event_140,103.0,24.0
event_141,104.0,100.79999999999998
event_142,105.0,122.4
event_143,104.0,61.2
event_144,103.0,26.399999999999995
event_145,104.0,53.99999999999999
event_146,102.0,26.399999999999995
event_147,104.0,145.2
event_148,104.0,60.0
event_149,104.0,70.79999999999998
event_150,104.0,62.4
event_151,104.0,53.99999999999999
event_152,104.0,37.2
event_153,104.0,49.2
event_154,104.0,62.4
event_155,103.0,45.6
event_156,104.0,74.39999999999999
event_157,104.0,52.79999999999999
event_158,104.0,83.99999999999999
event_159,104.0,73.19999999999999
event_160,103.0,28.8
event_161,104.0,118.79999999999998
event_162,103.0,41.99999999999999
event_163,103.0,37.2
event_164,104.0,69.6
event_165,103.0,22.8
event_166,104.0,31.2
event_167,104.0,110.39999999999998
event_168,104.0,57.6
event_169,103.0,41.99999999999999
event_170,104.0,81.6
event_171,104.0,98.4
event_172,104.0,61.2
