,peak_X0,peak_Y0
event_155,104.0,-70.8
event_156,104.0,-70.8
event_157,104.0,-64.4
event_158,104.0,-70.8
event_159,103.0,-70.8
event_160,105.0,-70.8
event_161,103.0,-66.0
event_162,103.0,-46.800000000000004
event_163,104.0,-70.8
event_164,104.0,-70.8
event_165,103.0,-70.8
event_166,103.0,-65.60000000000001
event_167,103.0,-70.8
event_168,103.0,-70.8
event_169,105.0,-70.8
event_170,103.0,-44.00000000000001
event_171,103.0,-53.2
event_172,104.0,-59.2
event_173,103.0,-62.0
event_174,104.0,-60.00000000000001
event_175,103.0,-68.8
event_176,104.0,-70.8
event_177,103.0,-51.2
event_178,103.0,-57.60000000000001
event_179,103.0,-62.400000000000006
event_180,103.0,-70.8
event_181,103.0,-45.6
event_182,104.0,-70.8
event_183,104.0,-70.8
event_184,104.0,-70.8
event_185,104.0,-70.8
event_186,103.0,-68.4
event_187,104.0,-70.8
event_188,103.0,-70.8
event_189,104.0,-70.8
event_190,103.0,-57.2
event_191,103.0,-57.2
event_192,104.0,-70.8
event_193,104.0,-70.8
event_194,104.0,-70.8
event_195,103.0,-70.8
event_196,103.0,-46.400000000000006
event_197,103.0,-45.6
event_198,104.0,-70.8
event_199,103.0,-70.8
event_200,104.0,-70.8
event_201,104.0,-70.8
event_202,103.0,-47.199999999999996
event_203,104.0,-70.8
event_204,103.0,-70.8
event_205,104.0,-70.8
event_206,104.0,-70.8
event_207,104.0,-70.8
event_208,103.0,-70.8
event_209,103.0,-64.4
event_210,104.0,-70.8
event_211,104.0,-70.8
event_212,103.0,-49.60000000000001
event_213,104.0,-60.8
event_214,104.0,-70.8
event_215,104.0,-70.8
event_216,103.0,-70.8
event_217,103.0,-62.400000000000006
event_218,104.0,-70.8
event_219,103.0,-70.8
event_220,103.0,-42.4
event_221,104.0,-70.8
event_222,104.0,-70.8
event_223,104.0,-70.8
event_224,103.0,-70.8
event_225,104.0,-70.8
event_226,103.0,-70.8
event_227,103.0,-70.8
event_228,103.0,-70.8
event_229,104.0,-69.60000000000001
event_230,105.0,-70.8
event_231,103.0,-70.8
event_232,103.0,-47.199999999999996
event_233,104.0,-56.0
event_234,104.0,-70.8
event_235,103.0,-70.8
event_236,104.0,-70.8
event_237,103.0,-52.8
event_238,104.0,-70.8
event_239,104.0,-70.8
event_240,104.0,-70.8
event_241,104.0,-70.8
event_242,103.0,-70.4
event_243,104.0,-70.8
event_244,103.0,-63.2
event_245,103.0,-49.2
event_246,104.0,-70.8
event_247,104.0,-70.8
event_248,104.0,-70.8
event_249,103.0,-60.00000000000001
event_250,104.0,-70.8
event_251,104.0,-59.2
event_252,103.0,-62.0
event_253,103.0,-70.8
event_254,104.0,-70.8
event_255,102.0,-42.4
event_256,104.0,-70.8
event_257,104.0,-60.8
event_258,103.0,-48.800000000000004
event_259,104.0,-70.8
event_260,104.0,-70.8
event_261,103.0,-64.0
event_262,104.0,-70.8
event_263,103.0,-70.8
event_264,103.0,-70.8
event_265,104.0,-48.800000000000004
event_266,103.0,-70.8
event_267,103.0,-70.8
event_268,104.0,-70.8
event_269,104.0,-70.8
event_270,104.0,-70.8
event_271,103.0,-70.8
event_272,103.0,-59.6
event_273,104.0,-70.8
event_274,104.0,-70.8
event_275,104.0,-70.8
event_276,104.0,-70.8
event_277,104.0,-70.8
event_278,104.0,-70.8
event_279,104.0,-70.8
event_280,104.0,-70.8
event_281,104.0,-48.400000000000006
event_282,104.0,-70.8
event_283,103.0,-65.60000000000001
event_284,104.0,-70.8
event_285,104.0,-70.8
event_286,103.0,-52.8
event_287,104.0,-62.80000000000001
event_288,103.0,-63.6
event_289,104.0,-70.8
event_290,104.0,-70.8
event_291,104.0,-66.8
event_292,103.0,-70.8
event_293,104.0,-70.8
event_294,103.0,-69.60000000000001
event_295,103.0,-44.00000000000001
event_296,103.0,-59.6
event_297,104.0,-70.8
event_298,103.0,-45.6
event_299,103.0,-47.199999999999996
event_300,103.0,-70.8
event_301,104.0,-70.8
event_302,104.0,-70.8
event_303,104.0,-70.8
event_304,103.0,-70.8
event_305,103.0,-44.8
event_306,103.0,-70.8
event_307,104.0,-53.6
event_308,104.0,-70.8
event_309,104.0,-57.2
event_310,104.0,-70.8
event_311,104.0,-70.8
event_312,104.0,-70.8
event_313,103.0,-70.8
event_314,103.0,-53.6
event_315,103.0,-70.8
event_316,104.0,-67.60000000000001
event_317,103.0,-57.60000000000001
event_318,104.0,-70.8
event_319,104.0,-70.4
event_320,104.0,-64.8
event_321,104.0,-54.0
event_322,104.0,-70.8
event_323,103.0,-45.2
event_324,103.0,-70.8
event_325,103.0,-54.800000000000004
event_326,104.0,-70.8
event_327,104.0,-70.8
event_328,104.0,-70.8
event_329,104.0,-58.4
event_330,104.0,-54.0
event_331,104.0,-70.8
event_332,104.0,-70.8
event_333,104.0,-70.8
event_334,104.0,-70.8
event_335,104.0,-70.8
event_336,104.0,-68.8
event_337,104.0,-70.8
event_338,104.0,-70.8
event_339,104.0,-70.8
event_340,103.0,-54.400000000000006
event_341,103.0,-70.8
event_342,104.0,-70.8
event_343,104.0,-70.8
event_344,103.0,-45.6
event_345,103.0,-48.400000000000006
event_346,103.0,-58.800000000000004
event_347,103.0,-70.8
event_348,104.0,-70.8
event_349,103.0,-70.8
event_350,104.0,-70.8
event_351,103.0,-70.8
event_352,104.0,-70.8
event_353,104.0,-70.8
event_354,104.0,-70.8
event_355,104.0,-70.8
event_356,104.0,-62.400000000000006
event_357,104.0,-70.8
event_358,103.0,-70.8
event_359,103.0,-70.8
event_360,103.0,-45.6
event_361,103.0,-70.8
event_362,104.0,-70.8
event_363,104.0,-70.8
event_364,104.0,-70.8
event_365,104.0,-46.400000000000006
event_366,104.0,-70.8
event_367,104.0,-70.8
event_368,103.0,-55.6
event_369,103.0,-70.8
event_370,104.0,-70.8
event_371,104.0,-70.8
event_372,103.0,-66.4
event_373,104.0,-70.8
event_374,104.0,-48.400000000000006
event_375,104.0,-68.8
event_376,104.0,-70.8
event_377,104.0,-52.00000000000001
event_378,103.0,-70.8
event_379,103.0,-70.8
event_380,103.0,-70.8
event_381,103.0,-70.8
event_382,103.0,-62.400000000000006
event_383,103.0,-60.400000000000006
event_384,104.0,-70.8
event_385,103.0,-62.80000000000001
event_386,104.0,-70.8
event_387,104.0,-70.8
event_388,104.0,-70.8
event_389,103.0,-70.8
event_390,103.0,-51.2
event_391,102.0,-44.00000000000001
event_392,104.0,-62.0
event_393,104.0,-70.8
event_394,103.0,-43.6
event_395,104.0,-70.8
event_396,104.0,-70.8
event_397,104.0,-70.8
event_398,104.0,-70.8
event_399,103.0,-62.400000000000006
event_400,104.0,-70.8
event_401,103.0,-70.8
event_402,103.0,-70.8
event_403,104.0,-62.0
event_404,103.0,-55.2
event_405,104.0,-70.8
event_406,103.0,-59.2
event_407,104.0,-54.400000000000006
event_408,104.0,-52.8
event_409,104.0,-70.8
event_410,104.0,-70.8
event_411,104.0,-64.8
event_412,104.0,-70.8
event_413,104.0,-70.8
event_414,103.0,-70.8
event_415,105.0,-70.8
event_416,104.0,-70.8
event_417,103.0,-45.2
event_418,104.0,-49.2
event_419,104.0,-70.8
event_420,103.0,-70.8
event_421,104.0,-66.8
event_422,104.0,-70.8
event_423,104.0,-70.8
event_424,103.0,-66.4
event_425,103.0,-50.0
event_426,103.0,-64.4
event_427,104.0,-70.8
event_428,103.0,-56.800000000000004
event_429,104.0,-45.2
event_430,104.0,-68.0
event_431,103.0,-70.8
event_432,104.0,-70.8
event_433,103.0,-52.8
event_434,104.0,-70.8
event_435,104.0,-70.8
event_436,104.0,-66.4
event_437,104.0,-70.8
event_438,104.0,-70.8
event_439,104.0,-70.8
event_440,104.0,-70.8
event_441,103.0,-70.8
event_442,103.0,-45.6
event_443,104.0,-70.8
event_444,104.0,-70.8
event_445,104.0,-70.8
event_446,103.0,-45.2
event_447,103.0,-50.4
event_448,104.0,-70.8
event_449,103.0,-55.6
event_450,104.0,-70.8
event_451,103.0,-48.400000000000006
event_452,103.0,-70.8
event_453,103.0,-53.6
event_454,104.0,-70.8
event_455,104.0,-70.8
event_456,103.0,-67.60000000000001
event_457,103.0,-70.8
event_458,104.0,-66.0
event_459,104.0,-70.8
event_460,104.0,-70.8
event_461,104.0,-70.8
event_462,104.0,-61.6
event_463,104.0,-70.8
event_464,103.0,-70.8
event_465,104.0,-70.8
event_466,104.0,-70.8
event_467,104.0,-63.6
event_468,104.0,-55.6
event_469,102.0,-43.2
event_470,103.0,-54.800000000000004
event_471,104.0,-70.8
event_472,104.0,-70.8
event_473,104.0,-70.8
event_474,104.0,-70.8
event_475,104.0,-70.8
event_476,104.0,-70.8
event_477,104.0,-70.8
event_478,104.0,-70.8
event_479,103.0,-59.2
event_480,104.0,-70.8
event_481,104.0,-70.8
event_482,103.0,-70.8
event_483,104.0,-70.8
event_484,104.0,-70.8
event_485,104.0,-70.8
event_486,104.0,-70.8
event_487,103.0,-46.800000000000004
event_488,103.0,-44.8
event_489,104.0,-59.2
event_490,104.0,-70.8
event_491,104.0,-58.800000000000004
event_492,103.0,-54.400000000000006
event_493,104.0,-65.60000000000001
event_494,104.0,-70.8
event_495,104.0,-62.80000000000001
event_496,104.0,-70.8
event_497,103.0,-46.800000000000004
event_498,103.0,-60.8
event_499,104.0,-68.8
event_500,104.0,-70.8
event_501,104.0,-70.8
event_502,104.0,-48.800000000000004
event_503,104.0,-70.8
event_504,104.0,-70.8
event_505,103.0,-64.0
event_506,104.0,-70.8
event_507,104.0,-64.0
event_508,103.0,-70.8
event_509,104.0,-70.0
event_510,104.0,-70.8
event_511,104.0,-70.8
event_512,104.0,-70.8
event_513,103.0,-70.8
event_514,104.0,-70.8
event_515,104.0,-70.8
event_516,104.0,-61.2
event_517,103.0,-60.400000000000006
event_518,103.0,-45.6
event_519,103.0,-42.800000000000004
event_520,104.0,-70.8
event_521,103.0,-70.8
event_522,104.0,-70.8
event_523,104.0,-70.8
event_524,104.0,-59.2
event_525,104.0,-53.2
event_526,103.0,-62.80000000000001
event_527,103.0,-54.400000000000006
event_528,104.0,-70.8
event_529,103.0,-43.6
event_530,104.0,-70.8
event_531,104.0,-70.8
event_532,104.0,-70.8
event_533,104.0,-70.8
event_534,104.0,-70.8
event_535,103.0,-56.400000000000006
event_536,103.0,-63.2
event_537,103.0,-45.2
event_538,104.0,-70.8
event_539,104.0,-70.8
event_540,104.0,-70.8
event_541,103.0,-44.8
event_542,104.0,-70.8
event_543,104.0,-70.8
event_544,103.0,-58.0
event_545,104.0,-70.8
event_546,103.0,-58.0
event_547,104.0,-70.8
event_548,103.0,-70.8
event_549,103.0,-50.0
event_550,103.0,-43.6
event_551,103.0,-48.0
event_552,104.0,-56.0
event_553,103.0,-60.8
event_554,103.0,-60.400000000000006
event_555,104.0,-70.8
event_556,104.0,-70.8
event_557,103.0,-70.8
event_558,103.0,-70.8
event_559,103.0,-70.8
event_560,104.0,-70.8
event_561,103.0,-70.8
event_562,104.0,-70.8
event_563,104.0,-70.8
event_564,104.0,-63.6
event_565,103.0,-70.4
event_566,103.0,-70.8
event_567,103.0,-70.8
event_568,103.0,-70.8
event_569,105.0,-70.8
event_570,103.0,-62.80000000000001
event_571,104.0,-51.2
event_572,103.0,-42.800000000000004
event_573,104.0,-70.8
event_574,104.0,-70.8
event_575,104.0,-68.8
event_576,103.0,-68.0
event_577,104.0,-52.8
event_578,104.0,-70.8
event_579,103.0,-58.800000000000004
event_580,103.0,-42.4
event_581,103.0,-70.8
event_582,104.0,-70.8
event_583,103.0,-70.0
event_584,103.0,-63.6
event_585,104.0,-70.8
event_586,103.0,-70.8
event_587,104.0,-70.8
event_588,104.0,-70.8
event_589,103.0,-70.8
event_590,103.0,-70.8
event_591,104.0,-70.8
event_592,104.0,-70.8
event_593,104.0,-70.8
event_594,104.0,-69.60000000000001
event_595,104.0,-70.8
event_596,104.0,-59.2
event_597,103.0,-48.0
event_598,104.0,-62.80000000000001
event_599,103.0,-62.400000000000006
event_600,103.0,-70.8
event_601,104.0,-70.8
event_602,104.0,-60.400000000000006
event_603,104.0,-52.00000000000001
event_604,103.0,-70.8
event_605,102.0,-43.2
event_606,105.0,-70.8
event_607,105.0,-70.8
event_608,104.0,-70.8
event_609,104.0,-70.8
event_610,103.0,-65.2
event_611,104.0,-70.8
event_612,104.0,-70.8
event_613,103.0,-53.2
event_614,103.0,-70.8
event_615,104.0,-70.8
event_616,103.0,-70.8
event_617,103.0,-70.8
event_618,103.0,-62.400000000000006
event_619,103.0,-52.8
event_620,104.0,-70.8
event_621,103.0,-54.400000000000006
event_622,104.0,-68.8
event_623,103.0,-62.80000000000001
event_624,103.0,-49.2
event_625,103.0,-70.8
event_626,103.0,-61.6
event_627,104.0,-67.60000000000001
event_628,104.0,-70.8
event_629,103.0,-68.0
event_630,104.0,-70.8
event_631,103.0,-64.0
event_632,103.0,-70.8
event_633,103.0,-70.8
event_634,103.0,-57.60000000000001
event_635,103.0,-70.8
event_636,104.0,-70.8
event_637,103.0,-70.8
event_638,103.0,-70.8
event_639,104.0,-70.8
event_640,104.0,-70.8
event_641,104.0,-70.8
event_642,104.0,-70.8
event_643,103.0,-58.0
event_644,105.0,-70.8
event_645,103.0,-52.00000000000001
event_646,103.0,-56.400000000000006
event_647,103.0,-56.800000000000004
event_648,104.0,-70.8
event_649,103.0,-56.400000000000006
event_650,104.0,-70.8
event_651,105.0,-70.8
event_652,104.0,-70.8
event_653,103.0,-70.8
event_654,104.0,-70.8
event_655,104.0,-70.8
event_656,103.0,-53.2
event_657,104.0,-70.8
event_658,104.0,-70.8
event_659,103.0,-70.8
event_660,105.0,-70.8
event_661,103.0,-70.8
event_662,104.0,-70.8
event_663,103.0,-70.8
event_664,104.0,-70.8
event_665,104.0,-62.0
event_666,103.0,-51.2
event_667,103.0,-66.4
event_668,104.0,-70.8
event_669,103.0,-70.8
event_670,104.0,-70.8
event_671,104.0,-52.00000000000001
event_672,104.0,-70.8
event_673,104.0,-70.8
event_674,104.0,-70.8
event_675,104.0,-70.8
event_676,103.0,-44.8
event_677,104.0,-70.8
event_678,104.0,-63.2
event_679,103.0,-70.8
event_680,103.0,-70.8
event_681,104.0,-67.60000000000001
event_682,105.0,-70.8
event_683,104.0,-70.8
event_684,104.0,-57.2
event_685,104.0,-70.8
event_686,103.0,-54.400000000000006
event_687,104.0,-70.8
event_688,103.0,-65.2
event_689,104.0,-70.8
event_690,104.0,-70.8
event_691,104.0,-70.8
event_692,104.0,-69.2
event_693,105.0,-70.8
event_694,104.0,-64.0
event_695,104.0,-70.8
event_696,104.0,-70.8
event_697,104.0,-70.8
event_698,103.0,-47.199999999999996
event_699,104.0,-70.8
event_700,104.0,-70.8
event_701,104.0,-70.8
event_702,103.0,-65.2
event_703,104.0,-55.2
event_704,104.0,-61.6
event_705,104.0,-64.8
event_706,104.0,-58.4
event_707,105.0,-70.8
event_708,103.0,-70.8
event_709,103.0,-70.8
event_710,104.0,-70.8
event_711,103.0,-70.0
event_712,104.0,-70.8
event_713,103.0,-44.00000000000001
event_714,104.0,-70.8
event_715,103.0,-70.8
event_716,105.0,-70.8
event_717,104.0,-70.8
event_718,104.0,-70.8
event_719,104.0,-68.4
event_720,104.0,-70.8
event_721,103.0,-70.8
event_722,104.0,-70.8
event_723,104.0,-58.4
event_724,104.0,-70.8
event_725,104.0,-70.8
event_726,104.0,-61.6
event_727,103.0,-64.0
event_728,104.0,-70.8
event_729,103.0,-70.8
event_730,104.0,-70.8
event_731,103.0,-44.00000000000001
event_732,104.0,-70.8
event_733,104.0,-70.8
event_734,103.0,-70.8
event_735,103.0,-70.8
event_736,103.0,-52.8
event_737,103.0,-48.0
event_738,104.0,-70.8
event_739,104.0,-70.8
event_740,103.0,-70.8
event_741,103.0,-43.2
event_742,104.0,-70.8
event_743,103.0,-70.8
event_744,104.0,-70.8
event_745,104.0,-70.8
event_746,103.0,-70.8
event_747,104.0,-70.8
event_748,104.0,-70.8
event_749,104.0,-70.8
event_750,103.0,-70.8
event_751,104.0,-63.2
event_752,104.0,-70.8
event_753,103.0,-60.400000000000006
event_754,104.0,-70.8
event_755,104.0,-70.8
event_756,104.0,-70.8
event_757,105.0,-70.8
event_758,105.0,-70.8
event_759,104.0,-70.8
event_760,104.0,-70.8
event_761,103.0,-68.8
event_762,104.0,-61.2
event_763,103.0,-42.800000000000004
event_764,104.0,-70.8
event_765,104.0,-70.8
event_766,104.0,-70.8
event_767,103.0,-70.8
event_768,104.0,-64.0
event_769,104.0,-70.8
event_770,104.0,-70.8
event_771,104.0,-70.8
event_772,104.0,-64.8
event_773,104.0,-70.8
event_774,103.0,-70.8
event_775,104.0,-70.8
event_776,104.0,-70.8
event_777,104.0,-70.8
event_778,104.0,-70.8
event_779,104.0,-70.8
event_780,104.0,-70.8
event_781,103.0,-70.8
event_782,104.0,-63.6
event_783,103.0,-70.8
event_784,103.0,-52.400000000000006
event_785,103.0,-70.8
event_786,104.0,-70.8
event_787,104.0,-70.8
event_788,104.0,-50.0
event_789,103.0,-70.8
event_790,104.0,-70.8
event_791,103.0,-61.6
event_792,103.0,-55.6
event_793,104.0,-70.8
event_794,104.0,-70.4
event_795,103.0,-58.0
event_796,103.0,-70.8
event_797,103.0,-65.60000000000001
event_798,104.0,-70.8
event_799,104.0,-70.8
event_800,103.0,-70.8
event_801,104.0,-70.8
event_802,104.0,-70.8
event_803,104.0,-70.8
event_804,104.0,-70.8
event_805,103.0,-50.4
event_806,103.0,-70.8
event_807,104.0,-70.8
event_808,104.0,-68.4
event_809,104.0,-66.0
event_810,104.0,-70.8
event_811,105.0,-70.8
event_812,104.0,-70.8
event_813,104.0,-70.8
event_814,105.0,-70.8
event_815,104.0,-70.8
event_816,104.0,-70.8
event_817,104.0,-70.8
event_818,103.0,-51.6
event_819,104.0,-70.8
event_820,105.0,-70.8
event_821,103.0,-45.6
event_822,104.0,-70.8
event_823,104.0,-70.8
event_824,104.0,-70.8
event_825,103.0,-70.8
event_826,103.0,-70.8
event_827,103.0,-70.8
event_828,103.0,-48.400000000000006
event_829,104.0,-70.8
event_830,104.0,-70.8
event_831,103.0,-59.6
event_832,105.0,-70.8
event_833,105.0,-70.8
event_834,104.0,-70.8
event_835,104.0,-70.8
event_836,104.0,-70.8
event_837,104.0,-70.8
event_838,104.0,-59.6
event_839,103.0,-70.8
event_840,104.0,-61.6
event_841,104.0,-70.8
event_842,104.0,-70.8
event_843,104.0,-60.400000000000006
event_844,104.0,-70.8
event_845,103.0,-56.0
event_846,104.0,-70.8
event_847,103.0,-70.8
event_848,104.0,-70.8
event_849,104.0,-62.0
event_850,104.0,-70.8
event_851,103.0,-58.4
event_852,103.0,-70.8
event_853,104.0,-70.8
event_854,104.0,-70.8
event_855,104.0,-70.8
event_856,104.0,-70.8
event_857,104.0,-70.8
event_858,104.0,-70.8
event_859,103.0,-70.8
event_860,104.0,-53.6
event_861,104.0,-70.8
event_862,104.0,-66.8
event_863,104.0,-68.0
event_864,103.0,-43.2
event_865,104.0,-46.0
event_866,103.0,-66.0
event_867,104.0,-70.8
event_868,103.0,-70.8
event_869,103.0,-62.80000000000001
event_870,104.0,-58.4
event_871,104.0,-70.8
event_872,104.0,-70.8
event_873,103.0,-51.6
event_874,103.0,-70.8
event_875,105.0,-70.8
event_876,104.0,-70.8
event_877,103.0,-48.800000000000004
event_878,104.0,-70.8
event_879,104.0,-70.8
event_880,104.0,-70.8
event_881,103.0,-58.0
event_882,104.0,-70.8
event_883,103.0,-70.8
event_884,104.0,-70.8
event_885,103.0,-58.4
event_886,103.0,-59.2
event_887,104.0,-60.00000000000001
event_888,104.0,-54.400000000000006
event_889,103.0,-70.8
event_890,104.0,-70.8
event_891,104.0,-70.8
event_892,104.0,-70.8
event_893,104.0,-70.8
event_894,103.0,-44.00000000000001
event_895,103.0,-44.00000000000001
event_896,103.0,-59.6
event_897,103.0,-70.8
event_898,103.0,-46.0
event_899,104.0,-65.60000000000001
event_900,104.0,-70.8
event_901,103.0,-59.2
event_902,104.0,-70.8
event_903,103.0,-70.8
event_904,104.0,-70.8
event_905,103.0,-70.8
event_906,103.0,-50.800000000000004
event_907,104.0,-70.8
event_908,103.0,-58.800000000000004
event_909,103.0,-70.8
event_910,104.0,-70.8
event_911,103.0,-58.0
event_912,103.0,-40.800000000000004
event_913,104.0,-70.8
event_914,103.0,-65.60000000000001
event_915,103.0,-49.2
event_916,103.0,-70.8
event_917,104.0,-70.8
event_918,103.0,-46.400000000000006
event_919,103.0,-70.8
event_920,104.0,-70.8
event_921,104.0,-70.8
event_922,104.0,-55.2
event_923,104.0,-70.8
event_924,102.0,-42.4
event_925,103.0,-48.400000000000006
event_926,104.0,-70.8
event_927,103.0,-70.8
event_928,104.0,-51.6
event_929,104.0,-70.8
event_930,104.0,-70.8
event_931,103.0,-70.8
event_932,104.0,-70.8
event_933,104.0,-70.8
event_934,103.0,-70.8
event_935,103.0,-46.0
event_936,104.0,-70.8
event_937,103.0,-70.8
event_938,103.0,-54.0
event_939,103.0,-70.8
event_940,103.0,-70.8
event_941,103.0,-52.8
event_942,103.0,-68.8
event_943,104.0,-70.8
event_944,104.0,-70.8
event_945,103.0,-70.8
event_946,105.0,-70.8
event_947,103.0,-46.800000000000004
event_948,104.0,-70.8
event_949,104.0,-55.2
event_950,104.0,-70.8
event_951,103.0,-60.400000000000006
event_952,104.0,-70.8
event_953,103.0,-70.8
event_954,104.0,-70.8
event_955,104.0,-62.80000000000001
event_956,103.0,-70.8
event_957,103.0,-70.8
event_958,103.0,-70.8
event_959,104.0,-70.8
event_960,103.0,-70.8
event_961,103.0,-52.00000000000001
event_962,103.0,-70.8
event_963,104.0,-65.60000000000001
event_964,104.0,-70.8
event_965,104.0,-70.4
event_966,104.0,-70.8
event_967,104.0,-70.8
event_968,103.0,-54.800000000000004
event_969,103.0,-48.800000000000004
event_970,103.0,-55.6
event_971,103.0,-70.8
event_972,104.0,-61.2
event_973,103.0,-43.6
event_974,104.0,-70.8
event_975,103.0,-70.8
event_976,104.0,-70.8
event_977,104.0,-70.8
event_978,104.0,-70.8
event_979,104.0,-48.0
event_980,104.0,-70.8
event_981,105.0,-70.8
event_982,103.0,-56.400000000000006
event_983,103.0,-45.2
event_984,103.0,-47.199999999999996
event_985,104.0,-70.8
event_986,104.0,-70.8
event_987,103.0,-70.8
event_988,104.0,-68.0
event_989,103.0,-60.00000000000001
event_990,104.0,-70.8
event_991,103.0,-70.8
event_992,103.0,-41.2
event_993,104.0,-70.8
event_994,104.0,-70.8
event_995,103.0,-70.8
event_996,104.0,-70.8
event_997,103.0,-48.800000000000004
event_998,103.0,-70.8
event_999,104.0,-70.8
event_1000,104.0,-70.8
event_1001,104.0,-62.400000000000006
event_1002,103.0,-70.8
event_1003,104.0,-70.8
event_1004,103.0,-61.2
event_1005,104.0,-70.8
event_1006,104.0,-63.6
event_1007,104.0,-70.8
event_1008,104.0,-66.0
event_1009,105.0,-70.8
event_1010,103.0,-70.8
event_1011,103.0,-65.60000000000001
event_1012,104.0,-70.8
event_1013,104.0,-70.8
event_1014,104.0,-68.0
event_1015,104.0,-70.8
event_1016,104.0,-68.8
event_1017,104.0,-70.8
event_1018,104.0,-70.8
event_1019,103.0,-70.8
event_1020,104.0,-70.8
event_1021,103.0,-70.8
event_1022,103.0,-58.0
event_1023,104.0,-70.8
event_1024,104.0,-65.2
event_1025,103.0,-56.0
event_1026,104.0,-70.8
event_1027,104.0,-70.8
event_1028,104.0,-58.800000000000004
event_1029,104.0,-70.8
event_1030,103.0,-58.0
event_1031,103.0,-61.6
