,0
event_0,-196.0497469326481
event_1,-202.98308026598147
event_2,-175.11641359931482
event_3,-227.38308026598145
event_4,-269.1164135993148
event_5,-257.91641359931475
event_6,-274.44974693264805
event_7,-291.3830802659815
event_8,-175.38308026598145
event_9,-167.78308026598148
event_10,-327.91641359931475
event_11,-309.7830802659814
event_12,-335.7830802659814
event_13,-222.4497469326481
event_14,-236.44974693264814
event_15,-194.71641359931482
event_16,-204.58308026598152
event_17,-233.2497469326481
event_18,-347.1164135993148
event_19,-161.11641359931482
event_20,-235.78308026598148
event_21,-152.84974693264812
event_22,-374.58308026598144
event_23,-230.98308026598147
event_24,-323.6497469326481
event_25,-244.84974693264812
event_26,-239.78308026598148
event_27,-350.44974693264805
event_28,-347.64974693264804
event_29,-289.24974693264807
event_30,-169.5164135993148
event_31,-206.84974693264812
event_32,-370.84974693264815
event_33,-269.6497469326481
event_34,-242.31641359931476
event_35,-259.91641359931475
event_36,-262.8497469326481
event_37,-270.4497469326481
event_38,-276.58308026598144
event_39,-329.91641359931475
event_40,-361.64974693264816
event_41,-210.3164135993148
event_42,-290.84974693264815
event_43,-197.24974693264812
event_44,-183.1164135993148
event_45,-145.24974693264818
event_46,-252.4497469326481
event_47,-254.9830802659814
event_48,-345.24974693264807
event_49,-189.78308026598148
event_50,-306.98308026598147
event_51,-194.58308026598147
event_52,-261.3830802659815
event_53,-289.7830802659815
event_54,-182.7164135993148
event_55,-177.11641359931482
event_56,-340.7164135993147
event_57,-295.5164135993148
event_58,-156.44974693264814
event_59,-228.84974693264812
event_60,-329.6497469326481
event_61,-217.64974693264813
event_62,-179.11641359931482
event_63,-303.9164135993148
event_64,-385.51641359931483
event_65,-397.9164135993147
event_66,-318.84974693264815
event_67,-381.51641359931466
event_68,-234.31641359931479
event_69,-325.6497469326481
event_70,-262.18308026598146
event_71,-272.04974693264813
event_72,-260.58308026598144
event_73,-143.5164135993148
event_74,-169.38308026598145
event_75,-210.7164135993148
event_76,-280.18308026598146
event_77,-268.98308026598147
event_78,-219.9164135993148
event_79,-239.91641359931478
event_80,-419.38308026598145
event_81,-259.91641359931475
event_82,-297.91641359931475
event_83,-204.8497469326482
event_84,-374.04974693264813
event_85,-207.78308026598148
event_86,-320.84974693264815
event_87,-184.3164135993148
event_88,-276.0497469326481
event_89,-216.18308026598146
event_90,-317.64974693264816
event_91,-251.1164135993148
event_92,-341.64974693264816
event_93,-305.11641359931474
event_94,-247.11641359931474
event_95,-239.64974693264813
event_96,-321.7830802659814
