,peak_X0,peak_Y0
event_275,104.0,-70.8
event_276,104.0,-70.8
event_277,104.0,-70.8
event_278,104.0,-59.6
event_279,105.0,-70.8
event_280,105.0,-70.8
event_281,105.0,-70.8
event_282,104.0,-31.6
event_283,104.0,-21.6
event_284,104.0,-70.8
event_285,104.0,-38.800000000000004
event_286,105.0,-58.800000000000004
event_287,104.0,-48.400000000000006
event_288,104.0,-35.6
event_289,104.0,-70.8
event_290,103.0,-27.200000000000003
event_291,104.0,-33.6
event_292,105.0,-60.400000000000006
event_293,103.0,-21.6
event_294,104.0,-70.8
event_295,104.0,-70.8
event_296,103.0,-20.0
event_297,104.0,-70.8
event_298,104.0,-34.4
event_299,105.0,-70.8
event_300,104.0,-42.0
event_301,104.0,-30.8
event_302,104.0,-70.8
event_303,104.0,-26.000000000000004
event_304,104.0,-51.6
event_305,104.0,-50.0
event_306,105.0,-70.8
event_307,105.0,-70.8
event_308,104.0,-70.8
event_309,104.0,-70.8
event_310,104.0,-70.8
event_311,104.0,-70.8
event_312,104.0,-56.400000000000006
event_313,104.0,-70.8
event_314,104.0,-70.8
event_315,104.0,-70.8
event_316,105.0,-70.8
event_317,104.0,-56.400000000000006
event_318,104.0,-47.6
event_319,104.0,-54.0
event_320,105.0,-70.8
event_321,104.0,-70.8
event_322,104.0,-49.60000000000001
event_323,104.0,-60.8
event_324,104.0,-70.8
event_325,104.0,-59.6
event_326,103.0,-23.599999999999998
event_327,104.0,-20.400000000000002
event_328,104.0,-21.6
event_329,104.0,-46.0
event_330,104.0,-64.0
event_331,104.0,-26.8
event_332,104.0,-44.00000000000001
event_333,104.0,-42.4
event_334,105.0,-59.2
event_335,104.0,-32.4
event_336,104.0,-65.60000000000001
event_337,104.0,-70.8
event_338,104.0,-33.6
event_339,103.0,-26.4
event_340,104.0,-70.8
event_341,104.0,-24.800000000000004
event_342,104.0,-56.800000000000004
event_343,104.0,-70.8
event_344,103.0,-22.4
event_345,103.0,-20.0
event_346,104.0,-52.00000000000001
event_347,104.0,-70.8
event_348,104.0,-35.2
event_349,104.0,-25.2
event_350,104.0,-34.800000000000004
event_351,104.0,-62.0
event_352,104.0,-70.8
event_353,104.0,-48.800000000000004
event_354,104.0,-70.8
event_355,104.0,-70.8
event_356,104.0,-42.0
event_357,104.0,-41.2
event_358,105.0,-70.8
event_359,104.0,-43.6
event_360,105.0,-70.8
event_361,103.0,-30.4
event_362,104.0,-60.00000000000001
event_363,104.0,-20.400000000000002
event_364,105.0,-70.8
event_365,104.0,-34.0
event_366,104.0,-34.800000000000004
event_367,104.0,-45.2
event_368,105.0,-40.0
event_369,104.0,-70.8
event_370,104.0,-24.400000000000002
event_371,105.0,-56.400000000000006
event_372,105.0,-70.8
event_373,104.0,-70.8
event_374,104.0,-51.6
event_375,105.0,-70.8
event_376,105.0,-49.60000000000001
event_377,104.0,-68.0
event_378,104.0,-40.400000000000006
event_379,104.0,-70.8
event_380,104.0,-31.200000000000003
event_381,104.0,-70.8
event_382,104.0,-24.400000000000002
event_383,104.0,-41.60000000000001
event_384,104.0,-70.8
event_385,105.0,-70.8
event_386,104.0,-27.6
event_387,105.0,-70.8
event_388,103.0,-20.0
event_389,104.0,-70.8
event_390,103.0,-31.200000000000003
event_391,104.0,-70.8
event_392,104.0,-35.2
event_393,104.0,-70.8
event_394,104.0,-40.0
event_395,104.0,-70.8
event_396,104.0,-28.0
event_397,106.0,-20.0
event_398,103.0,-22.8
event_399,105.0,-70.8
event_400,105.0,-70.8
event_401,104.0,-70.8
event_402,104.0,-34.0
event_403,105.0,-47.6
event_404,105.0,-70.8
event_405,105.0,-70.8
event_406,104.0,-70.8
event_407,104.0,-70.8
event_408,104.0,-70.8
event_409,105.0,-58.800000000000004
event_410,105.0,-70.8
event_411,104.0,-70.8
event_412,104.0,-49.60000000000001
event_413,105.0,-58.0
event_414,104.0,-60.8
event_415,105.0,-61.2
event_416,104.0,-70.8
event_417,104.0,-70.8
event_418,105.0,-64.4
event_419,105.0,-50.0
event_420,105.0,-70.8
event_421,105.0,-60.400000000000006
event_422,104.0,-70.8
event_423,104.0,-70.8
event_424,104.0,-63.2
event_425,104.0,-70.8
event_426,104.0,-28.0
event_427,104.0,-58.800000000000004
event_428,103.0,-26.4
event_429,104.0,-70.8
event_430,104.0,-70.8
event_431,104.0,-70.8
event_432,104.0,-70.8
event_433,104.0,-52.8
event_434,104.0,-70.8
event_435,103.0,-20.800000000000004
event_436,104.0,-44.00000000000001
event_437,104.0,-44.4
event_438,103.0,-28.800000000000004
event_439,104.0,-50.4
event_440,104.0,-70.8
event_441,104.0,-70.8
event_442,104.0,-34.0
event_443,104.0,-28.0
event_444,103.0,-21.2
event_445,104.0,-60.400000000000006
event_446,104.0,-70.8
event_447,104.0,-70.8
event_448,104.0,-66.8
event_449,104.0,-70.8
event_450,105.0,-28.400000000000002
event_451,105.0,-43.6
event_452,105.0,-55.6
event_453,105.0,-70.8
event_454,104.0,-58.4
event_455,104.0,-70.8
event_456,104.0,-70.8
event_457,104.0,-70.8
event_458,104.0,-70.4
event_459,104.0,-70.8
event_460,104.0,-26.8
event_461,105.0,-70.8
event_462,104.0,-70.8
event_463,104.0,-70.8
event_464,104.0,-70.8
event_465,104.0,-30.000000000000004
event_466,105.0,-70.8
event_467,104.0,-26.8
event_468,105.0,-70.8
event_469,105.0,-70.8
event_470,104.0,-38.400000000000006
event_471,104.0,-67.60000000000001
event_472,104.0,-70.8
event_473,104.0,-64.0
event_474,104.0,-70.8
event_475,105.0,-59.2
event_476,104.0,-70.8
event_477,103.0,-20.800000000000004
event_478,104.0,-70.8
event_479,104.0,-20.0
event_480,104.0,-59.2
event_481,105.0,-70.8
event_482,104.0,-23.200000000000003
event_483,104.0,-70.8
event_484,104.0,-70.8
event_485,105.0,-70.8
event_486,104.0,-70.8
event_487,104.0,-56.0
event_488,104.0,-70.8
event_489,104.0,-41.60000000000001
event_490,104.0,-70.8
event_491,104.0,-63.6
event_492,104.0,-29.6
event_493,104.0,-31.6
event_494,105.0,-70.8
event_495,104.0,-70.8
event_496,104.0,-31.6
event_497,104.0,-70.8
event_498,104.0,-66.4
event_499,104.0,-68.0
event_500,104.0,-50.0
event_501,104.0,-70.8
event_502,104.0,-70.8
event_503,105.0,-70.8
event_504,104.0,-61.2
event_505,104.0,-70.8
event_506,104.0,-48.800000000000004
event_507,104.0,-43.6
event_508,105.0,-56.400000000000006
event_509,104.0,-70.8
event_510,104.0,-51.2
event_511,105.0,-70.8
event_512,104.0,-48.400000000000006
event_513,105.0,-70.8
event_514,103.0,-26.000000000000004
event_515,104.0,-70.8
event_516,104.0,-38.800000000000004
event_517,104.0,-70.8
event_518,104.0,-55.2
event_519,104.0,-63.6
event_520,105.0,-48.800000000000004
event_521,104.0,-70.8
event_522,104.0,-38.400000000000006
event_523,105.0,-54.400000000000006
event_524,104.0,-57.2
event_525,104.0,-70.8
event_526,104.0,-53.6
event_527,105.0,-56.0
event_528,104.0,-59.6
event_529,104.0,-56.0
event_530,104.0,-26.8
event_531,104.0,-41.2
event_532,105.0,-70.8
event_533,104.0,-70.8
event_534,104.0,-48.0
event_535,104.0,-29.6
event_536,103.0,-20.400000000000002
event_537,104.0,-70.8
event_538,104.0,-56.800000000000004
event_539,104.0,-54.800000000000004
event_540,104.0,-70.8
event_541,104.0,-50.800000000000004
event_542,105.0,-70.8
event_543,105.0,-56.0
event_544,105.0,-70.8
event_545,104.0,-43.6
event_546,104.0,-70.8
event_547,104.0,-66.8
event_548,104.0,-45.6
event_549,104.0,-70.8
event_550,105.0,-70.8
event_551,104.0,-70.8
event_552,104.0,-22.4
event_553,104.0,-70.8
event_554,104.0,-52.400000000000006
event_555,104.0,-41.2
event_556,104.0,-49.2
event_557,104.0,-64.8
event_558,104.0,-30.4
event_559,104.0,-70.8
event_560,104.0,-70.8
event_561,104.0,-70.8
event_562,104.0,-24.400000000000002
event_563,104.0,-38.0
event_564,104.0,-32.4
event_565,104.0,-70.8
event_566,104.0,-61.2
event_567,104.0,-70.8
event_568,104.0,-70.8
event_569,105.0,-70.8
event_570,104.0,-70.8
event_571,105.0,-58.4
event_572,105.0,-70.8
event_573,104.0,-70.8
event_574,104.0,-23.200000000000003
event_575,104.0,-62.80000000000001
event_576,104.0,-62.400000000000006
event_577,104.0,-70.8
event_578,104.0,-29.6
event_579,105.0,-70.8
event_580,104.0,-66.8
event_581,104.0,-29.2
event_582,104.0,-70.8
event_583,104.0,-40.400000000000006
event_584,104.0,-70.8
event_585,104.0,-39.199999999999996
event_586,104.0,-70.8
event_587,105.0,-70.8
event_588,104.0,-24.0
event_589,104.0,-70.8
event_590,104.0,-70.8
event_591,104.0,-62.0
event_592,104.0,-28.0
event_593,104.0,-41.60000000000001
event_594,105.0,-59.6
event_595,104.0,-26.4
event_596,104.0,-70.8
event_597,105.0,-70.8
event_598,105.0,-70.8
event_599,104.0,-70.8
event_600,104.0,-56.0
event_601,104.0,-70.8
event_602,105.0,-70.8
event_603,104.0,-70.8
event_604,104.0,-70.8
event_605,103.0,-20.800000000000004
event_606,104.0,-70.8
event_607,105.0,-70.8
event_608,105.0,-67.60000000000001
event_609,103.0,-21.2
event_610,105.0,-70.8
event_611,104.0,-70.8
event_612,105.0,-54.400000000000006
event_613,104.0,-70.8
event_614,105.0,-50.0
event_615,104.0,-39.6
event_616,104.0,-66.0
event_617,103.0,-27.6
event_618,104.0,-38.800000000000004
event_619,104.0,-70.8
event_620,104.0,-70.8
event_621,104.0,-70.8
event_622,104.0,-70.8
event_623,104.0,-70.8
event_624,104.0,-39.6
event_625,104.0,-70.8
event_626,104.0,-70.8
event_627,104.0,-70.8
event_628,105.0,-70.8
event_629,104.0,-70.8
event_630,104.0,-70.8
event_631,104.0,-30.8
event_632,104.0,-70.8
event_633,105.0,-51.2
event_634,104.0,-52.400000000000006
event_635,104.0,-24.0
event_636,104.0,-70.8
event_637,103.0,-21.2
event_638,104.0,-70.8
event_639,104.0,-63.6
event_640,104.0,-70.8
event_641,104.0,-70.8
event_642,104.0,-70.8
event_643,104.0,-39.6
event_644,103.0,-24.800000000000004
event_645,105.0,-70.8
event_646,105.0,-70.8
event_647,105.0,-70.8
event_648,104.0,-51.6
event_649,104.0,-34.0
event_650,104.0,-65.60000000000001
event_651,104.0,-70.8
event_652,104.0,-70.8
event_653,104.0,-53.2
event_654,104.0,-70.8
event_655,104.0,-51.2
event_656,103.0,-24.800000000000004
event_657,104.0,-46.800000000000004
event_658,104.0,-70.8
event_659,104.0,-51.6
event_660,105.0,-70.8
event_661,104.0,-70.8
event_662,104.0,-28.0
event_663,104.0,-51.6
event_664,105.0,-70.8
event_665,104.0,-60.00000000000001
event_666,104.0,-41.60000000000001
event_667,105.0,-70.8
event_668,104.0,-69.60000000000001
event_669,104.0,-70.8
event_670,104.0,-70.8
event_671,105.0,-70.8
event_672,105.0,-70.8
event_673,105.0,-61.2
event_674,105.0,-66.8
event_675,104.0,-26.000000000000004
event_676,104.0,-70.8
event_677,104.0,-65.60000000000001
event_678,104.0,-60.8
event_679,104.0,-70.8
event_680,104.0,-62.80000000000001
event_681,104.0,-70.8
event_682,104.0,-32.0
event_683,104.0,-59.6
event_684,105.0,-42.0
event_685,104.0,-39.6
event_686,104.0,-55.6
event_687,104.0,-23.200000000000003
event_688,104.0,-38.400000000000006
event_689,105.0,-37.6
event_690,104.0,-61.6
event_691,104.0,-63.2
event_692,103.0,-21.2
event_693,105.0,-62.400000000000006
event_694,105.0,-70.8
event_695,104.0,-42.0
event_696,104.0,-70.8
event_697,104.0,-66.8
event_698,104.0,-70.8
event_699,104.0,-70.8
event_700,104.0,-30.4
event_701,104.0,-34.4
event_702,104.0,-70.8
event_703,104.0,-45.6
event_704,103.0,-22.000000000000004
event_705,104.0,-70.8
event_706,105.0,-67.2
event_707,104.0,-51.2
event_708,104.0,-63.2
event_709,104.0,-51.6
event_710,105.0,-70.8
event_711,104.0,-36.4
event_712,105.0,-70.8
event_713,105.0,-64.4
event_714,105.0,-68.8
event_715,104.0,-27.200000000000003
event_716,104.0,-70.8
event_717,104.0,-70.8
event_718,104.0,-42.0
event_719,105.0,-53.2
event_720,104.0,-70.0
event_721,104.0,-70.8
event_722,104.0,-48.400000000000006
event_723,104.0,-47.199999999999996
event_724,104.0,-57.60000000000001
event_725,104.0,-66.0
event_726,105.0,-70.8
event_727,105.0,-70.8
event_728,104.0,-70.8
event_729,105.0,-70.8
event_730,104.0,-34.4
event_731,104.0,-49.60000000000001
event_732,104.0,-56.0
event_733,104.0,-70.8
event_734,105.0,-70.8
event_735,104.0,-21.2
event_736,104.0,-70.8
event_737,104.0,-70.8
event_738,104.0,-70.8
event_739,104.0,-70.8
event_740,104.0,-70.8
event_741,105.0,-69.60000000000001
event_742,105.0,-60.00000000000001
event_743,104.0,-70.8
event_744,104.0,-70.8
event_745,104.0,-70.8
event_746,104.0,-35.2
event_747,104.0,-67.2
event_748,104.0,-30.4
event_749,104.0,-63.6
event_750,104.0,-46.0
event_751,104.0,-45.6
event_752,105.0,-67.60000000000001
event_753,104.0,-70.8
event_754,104.0,-70.8
event_755,105.0,-56.800000000000004
event_756,104.0,-28.800000000000004
event_757,105.0,-70.8
event_758,104.0,-22.8
event_759,105.0,-70.8
event_760,104.0,-70.8
event_761,104.0,-70.8
event_762,104.0,-61.2
event_763,104.0,-32.4
event_764,104.0,-62.0
event_765,104.0,-64.4
event_766,104.0,-35.2
event_767,104.0,-70.8
event_768,105.0,-52.00000000000001
event_769,104.0,-70.8
event_770,104.0,-60.400000000000006
event_771,104.0,-23.599999999999998
event_772,104.0,-55.2
event_773,104.0,-60.00000000000001
event_774,104.0,-70.8
event_775,104.0,-55.6
event_776,104.0,-20.0
event_777,105.0,-70.8
event_778,104.0,-70.8
event_779,104.0,-57.60000000000001
event_780,105.0,-70.8
event_781,105.0,-70.8
event_782,104.0,-54.0
event_783,104.0,-28.800000000000004
event_784,104.0,-60.400000000000006
event_785,103.0,-20.0
event_786,104.0,-31.6
event_787,105.0,-70.8
event_788,104.0,-41.2
event_789,104.0,-70.8
event_790,104.0,-41.2
event_791,104.0,-44.4
event_792,104.0,-70.8
event_793,104.0,-28.800000000000004
event_794,104.0,-28.800000000000004
event_795,104.0,-70.8
event_796,103.0,-23.200000000000003
event_797,104.0,-70.8
event_798,104.0,-58.800000000000004
event_799,104.0,-70.8
event_800,104.0,-70.8
event_801,104.0,-70.8
event_802,103.0,-22.8
event_803,103.0,-24.0
event_804,104.0,-33.6
event_805,104.0,-60.400000000000006
event_806,104.0,-44.8
event_807,104.0,-32.0
event_808,104.0,-70.8
event_809,105.0,-70.8
event_810,104.0,-67.2
event_811,104.0,-48.400000000000006
event_812,104.0,-70.8
event_813,104.0,-28.0
event_814,104.0,-70.8
event_815,104.0,-70.8
event_816,105.0,-54.0
event_817,104.0,-70.8
event_818,104.0,-27.200000000000003
event_819,105.0,-70.8
event_820,104.0,-70.8
event_821,104.0,-24.800000000000004
event_822,104.0,-36.00000000000001
event_823,104.0,-70.8
event_824,104.0,-70.8
event_825,104.0,-70.8
event_826,104.0,-70.8
event_827,104.0,-39.199999999999996
event_828,104.0,-70.8
event_829,105.0,-70.8
event_830,105.0,-58.800000000000004
event_831,104.0,-27.200000000000003
event_832,104.0,-40.800000000000004
event_833,105.0,-70.8
event_834,105.0,-70.8
event_835,105.0,-70.8
event_836,104.0,-50.0
event_837,104.0,-22.4
event_838,104.0,-70.8
event_839,104.0,-70.8
event_840,104.0,-47.6
event_841,104.0,-70.8
event_842,105.0,-70.8
event_843,104.0,-70.8
event_844,104.0,-25.6
event_845,104.0,-29.2
event_846,104.0,-70.8
event_847,103.0,-23.200000000000003
event_848,104.0,-70.8
event_849,104.0,-68.0
event_850,104.0,-70.8
event_851,104.0,-70.8
event_852,103.0,-20.0
event_853,104.0,-39.199999999999996
event_854,105.0,-70.8
event_855,104.0,-62.400000000000006
event_856,105.0,-64.8
event_857,104.0,-70.8
event_858,105.0,-48.400000000000006
event_859,105.0,-70.8
event_860,105.0,-70.8
event_861,104.0,-70.8
event_862,104.0,-44.00000000000001
event_863,105.0,-70.8
event_864,104.0,-30.4
event_865,104.0,-70.8
event_866,104.0,-36.8
event_867,104.0,-70.8
event_868,105.0,-70.8
event_869,104.0,-51.6
event_870,105.0,-70.8
event_871,105.0,-70.8
event_872,104.0,-62.80000000000001
event_873,104.0,-63.2
event_874,104.0,-60.400000000000006
event_875,103.0,-24.400000000000002
event_876,104.0,-70.8
event_877,104.0,-67.2
event_878,105.0,-70.8
event_879,104.0,-54.800000000000004
event_880,105.0,-51.6
event_881,104.0,-70.8
event_882,104.0,-70.8
event_883,104.0,-70.8
event_884,104.0,-70.8
event_885,104.0,-30.000000000000004
event_886,104.0,-70.8
event_887,104.0,-70.8
event_888,104.0,-70.4
event_889,104.0,-31.200000000000003
event_890,104.0,-44.4
event_891,104.0,-30.4
event_892,104.0,-31.200000000000003
event_893,104.0,-59.2
event_894,104.0,-70.8
event_895,104.0,-38.400000000000006
event_896,105.0,-70.8
event_897,104.0,-70.8
event_898,105.0,-70.8
event_899,104.0,-70.8
event_900,104.0,-48.400000000000006
event_901,104.0,-30.4
event_902,104.0,-48.400000000000006
event_903,104.0,-70.8
event_904,104.0,-34.4
event_905,105.0,-70.8
event_906,104.0,-70.8
event_907,104.0,-70.8
event_908,103.0,-20.0
event_909,105.0,-70.8
event_910,104.0,-66.0
event_911,104.0,-33.6
event_912,104.0,-70.8
event_913,104.0,-55.2
event_914,105.0,-70.8
event_915,105.0,-70.8
event_916,104.0,-70.8
event_917,105.0,-70.8
event_918,104.0,-55.2
event_919,104.0,-36.4
event_920,104.0,-28.0
event_921,104.0,-64.8
event_922,104.0,-65.2
event_923,104.0,-53.2
event_924,104.0,-54.0
event_925,104.0,-70.8
event_926,104.0,-70.8
event_927,105.0,-68.8
event_928,104.0,-50.4
event_929,104.0,-68.4
event_930,104.0,-45.2
event_931,104.0,-30.8
event_932,104.0,-47.6
event_933,104.0,-70.8
event_934,104.0,-70.8
event_935,104.0,-23.599999999999998
event_936,105.0,-44.4
event_937,104.0,-70.8
event_938,103.0,-22.8
event_939,104.0,-23.200000000000003
event_940,104.0,-46.0
event_941,104.0,-60.00000000000001
event_942,104.0,-50.4
event_943,104.0,-56.0
event_944,104.0,-47.6
event_945,104.0,-70.8
event_946,104.0,-64.8
event_947,103.0,-20.800000000000004
event_948,104.0,-70.8
event_949,104.0,-38.0
event_950,104.0,-70.8
event_951,104.0,-70.8
event_952,104.0,-70.8
event_953,103.0,-23.599999999999998
event_954,105.0,-59.2
event_955,104.0,-70.8
event_956,105.0,-60.8
event_957,103.0,-25.2
event_958,104.0,-70.8
event_959,104.0,-70.8
event_960,104.0,-70.8
event_961,105.0,-70.8
event_962,104.0,-43.6
event_963,104.0,-70.8
event_964,104.0,-35.6
event_965,105.0,-70.8
event_966,105.0,-70.8
event_967,104.0,-34.4
event_968,104.0,-69.2
event_969,105.0,-59.6
event_970,104.0,-38.0
event_971,105.0,-70.8
event_972,105.0,-65.2
event_973,105.0,-70.8
event_974,104.0,-35.6
event_975,105.0,-70.8
event_976,105.0,-70.8
event_977,103.0,-26.4
event_978,104.0,-32.800000000000004
event_979,104.0,-30.8
event_980,105.0,-70.8
event_981,104.0,-70.8
event_982,104.0,-70.8
event_983,104.0,-24.400000000000002
event_984,104.0,-70.8
event_985,104.0,-38.800000000000004
event_986,103.0,-20.0
event_987,104.0,-54.0
event_988,104.0,-68.8
event_989,104.0,-70.8
event_990,104.0,-28.400000000000002
event_991,104.0,-67.60000000000001
event_992,105.0,-70.8
event_993,105.0,-70.8
event_994,104.0,-32.0
event_995,105.0,-70.8
event_996,104.0,-70.8
event_997,104.0,-68.0
event_998,104.0,-23.599999999999998
event_999,105.0,-62.80000000000001
event_1000,104.0,-61.6
event_1001,104.0,-70.8
event_1002,107.0,-23.599999999999998
event_1003,104.0,-37.2
event_1004,104.0,-43.6
event_1005,104.0,-48.800000000000004
event_1006,104.0,-51.2
event_1007,105.0,-61.2
event_1008,104.0,-70.8
event_1009,105.0,-70.8
event_1010,105.0,-70.8
event_1011,104.0,-70.8
event_1012,104.0,-64.0
